,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
458,페르노리카코리아,4.96809358193403e-307,1.0,1.5993459954688097e-307,3.927130947381926e-308,6.226230261376315e-308,1.4760479608585082e-307,2.986611036212015e-308,0.7272430108321571,0.048963192606313405,0.016361747209655497,0.0048221533348190475,0.005664757948784921,0.004502831618122452,0.004179331327304972,0.004217385209287375,0.004859275037801311,6032.0,1204.8,0.26
459,한국에이브이엘,7.99835403532704e-307,1.0,8.614764230350491e-308,2.712812047868228e-308,3.684312095566034e-308,5.552226797433447e-308,5.16993584268417e-308,0.6850866382116205,0.037624906597623714,0.013376173706436331,0.003948743278977815,0.004522100068301615,0.0036631797966586305,0.0034073957073303485,0.0034284301465869606,0.003924088009599289,5867.0,312.8,0.24
460,호전실업,0.1318018206230055,0.781266060632201,0.022341000129082227,0.006477126532961669,0.009218239690843566,0.015410616434316187,0.008362941077110563,0.05582063801437696,0.04069603484359624,0.05220475623840774,0.7651298569999879,0.014218869710860716,0.023552489608641387,0.014163357639381398,0.012991728701051954,0.02122226824369586,5726.0,3181.1,0.29
461,진인프라,0.48193367517245395,0.07192180320057355,0.007017440456732054,0.0028398242122408945,0.003281321698027243,0.004096192205800041,0.01327211921312651,0.5358935786870008,0.24222454150637696,0.03415346184632216,0.009330960226451851,0.012593142376260783,0.00840752193139981,0.007464591666676693,0.007567161267051466,0.00953982506430077,4328.0,1364.5,0.34
462,지에스글로벌,0.4932200115896251,0.14042296783475666,0.010980107298251385,0.004218211916804939,0.005003975494460564,0.006573621791454494,0.03783736391505731,4.7179284504132405e-307,4.849362090121856e-307,1.0,2.1662408416111668e-307,2.3664871801864324e-307,9.804608013307076e-308,6.525095564563178e-308,6.483809895763844e-308,1.4421688936382734e-307,8.0,3500.0,0.1
463,고려해운항공,1.0,7.27188921463839e-307,5.033709663366245e-308,1.9051956756482164e-308,2.278958592000405e-308,3.030001198743966e-308,1.4299889189282405e-307,0.10517619353534091,0.0830863199789409,0.10844489798579118,0.0760141453524251,0.04355854715618404,0.06890865261688327,0.028704184491472193,0.02912472453530472,0.22914085087251052,5348.0,1307.2,0.28
464,인터파크큐브릿지,0.053298282654397726,0.13143000422981227,0.027400236598167677,0.006618486077439972,0.012493526614729671,0.7157290396141849,0.0030442190750557814,0.2616315834204717,0.040620656813980506,0.011544009145443958,0.0032282208025624856,0.004004603156744508,0.002933821781271198,0.00265758817995468,0.002680310189868749,0.0032356913492528113,3439.0,757.8,0.35
465,트리,0.09004041237732158,0.21574901386872955,0.4891418445090819,0.014420364878070809,0.04094711658218049,0.033182471662054555,0.005311520694773201,0.52609276373215,0.12513983321631805,0.03229052374380568,0.00860615811578052,0.010839901351997075,0.007478711934283624,0.006629740958334624,0.006666536639665726,0.008363625005407178,2410.0,7843.0,0.33
466,제이티인터내셔널코리아,4.299668947462073e-307,1.0,3.954504310867276e-307,5.037588311373497e-308,1.0930149529826057e-307,1.875588874647139e-307,2.5683661617647685e-308,0.2811395438207291,0.2251611601504655,0.04813481553112636,0.01158946645447021,0.014553316799120374,0.009128493195403166,0.0077798697130215515,0.0077865499612429995,0.01050429701513272,6032.0,2004.5,0.09
467,한국미쓰비시전기오토메이션,1.0,6.572850978858351e-307,5.07317457213969e-308,1.9372161482116205e-308,2.304519746468109e-308,2.954789832775266e-308,1.5447132726422153e-307,0.5237872598470302,0.04176170518605103,0.015213317108571964,0.004555146081633238,0.005220203086208628,0.004288572612290201,0.004018208611424882,0.004050245633650625,0.004580540196379733,6032.0,3271.9,0.06
468,한국후지필름,0.30305231070719785,0.5465417816070594,0.020930586261688748,0.006905126577769188,0.00914493883327293,0.012926420439451755,0.019485395550252842,1.0,1.3493778739309522e-307,5.002318438956817e-308,1.499202916159807e-308,1.6936384128758894e-308,1.404794297331617e-308,1.3166336349003823e-308,1.3251575675499077e-308,1.4950863216508306e-308,5373.0,598.0,0.3
469,삼천리자전거,0.7130546396574988,0.04956727584306442,0.005736971888338233,0.00243952262235665,0.0027127125715198557,0.003195815992886203,0.007252337302671643,1.0,5.005985966297393e-307,1.0604336018289196e-307,2.9376557773108054e-308,3.7400951090944327e-308,2.647954822156126e-308,2.375095204663735e-308,2.4021625773879954e-308,2.955843164637161e-308,5384.0,1122.8,0.2
470,신코,0.8184565966092247,0.09722764915381596,0.01070629966982752,0.004451360772737003,0.005041581946986519,0.006052573742745227,0.014965640830317768,0.10355198654247233,0.09014849810592655,0.15462561577637782,0.07585604759973967,0.0619715849685015,0.036505383291963886,0.02000280381779902,0.02006090012753122,0.08057004192349217,5426.0,229.0,0.12
471,한국로지스풀,0.6353171797692975,0.037605533697985194,0.004098360195630435,0.0017149990077648643,0.0019419103914664504,0.002346635402909039,0.005438648721524193,1.0,1.8905124678503202e-307,6.69010720703067e-308,1.9719123383410707e-308,2.2418476472468195e-308,1.8128586123056367e-308,1.6815888122394903e-308,1.690688587485113e-308,1.942077660122423e-308,5195.0,6534.3,0.27
472,비엠케이리미티드,0.10311669699242224,0.4632839205943322,0.042672808718274106,0.009352721995048928,0.015587215161965519,0.03991448566917472,0.0061871577334628785,0.8065493011899005,0.0476746660991203,0.01609885988038573,0.004686664334148766,0.0054890554025446075,0.004338846059432699,0.004011446330629128,0.004039904901238946,0.0046833097480046,3369.0,110.5,0.81
473,에스엠케이티앤아이,0.10991371575678732,0.36350513040485066,0.10365149301313872,0.01360344891942598,0.02949343526984778,0.043016431831486374,0.006384363375773768,0.1222459531715034,0.1373551332915204,0.12153604985698108,0.02848489018376849,0.22138802068486416,0.020863392691340008,0.014641548906959284,0.014957625741438437,0.031722067361806175,4156.0,927.6,0.4
474,비브라운코리아,0.14472901816002343,0.28584379817056627,0.015127690644222626,0.005217635494553623,0.0066624874653156444,0.010973896314794998,0.00922102652768485,7.269555681219087e-307,1.0,4.392289364465248e-307,8.02442791502041e-308,1.2985479893620902e-307,5.793208772964619e-308,4.575067584620827e-308,4.592283556783171e-308,7.234964206998954e-308,6032.0,1204.5,0.18
475,에스케이가스,0.643188432895275,0.07643623340863692,0.008300824866798975,0.003460463682157227,0.003917479193950228,0.004740243869466675,0.01178513258104959,0.7152229783453788,0.048087139996335654,0.01717226085764717,0.005086177102528388,0.005799374372907547,0.004723283749917015,0.004398097363428068,0.004425895373702604,0.005053957854568086,11252.0,5000.0,0.14
476,마스타자동차관리,0.5618269598283777,0.06646710466360191,0.0070176494960009425,0.0029026992015986418,0.003301824799377104,0.004029134415178298,0.010925102649310367,3.696903002894795e-307,2.6758504968100062e-307,3.3514760569378815e-307,1.0,9.581217170453283e-308,1.810632892960056e-307,1.0264190663384928e-307,9.360613216474519e-308,1.5380344405210098e-307,4742.0,931.0,0.21
477,유센로지스틱스코리아,0.5910948598286482,0.08108924886977605,0.008438496884545371,0.0034697293204799602,0.0039615771061964735,0.004868086183366687,0.01364869118623202,0.7526267772187317,0.05937787973004642,0.02108950067813864,0.006245070626853121,0.0071180886375915445,0.005791552406482508,0.005388750245919015,0.005423136292540892,0.0061993707493380335,5604.0,619.0,0.13
478,캐논코리아컨슈머이미징,0.04310477777957082,0.05669212205104783,0.02232863654341065,0.8480165859075817,0.019314963978713004,0.007987953937513108,0.0025549598021630472,0.05466857450486939,0.03389721327239671,0.028829319944844313,0.018520298918075963,0.010676762687934842,0.047915414990335976,0.3470525919478352,0.05213468797306458,0.02068737256307391,5932.0,461.2,0.19
479,한국아스텔라스제약,0.8414431498743513,0.08540973436741048,0.009727481846540178,0.004105152494598409,0.004616666150558122,0.00548547207805602,0.01167052891754401,0.10573035929254265,0.104270884579333,0.3499490711274735,0.0548703269811136,0.05849536984272186,0.02438401051238722,0.015723151515348224,0.015702619358760588,0.037606581339940125,6032.0,2656.8,0.13
480,디에이치엘서플라이체인코리아,0.8264131024304638,0.0714066956563345,0.00798447425715702,0.0033316658863604826,0.0037610579799289617,0.0044759662161486065,0.010708873993161803,0.18520858579070498,0.3902917961282136,0.07734915405912238,0.016474516245884783,0.029901918047792832,0.01290321070269897,0.010388519021585446,0.010482777252549381,0.016011093374012395,5206.0,680.9,0.25
481,보쉬렉스로스코리아,0.5666475224891655,0.09495579820369558,0.009278198846932616,0.0037343187743004865,0.004311397416847531,0.005313884643643827,0.019283498567767534,0.5115197630606733,0.03605567397720945,0.012334421249912159,0.003590496088350037,0.00415311119939203,0.0032891723764950868,0.003035378525854723,0.003052936765990431,0.0035438344085118095,5847.0,1151.9,0.11
482,서흥인터내셔날,0.10523565440322599,0.17054571821304573,0.1052558377518095,0.05144717097376177,0.36339906016383394,0.02879467189319007,0.0058440867496698185,0.09307129068943251,0.0741962860213597,0.09098032391146275,0.0494270235909438,0.04320169641929128,0.05448354535829289,0.025412756190017028,0.025895702878291627,0.3652824563209776,3616.0,224.1,0.31
483,루미가넷,0.03985084048792209,0.06733656298296713,0.04172476484209181,0.011723674469096845,0.0350667789626928,0.011536685753606024,0.0023631697710044543,7.924219806230663e-307,1.0,2.6459992169059467e-307,6.306458165634592e-308,1.076788573049894e-307,5.199800088651957e-308,4.253659372499119e-308,4.3282844256777114e-308,6.422870668945328e-308,2717.0,40.8,0.67
484,박스터,0.4837083596008639,0.15783670956484006,0.011514320928477467,0.004370061075822426,0.005220474298474497,0.0069434060035042005,0.03580727204446877,0.11715496917191266,0.1602951890637645,0.13502703596227472,0.02349184695370508,0.05862088369684014,0.015364400503391917,0.011130940657224656,0.01121493297755092,0.02145733145917673,6032.0,2449.0,0.17
485,세방익스프레스,1.0,3.271827344733634e-307,3.4029023213931343e-308,1.4106990318037606e-308,1.6019895385769367e-308,1.9522974075934885e-308,5.425424119510557e-308,0.7119542515708738,0.049882556371689285,0.017745154362681568,0.005249505174789128,0.005984870476520479,0.0048650782757867625,0.004525874819252224,0.0045539146210602545,0.005207959343759755,5161.0,2141.6,0.19
486,세이브존,0.11105794718590307,0.14809510600238415,0.0574390218159366,0.49837539001265585,0.05430674326831699,0.02180369841788099,0.006501550948581078,0.20977622167481433,0.2793089036001404,0.0416324082037094,0.010401391995033496,0.01648468670922193,0.008919705649579517,0.0075336421442137105,0.007656457419640483,0.010656794111460753,5057.0,529.7,0.32
487,한국엔드레스하우저,0.10275203685400668,0.3517399298395931,0.11817519740338725,0.014301431184291623,0.03296961229395209,0.0689124780806496,0.005924836820349987,1.0,2.4139804132371603e-307,7.786338210500981e-308,2.2262518953948984e-308,2.6007659758102604e-308,2.004375226601176e-308,1.8319822556040807e-308,1.8411067055443215e-308,2.1754545437298903e-308,6032.0,726.2,0.11
488,혼다코리아,0.34509943219968153,0.09080175999494333,0.007954101440339914,0.0031111083999496806,0.003617683582392283,0.004568556708972516,0.07753645884273093,0.26072026578308727,0.21551669633601656,0.029596269986038364,0.007951180552579309,0.011584460454979921,0.007140020230100191,0.006245808534908012,0.006355181373063364,0.008283055092252887,5790.0,2892.9,0.28
489,케이씨티시,0.6603461437231232,0.1468724214666663,0.013640215579059386,0.005376275569868322,0.006295984012808425,0.008000888369603318,0.03138468449925411,8.622924703970938e-307,1.0,2.205721804786375e-307,4.998708044903511e-308,6.229903265749879e-308,3.769443457405247e-308,3.1668313774547e-308,3.1621787931902417e-308,4.38118810833135e-308,6251.0,4659.9,0.14
490,프리미엄패스인터내셔널,0.61261747521061,0.20938752799057164,0.014433026453988909,0.00544093129872688,0.006526867321489166,0.008574801661270033,0.03700611213419469,0.5555491951765978,0.037453005635924845,0.012607809881629378,0.003664789209580876,0.00428153952836034,0.0033776713352597666,0.003117743508397285,0.0031389984679197386,0.003647311266666056,2826.0,58.7,0.8
491,고려해운,0.6506873527823017,0.2744824970002359,0.016985141819001497,0.006356501349333165,0.007651832580781312,0.010120797314850877,0.03371587715349563,0.7588166782340784,0.04525572307766583,0.017009232954416042,0.005118523477512861,0.00578981237594365,0.004828490520419857,0.00454092515334035,0.004571764105768784,0.0051312052932986395,3731.0,5.0,0.11
492,한국스트라이커,1.0,3.2466840125288017e-307,3.3873708087437025e-308,1.4056653025554944e-308,1.595387520009301e-308,1.942686877471348e-308,5.340619160528439e-308,0.5631509461013512,0.22153304017158504,0.03196225164235594,0.008568073797192677,0.011558315041547489,0.007611444242638574,0.006708562132764252,0.006791119130683603,0.008659544122822159,6032.0,1485.8,0.2
493,한국야스카와전기,0.8536126065166613,0.08775022034981611,0.009728388443552383,0.0040617045216756065,0.004589507338624665,0.005489340737972102,0.013166715296712622,0.7810634301429431,0.07625263441238503,0.02630232621725122,0.007683270153472278,0.008763976500718878,0.006988892359957405,0.006446401666853866,0.006478121086870311,0.007518199638555848,6032.0,2180.4,0.12
