,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,average_salary,total_sale,turn_over_rate
295,코닝정밀소재,0.6060226384083875,0.1341642761246914,0.008331511048789136,0.010730810953426031,0.011759590641606046,0.7334966762116633,0.05226595527683285,0.04944308768979924,0.015377577812008334,0.01581585085509536,6082.0,1500.0,0.1
296,올림푸스한국,0.3693669636651311,0.275732496215082,0.007764301562327167,0.011537583971562957,0.012530219767811613,0.7328194628480235,0.009729401033596501,0.005110164053412902,0.004381116513021028,0.004466561961212227,6032.0,1963.4,0.12
297,브리티쉬아메리칸토바코코리아,1.0,3.4200820824178765e-307,2.7932962755641727e-308,3.4780225189471895e-308,3.6444997341554614e-308,0.7992939598563805,0.015260317411070593,0.008519659919066596,0.006492852523795565,0.00662332301015897,4757.0,2228.5,9.54
298,클라우드나인마케팅,0.4010304829911754,0.4325922487269971,0.011555078146535043,0.017854345544466837,0.018541820294916776,0.5825246402558601,0.011632531511734889,0.006246250254466409,0.004963843210578729,0.005099989320453156,5746.0,96.8,1.08
299,그린글로브라인,0.9481743318445086,0.01923373685673333,0.0021176983238592314,0.002523312973428468,0.002639915933939519,0.6655153320806712,0.008270384855245536,0.004327599344014616,0.0037299033237793784,0.003802076587231462,4606.0,349.9,0.26
300,서원유통,0.602665673229247,0.021357929851193187,0.002614614586920002,0.002928956262164293,0.003009174812026429,0.9780844802620754,0.009031413499927074,0.004708960684382804,0.004040656665110193,0.00413448888850454,2101.0,78.2,0.21
301,에프앤디넷,0.46664023493391366,0.49044700804244634,0.010340179704234126,0.01541659791353195,0.01715597940587408,0.5376274273067335,0.011585411561256444,0.006226079559778668,0.004906674342806057,0.005049960127266592,4212.0,662.5,0.28
302,엔터식스패션쇼핑몰,0.607181164334019,0.02768654000797468,0.003022035039501309,0.003610734983044461,0.0037704498763569873,0.8578085692831192,0.022614661970486095,0.012687984388617287,0.0091769351137335,0.00946673030770356,3858.0,435.7,0.43
303,리드코프,7.189444014243682e-307,6.3719103236139316e-307,7.945803350417579e-308,2.9959932836331454e-307,1.0,1.0,5.354970618954361e-308,2.904502016315036e-308,2.280058371167677e-308,2.340216723380532e-308,4726.0,4316.6,0.66
304,홈앤쇼핑,0.6551741005363987,0.05827109970570084,0.005168070251877289,0.0062282175722036945,0.006785261796498408,1.0,7.545427588142584e-308,4.1376093297386567e-308,2.988444061428718e-308,3.117836921671086e-308,8684.0,4233.1,0.13
305,아시아나에어포트,0.5603212825888081,0.05548347271962487,0.004803898197366041,0.0058222884596443565,0.006253763935488236,0.3333620668453753,0.11482873213620957,0.33485096867180464,0.02970420722360277,0.0295203842671214,5157.0,1567.6,0.18
306,리치몬트코리아,0.74552698210328,0.035150383323160214,0.00392490591659963,0.004509200885835547,0.004644734515507353,0.6396968140067371,0.015814656237156055,0.008423289902447999,0.006650084195362555,0.006876044782881859,5444.0,8639.0,0.29
307,뉴스킨코리아,1.0,1.6534571974195734e-307,1.725970170799337e-308,2.0834542609959114e-308,2.182558449727121e-308,0.6210320619628925,0.01712634274288696,0.009293889087831159,0.006913180629000431,0.007191137418471902,6032.0,4065.8,0.3
308,한국미스미,0.9297199592690231,0.031452657400483204,0.003538712149802635,0.004158125512213317,0.004266865356493881,0.33570168842787723,0.0891112431475721,0.4043096200695642,0.032478351068725236,0.03029389492781427,5237.0,1686.2,0.21
309,메가마트,1.0,4.781602425107343e-307,3.1532383076763137e-308,4.281586428702239e-308,4.62172095173131e-308,0.6432618851180356,0.01188677737124776,0.006339277506108126,0.005293923645452904,0.00539524856941178,3660.0,5048.2,0.29
310,모나미,0.18062912599235884,0.16851775431626434,0.02185886495451982,0.13934561101072573,0.12024987350061811,0.7443261276245635,0.013594667750688991,0.007243592523130113,0.005821634988985501,0.005993694467549688,4598.0,973.9,0.33
311,스킨푸드,0.7055582809397958,0.028920665955680654,0.0029602605023513256,0.0036295051920085604,0.0037936708078926,0.8218856945638348,0.011574527096456459,0.006132324070099758,0.005123394914407849,0.005231758210085187,4447.0,319.9,0.43
312,한국공항공사,0.9534235368075773,0.030043306072942352,0.0033226346281956263,0.003923335605753922,0.004135736963927611,0.895037991027972,0.013681143884380327,0.007224088369653635,0.006115675803519604,0.0062334505022936726,6780.0,5801.1,0.09
313,한국시세이도,0.8646631284135797,0.01915407689806104,0.0022604935361618876,0.002623088374557971,0.002685900701147693,0.6582681388859231,0.01580441025076736,0.008778113863082658,0.006592016582575141,0.006758306380306554,4283.0,1247.5,0.58
