,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
196,타워피엠씨,1.0,1.1904708189520117e-307,1.8910329759606835e-308,2.335000884573337e-308,3.098453875096878e-308,3.5284071008308605e-308,1.0,8.762177069083083e-307,2.254852851526804e-307,8.872829514106275e-308,3.4035977351650343e-308,3.121667139674983e-308,3.1286301379250894e-308,3.7574906327538554e-308,3.563501606713276e-308,3605.0,1103.7,0.71
197,동일인테리어,0.34778369533623604,0.29725950567747506,0.014198418848543122,0.023903407465900597,0.040896537573069235,0.04999670701212451,0.5042314887553614,0.05542935102128554,0.024396675662130395,0.010046133878750432,0.004163322935506051,0.0038897323292478117,0.00392803179072994,0.004435850775924864,0.004183802314719023,4529.0,1175.1,0.62
198,신보,0.21277935301738626,0.445590801293054,0.01814816558181413,0.04395877889755054,0.04684604262446192,0.03256739536053755,0.31465740288712873,0.39757131674070806,0.10081503053799298,0.03621493702164464,0.011868817521894058,0.010542374604022627,0.010458154078440144,0.013953876449082058,0.013244171565841232,4450.0,256.2,0.25
199,동광제약,0.853457721711391,0.02185251959699294,0.0038687406928407304,0.0046062488210508075,0.0057844714757748885,0.006487422828773647,0.8640379700216279,0.061359033008573996,0.03238167116489169,0.01329078176938465,0.005839150125998331,0.0055632038061219835,0.005611001582219562,0.006091794255511676,0.005825394265670151,5563.0,1557.0,0.14
200,서울데이타통신,0.1796219943669102,0.40610152029132807,0.018904813167561003,0.06488092510014325,0.03252293665205208,0.02221926247192942,0.5142904251594602,0.108724077017972,0.030123191522586502,0.011646063073342872,0.004484531666625025,0.004121743180674543,0.004121160812867859,0.004957776088367578,0.004740482263076669,3446.0,100.2,0.18
201,세아네트웍스,0.19771851135152185,0.39094303764874005,0.018859424635827057,0.05576757247069739,0.032951136461808084,0.024448959848872714,1.2115466726457646e-306,1.0,4.431592236332254e-307,1.491848042057763e-307,4.917921410249128e-308,4.3047418244569823e-308,4.3048638661618634e-308,5.858995243818394e-308,5.550335719307344e-308,5415.0,606.4,0.26
202,엠에이피한터인종합건축사사무소,0.9793785947189082,0.010502766828223865,0.002052351559523407,0.0023151011237111958,0.0027541952776459697,0.002996990491987314,0.6988074963467935,0.14266697686805774,0.047798728896215795,0.02008833057684238,0.007704949331295174,0.007037777331511777,0.007121840394692251,0.008407811228746075,0.007757790470772575,4460.0,403.3,0.26
203,성창이엔씨,0.11549425643436415,0.053389209250681656,0.7635177124103021,0.032478612141179565,0.013446922636328825,0.009663157632077646,0.058120038538947934,0.03514275691973473,0.054999432172758184,0.027939205059257382,0.050017576824565174,0.15062613173938708,0.04527423624023869,0.02136437121116985,0.018614131478025767,5269.0,1889.0,0.36
204,쿠팡,1.0,9.725056023888178e-308,1.686641409476737e-308,2.026955387728898e-308,2.6256851033492013e-308,3.0308449121898257e-308,0.2978302238589824,0.4505313760759312,0.0856112772117096,0.0356788318228244,0.011120608869958304,0.009705280495758391,0.009773135433386792,0.013028857485357752,0.011730317575802205,5035.0,20400.0,1.09
205,씨제이올리브영,6.5550529784050136e-307,1.0,6.278845571520076e-308,1.69033079244036e-307,1.301430054374977e-307,9.061335885564592e-308,0.12634989907018535,0.09723382869306652,0.3081347767005564,0.12240856379313114,0.03742333782636392,0.024642636831014742,0.023838543807526806,0.11887680855546504,0.05404300750134708,1503.0,2100.0,1.38
206,에프알엘코리아,0.725369893641777,0.02122121206804651,0.00374201986676523,0.004465974972569068,0.005809537640598189,0.0065698220976570946,5.882262711208132e-307,4.5110656078170776e-307,1.0,4.033257099821647e-307,1.5171393119421293e-307,1.0931899537230104e-307,1.0441226211263239e-307,4.056254360301501e-307,3.3896812333104933e-307,3139.0,5824.1,1.34
207,이마트,1.0,1.2079634667210174e-307,2.0242948952765767e-308,2.4632682139674933e-308,3.2245779119535787e-308,3.649700556083844e-308,0.2803348535741611,0.3974440889393725,0.07465200180366904,0.025397160682866744,0.008869983618330163,0.00789899193542594,0.007868854770327978,0.010370224339919232,0.009988889193781566,4573.0,15100.0,0.23
208,한국철도공사,0.6871342974331739,0.01685790543686673,0.003028085964036138,0.0035918746588369994,0.004377490446825283,0.004831294631279049,0.6524486927346723,0.09944441391751796,0.033581108208096164,0.012744561707660211,0.004965250632137128,0.004566358987506961,0.004568793659472945,0.0054916460087103425,0.005289664656549991,6720.0,5100.0,0.09
209,홈플러스,0.6656637381089628,0.01955382158774723,0.0036346843354085165,0.00410528117540043,0.005265064581187264,0.005999110663904462,1.0,2.5701725881577986e-307,1.2680236242786015e-307,5.199067339202385e-308,2.2349172914656073e-308,2.1150916079991466e-308,2.1312575027123203e-308,2.35132650898254e-308,2.2396926702161224e-308,3773.0,7000.0,0.22
210,비지에프리테일,0.2346789731870594,0.37271247480231406,0.016516804732324454,0.03707275672752616,0.04344233833916217,0.038683750216571965,0.7435522176408713,0.05303253470157922,0.024729247255953764,0.010141735692490956,0.004275719686558882,0.004015397628081763,0.00405365564240269,0.0045310920543434425,0.004295373717027715,5162.0,6800.0,0.51
211,씨제이대한통운,1.0,7.962320052367582e-308,1.4691014895236947e-308,1.709672563286319e-308,2.186060350852015e-308,2.4387397678978444e-308,0.28070773446473746,0.47916993149184306,0.08259905437141382,0.029040140638966677,0.009780461068704333,0.008613376796953542,0.008627178461605055,0.011497546125539616,0.010858568919876337,6926.0,7700.0,0.09
212,현대백화점,0.25234369133676987,0.24308751877336415,0.03883969259323154,0.22806942104752062,0.05099230494381093,0.028120433190020392,0.7343393164789247,0.05512465135401841,0.028898646978562845,0.011794259271262132,0.005172940296283562,0.004925994275827721,0.004962901933643918,0.005407668285984128,0.0051827922940780495,6564.0,1500.0,0.35
213,코리아세븐,0.8623758114029917,0.03398978557821479,0.005317290428356013,0.006602701416925451,0.008786162594669402,0.010248579666253064,0.3547515116274318,0.4899822085395007,0.059881782552352214,0.026248328946767333,0.009012566392088316,0.00799877963536557,0.008118749063186444,0.010148675159859935,0.009085601686369984,3628.0,4300.0,1.03
214,교원,0.8221111023532668,0.02545005307690995,0.004683956511309087,0.005470998515186046,0.006761775070362072,0.007415718000188886,7.727095517886486e-307,8.68258657463506e-307,1.0,2.3491090494571675e-307,7.05890482571503e-308,6.016025519320818e-308,5.83071837989971e-308,9.49866753136436e-308,9.711293957790177e-308,2376.0,4493.3,1.3
215,이랜드리테일,1.0,1.0955959991753762e-307,1.8707424475277026e-308,2.2707077297244705e-308,3.018803871920666e-308,3.498395999013545e-308,0.695111775617241,0.04598310446406087,0.02146302282208646,0.008748289518090164,0.003694950349184473,0.003472860039053251,0.0035021239764438518,0.003918500369057762,0.0037259773442889694,4789.0,1700.0,1.12
216,대한항공,0.6920903435708622,0.14148121507364297,0.014691325837195044,0.021281981259308327,0.04499040360036115,0.08546473065863025,0.5273307573153623,0.14853513103366764,0.03779985177807056,0.014392996376299254,0.005325932313846345,0.004830014360683866,0.004838484675990214,0.005985923776254554,0.005694291979146082,8740.0,8800.0,0.11
217,자라리테일코리아,0.5037122713741701,0.055180535915404755,0.006900969123675428,0.009376201316203276,0.015837000229059848,0.023621975601151642,0.38654040753764235,0.4026404448040722,0.06763889997499505,0.02746313135759403,0.00948891290763734,0.008492784185491811,0.008514443987861704,0.01079100507381961,0.009958070803684445,2731.0,3055.7,1.48
218,아성다이소,0.5013213011141454,0.015846538462299643,0.002769214939734482,0.003341103661910208,0.004368728664489733,0.004952121733721382,0.12326409585126066,0.14127820312700862,0.18449602640589968,0.08084290030316625,0.013437965476258511,0.010685695430844015,0.010590547673738444,0.01928790487868782,0.016485017196484708,3353.0,2600.0,0.5
219,롯데하이마트,0.24138343794444134,0.0069525741199666135,0.0012884975847476548,0.0014564145446184203,0.0018666243508304705,0.002133494964554697,0.7358894568187468,0.06244927107525164,0.02590039696777023,0.010229859282202977,0.004204058034696615,0.0039263200575496175,0.003939314647381327,0.004530545552664694,0.004347429736098421,5514.0,3900.0,0.24
220,하이프라자,8.435465645857145e-307,5.057550926275522e-307,5.44847547363907e-308,1.0021724433568996e-307,1.0,1.6426718071227456e-307,0.16210091987945754,0.19554295597880736,0.516868998325613,0.04867230890115905,0.01439133742590388,0.012070076049979917,0.01187295357712378,0.01938960475728508,0.01909084510467038,6082.0,3000.0,0.11
221,에어코리아,0.18282503703395392,0.26918012425667626,0.023710671667794548,0.12310313013829975,0.02998888626188001,0.019741981276445913,0.6813441275482903,0.06259081292928449,0.030428740651778474,0.01224679441405484,0.005242861284541663,0.004948603675992368,0.004982594955453633,0.005548217865500515,0.005319583700807903,4281.0,35.8,0.64
222,이디야,0.19129167076450546,0.26975140757652005,0.024318759952927798,0.11399190208774848,0.03164302194999315,0.02059220215259154,0.4545028946599079,0.06878536370053791,0.025957772127902477,0.010576999470791562,0.004190340034182369,0.0038567902929537755,0.003897352111654275,0.004548745376419001,0.004266128598853495,4098.0,2433.5,0.53
223,서브원,0.2495646701621013,0.515579130331279,0.022539297988260147,0.06086842179781155,0.04066709031681894,0.03182994029681009,0.11708279604038656,0.13272332253450314,0.2130461688108631,0.047181134472445554,0.011568328460338864,0.009365122766319173,0.009289123644814552,0.016190388300256684,0.014906079006626964,6000.0,57.1,1.75
224,씨제이프레시웨이,0.6922818391663706,0.018335694250152714,0.0031684670861716756,0.003834136698969911,0.005005705291804344,0.005740971793666185,0.7640185083802197,0.06420073710985937,0.03356395036858828,0.013788052380889013,0.006038710184387509,0.005749420075093052,0.005796670335626203,0.006305985303804924,0.006024726326846992,3848.0,2800.0,0.16
225,삼성전자판매,0.3947159361611111,0.030814934633125894,0.004640981845667416,0.0056699818322540774,0.008845520857136897,0.010977353514647063,0.46724969501487934,0.058767062230502425,0.022598472923600836,0.008997521406234813,0.003650486438288464,0.0034007402719735584,0.0034102813398222305,0.003944653065614233,0.003764695911275645,6082.0,3800.0,0.08
226,현대그린푸드,0.3810961314492467,0.3905468755178429,0.01502345854601113,0.02486141835598913,0.04229328531135206,0.049060756740310706,1.0,2.8990011515832473e-307,1.346206906746639e-307,5.398272492787678e-308,2.2820961523440795e-308,2.145826994131183e-308,2.1593823141086527e-308,2.428063211940707e-308,2.3253225297234206e-308,4038.0,1700.0,0.48
227,데상트코리아,1.0,1.6834889270769257e-307,2.346710213686902e-308,3.0672170574906863e-308,4.24966452958636e-308,5.138985726272483e-308,0.42340076260274867,0.04553431094587064,0.019444303056684605,0.007708866486187332,0.0031874430144963953,0.0029777052404573686,0.0029928592653069653,0.003426175824554716,0.003282818931696598,5438.0,5436.7,0.37
228,에이치앤엠헤네스앤모리츠,0.7212005735093249,0.12576031925108766,0.014014451964687678,0.019974827163208444,0.04063840849043053,0.06931492156094893,0.782416007197164,0.09828198614255629,0.037465245642275505,0.015603134168241082,0.006197945117113209,0.005715153328406043,0.005781493559827602,0.0066907256269336905,0.006230730303670204,2461.0,2994.7,0.99
229,이마트에브리데이,0.7088912567087969,0.018336040139505832,0.0029987358636760085,0.0036882464803550306,0.004936188530105889,0.005804971976584818,0.8138103444344195,0.10364275887674053,0.03716056701687197,0.014964380942699331,0.0058505486424752316,0.005364136171972632,0.00541511000910647,0.006395848078679423,0.0060078436998470715,3523.0,1300.0,0.28
230,아시아나항공,0.7919411835785946,0.02031234811859619,0.0036302966866319565,0.004316354717924772,0.0052726871702587705,0.005831072790047998,0.4321236320191347,0.046613437802192306,0.020878965962752394,0.008369568197483112,0.0034929599231324974,0.003268164752391259,0.003292661726535478,0.0037340604518886593,0.0035647019982648974,6038.0,5900.0,0.13
231,부루벨코리아,0.789818561886183,0.11541602526082115,0.010620212960473671,0.015511486202066436,0.027605765145982834,0.04102794854447321,0.13953403863672598,0.2272832259972533,0.21482987953304572,0.03835529760093437,0.010676696486308488,0.009012483181954368,0.008889035898475003,0.01396304652429423,0.01345219568910275,4160.0,1465.4,0.34
232,한국미니스톱,0.9662309046255241,0.01720337916107371,0.003353353117937048,0.0037863192301062776,0.004512058520144763,0.004913985345214009,0.5117478301132191,0.04102216814166373,0.0201820665308208,0.00813358828363536,0.003500239551371504,0.0033120060900350477,0.0033319114151566655,0.0036959242427776506,0.0035470363376248226,3977.0,1200.0,0.32
233,엘엑스판토스,0.26097444069288883,0.16155201057524946,0.01255138396318148,0.020568645719439605,0.06422956733249094,0.11910322967277731,0.6515979061080515,0.10040972787034899,0.036188608305456324,0.014143256646569992,0.005610392572389057,0.005178954536072967,0.005200625887056452,0.006134494424133715,0.0058614552929956085,6082.0,4500.0,0.09
234,케이티엠앤에스,1.0,9.954841908476788e-308,1.7093461275078834e-308,2.0609524630257467e-308,2.679677757264956e-308,3.110015869847702e-308,0.9090348807729003,0.04337242677232984,0.020880447564489233,0.00859488479684265,0.0036601749056159633,0.0034506821081151146,0.003482740544134444,0.0038608320286274388,0.0036629305069450207,4558.0,7101.7,0.36
235,신세계인터내셔날,0.8900872440079114,0.02291051395401348,0.003972595249365074,0.004763388455148754,0.006089903594218657,0.006931690508210356,0.1291932729319787,0.2885865075866192,0.12068340874546105,0.03424225286001942,0.009011462427230419,0.0075518630214845605,0.007523138100964862,0.011626788036234242,0.010716924816577718,7338.0,1300.0,0.31
236,교보문고,0.8598238644941381,0.021507182018821132,0.004073144163030016,0.004734555136056663,0.005665275360739503,0.006178385315025863,5.533806961973492e-307,3.791574893223437e-307,1.1893914003676763e-306,2.9113988732414866e-307,1.8055533397483348e-307,1.4572066441142772e-307,1.2694022526002922e-307,3.3766966310816913e-307,1.0,4368.0,7909.0,0.66
237,컬리,0.13608379991933306,0.6721654156597588,0.013557480373080917,0.04108700518314797,0.019822903957280612,0.014700859514129678,0.18642559951054477,0.4873181272764523,0.1535878594874338,0.053063715617330635,0.013320430190313731,0.011163580320941129,0.011138935353883451,0.017033483891598002,0.015378628788077066,4085.0,1600.0,0.64
238,코스트코코리아,8.962678113567934e-307,1.0,4.058997324619195e-308,6.863127685177188e-308,9.793641978986035e-308,9.751866413988235e-308,1.0,2.3822919400695473e-307,1.1653645554012766e-307,4.829798805968125e-308,2.0646304430097695e-308,1.9487126430901573e-308,1.9692371575647867e-308,2.171226242312769e-308,2.0554196961084495e-308,5371.0,5400.0,0.33
239,우리홈쇼핑,0.7168410864903326,0.07512558410621771,0.009408096321801111,0.012879832013948767,0.023116696830990238,0.032453592256238416,0.1317725492094314,0.1478443478828374,0.337443527931466,0.0543743475252467,0.014346600740219663,0.011751767461156191,0.01149507754830024,0.020418745845572787,0.019885467657469152,6032.0,1100.0,0.15
240,제너시스비비큐,0.5062101990797164,0.05576793229456136,0.007292464179821024,0.009843194302615679,0.016698216837648338,0.022568623879142862,0.8333352528679439,0.05909251020025238,0.025122446470689157,0.01015453832065534,0.0042036787620338524,0.003936708452068048,0.003954878748585448,0.004497687398499365,0.004278822692313311,3102.0,3624.0,1.3
241,현대홈쇼핑,0.6561965253925539,0.022227093519107653,0.003989772359951622,0.00457202222394659,0.006074018899903857,0.00693769417117903,0.6769809864741185,0.18607034501105513,0.05663065098645362,0.02339017510040039,0.00873138596918474,0.007907214411209748,0.007997974698312843,0.009654472563714885,0.008913356094523366,6241.0,1100.0,0.17
242,한진,0.8226062057135096,0.01928768886745029,0.0037366057355696617,0.0042838594055568755,0.005111244017018079,0.005538637342600537,0.08010953377039018,0.0838882839096117,0.7379865075491663,0.027138699697357223,0.008195044622225964,0.006781070878193782,0.006669089283732675,0.011488638462191333,0.011300824528015466,2827.0,16.4,0.24
243,현대글로비스,0.7485804945556268,0.07486721969976576,0.009207810962991123,0.012406206844088241,0.018875357884705766,0.024645708149215982,0.38155704487601144,0.02996133530961259,0.015141413959919128,0.006173458821425755,0.0026737320982938672,0.002534365063123144,0.002554336766341946,0.002808998732803618,0.00268553028826778,9244.0,17600.0,0.08
244,씨제이이엔엠 오쇼핑부문,0.6920906719942406,0.023385515198531673,0.003672082302711727,0.004590237182563756,0.006269304356228047,0.007477239350564685,0.23614024655117966,0.49442944820095514,0.13196366173649662,0.05080497124649739,0.013556963725010411,0.011523982991943568,0.011526838614067943,0.01677894624014599,0.015127903005294084,8416.0,11.4,0.02
245,스위스포트코리아,1.0,1.6619672287316228e-307,2.2965417900211137e-308,2.985773244565992e-308,4.287397838520186e-308,5.154122214860809e-308,0.11510551999394304,0.0927616779763209,0.5051437677844665,0.05701269482172393,0.020186287850629116,0.01624075550657993,0.015237848773759355,0.036579135143237775,0.04413359154026217,3770.0,502.9,0.37
246,지에스홈쇼핑,0.29975722543377553,0.4331019320922403,0.01723866338670738,0.029833909892568344,0.05861105283552243,0.07796803994934086,0.3814365652876034,0.0811570068322481,0.025092493038477368,0.009756695292359865,0.0037325392621870013,0.003410176919340024,0.0034252195458749695,0.004135510082608679,0.003926838015649925,6670.0,1200.0,1.14
247,지씨바이오,0.6553826775276287,0.123072671521765,0.013565463412029428,0.01932992292816695,0.0386941942978564,0.06497914654427113,0.8248531172525544,0.05028668268599734,0.022848725828927878,0.009153830396464323,0.0038483008300562644,0.003612680846868587,0.0036347489909961538,0.004103506401598594,0.0039267744951265214,3935.0,262.8,0.66
248,샤프에비에이션케이,0.8719627067052831,0.06629881174629812,0.0063555618021479444,0.00924956470150381,0.017088807259987772,0.029044547784779218,0.10649793073027176,0.08223541709174456,0.16278577020368573,0.17419110742566507,0.0324334966606456,0.02026348751760482,0.020464250631140563,0.07700746097789432,0.0291051347244571,3855.0,742.3,0.44
249,한국필립모리스,0.29999387390384497,0.4435879044322599,0.012503404526075021,0.020652245014654402,0.0322202386195456,0.03371097841939363,0.10651924096924076,0.08139473665824519,0.16535634478458,0.218653363943161,0.03574340269008035,0.022041250003242387,0.022134676004887204,0.09168130046632349,0.03119395370639658,6082.0,5653.2,0.18
250,디에이치엘코리아,1.0,1.1913754683466917e-307,1.9929920525616115e-308,2.4244968888906457e-308,3.146559146234559e-308,3.555053648136083e-308,0.08767562359230059,0.08283153034161937,0.3905891456784176,0.044682425642436525,0.011765486104575295,0.009510242989756487,0.009138317143394555,0.018127656899965778,0.018228134885711015,5587.0,7294.5,0.12
251,동원홈푸드,0.4790232849264046,0.05406756842172965,0.0065212162714161975,0.008943071869600874,0.015075213243764284,0.022504403134200414,0.3359637309273795,0.361613231409324,0.10817282003701668,0.03853618400928212,0.012837688560446201,0.011456117740138794,0.01133607030762707,0.015039207720464942,0.014371030695075289,1775.0,54.0,2.0
252,경동물류,0.8467452613326575,0.051563526059329706,0.006848690086871284,0.009108906459207162,0.014384910651074353,0.018249481539005002,0.2607320332831449,0.20589173807963973,0.05383064760666785,0.01863710021900668,0.006696231544769298,0.006011978516426095,0.005988667653064026,0.007737849941894648,0.007495774054947491,4532.0,762.2,1.64
253,러쉬코리아,0.48772894906055175,0.05783026292150906,0.006965594843108429,0.00951409447419228,0.015107994757371276,0.018507467200840157,0.1077586709245729,0.14168509987482591,0.11734607734905407,0.053535064267437885,0.009928319466761234,0.008138023385659996,0.008043000090093426,0.01338219185322389,0.011721533287218243,4263.0,1018.8,0.23
254,무인양품,0.8370368060891243,0.03353646301261792,0.00528439542792349,0.006607727060018068,0.009289234004066987,0.011035595210368268,0.25309359809955584,0.3944481313106083,0.1726424741698537,0.0729089628610455,0.017928244196334476,0.014835705975323174,0.014994889208144516,0.022665063860596225,0.0196692931613391,2209.0,1146.6,1.32
255,풀무원식품,0.5324261485522455,0.02908314389329057,0.004889982205214931,0.005737534690601433,0.008100970162178872,0.009955799817982672,0.6273629584158826,0.055833865777694,0.029297011190648328,0.011949343964301097,0.005241161903907203,0.004989042111758107,0.005028538164269254,0.005479867568821513,0.005252675282235619,5859.0,1100.0,0.19
256,에이비씨마트코리아,1.0,1.1020247280299125e-307,1.869956387770233e-308,2.273905008777446e-308,2.9292729135175567e-308,3.358251192204478e-308,6.031691648734064e-307,4.3662379890793104e-307,8.216856886969374e-307,1.0,2.864026633611721e-307,1.5761616437337238e-307,1.6051635953096134e-307,7.548375182403225e-307,1.8372426917463484e-307,3188.0,4861.3,0.92
257,탐앤탐스,0.7618447857748518,0.022648333032533843,0.004109644718677643,0.004854064285683295,0.005955222637969253,0.00654022159957953,0.12882797272750793,0.15345705110090763,0.11797605682209707,0.0858875294396153,0.012387920663353336,0.009929994222946966,0.009983936294786548,0.01663456193318686,0.01349305171171024,2981.0,392.2,0.68
258,지멘스,1.0,7.398764195809206e-308,1.363691330945375e-308,1.5993808193918132e-308,1.925331493277876e-308,2.113104522324893e-308,0.09060233852928186,0.06768941259010244,0.28054511473371846,0.051691634501161876,0.02121074130033443,0.016480152271605483,0.01507525978176373,0.046366541050188226,0.06549544521642942,6032.0,3583.2,0.19
259,스타럭스,0.7116496507725986,0.10081807427783379,0.011674937288103324,0.015859886369663064,0.028072788884534593,0.04123975075548697,0.18435739101074503,0.2807036478091772,0.0735138364489412,0.025015808721146515,0.007948994141440225,0.007007703562535957,0.006936594779545475,0.009504222060185566,0.009054261303764835,3234.0,1497.0,0.94
260,제주항공,0.6483888648025019,0.05717471581324869,0.006780742118378595,0.009129261853820365,0.012957396653891656,0.015589850679632054,0.23735461530502944,0.4316675811558762,0.12270783003358363,0.055029438940984915,0.014273739445785937,0.012002552906863058,0.01213575541101343,0.017536633677496395,0.015228971903119703,4344.0,2707.8,0.18
261,피에스앤마케팅,0.7607397215963417,0.0949592081825441,0.01087015726161865,0.015210603678755983,0.028150482250905755,0.04755328625976364,0.6672906479908014,0.18782137399810817,0.04621826740079554,0.01772887629381047,0.0066121014095047335,0.006015946083336723,0.006023898024440929,0.007400726878202652,0.007041983589891719,4672.0,1400.0,0.16
262,한국쓰리엠,0.6945594868990971,0.17430415382831962,0.01357401110070927,0.020864676983023307,0.036076480738016004,0.06062119045083472,0.09273413191867617,0.07299380216094246,0.3688032221276176,0.04048116008746848,0.015308120560672907,0.012556639451844742,0.011816437710518695,0.026727866363031743,0.03373448528270453,6032.0,1800.0,0.11
263,그린스토어,0.8585827451670115,0.026731894958749513,0.0045110076422277086,0.005489908278070714,0.007263165425939517,0.008503758048881338,0.23394726269279217,0.39455784638309177,0.07462820270864785,0.029305153449643694,0.009122744576555862,0.007994266612250138,0.007995914692377225,0.010766228911357726,0.009897238153143955,3586.0,490.7,0.78
264,한국암웨이,0.26024560955274934,0.10001172101027866,0.009451911586042484,0.014278382455897985,0.03263758601073804,0.317803241522283,0.36015302530381127,0.08247619712371677,0.027239163213202296,0.010191459575815704,0.003943410358130094,0.003618430120006084,0.0036166342136528746,0.004384848385785342,0.004235686297957077,6032.0,7530.6,0.18
265,에스에스지닷컴,0.6964021973708585,0.09029363886560812,0.0103601948288915,0.01435243965561037,0.022287108165932174,0.030217207366183427,0.48467086532273296,0.0814908085705729,0.02840309311776051,0.011949432281035309,0.004627381345135219,0.0042380959768173665,0.004288826280687525,0.00503085351592186,0.004647627986868282,3453.0,1400.0,0.47
266,제로투세븐,1.0,3.2297052041597743e-307,3.5134922680244287e-308,5.083752448328671e-308,1.2047902118528774e-307,2.272724746957882e-307,0.69485558985652,0.11869593439916008,0.04290848464506089,0.01819827515162875,0.007084592276275128,0.0064976110257684416,0.006582713547460293,0.007674533801736604,0.0070765561750814636,6522.0,1115.5,0.46
267,에이치엠엠,0.9151856769404829,0.026911950285130475,0.005200485131873647,0.005964316499008886,0.007079992256149895,0.0076769127251267244,0.26969271429438607,0.1467381863366642,0.03569892952664952,0.013194223301781017,0.004791237147696196,0.00433105383017291,0.004323680329134386,0.005444963858123871,0.005210298749225436,12358.0,13700.0,0.09
268,텐바이텐,1.0,1.7051610428073803e-307,2.31749375751456e-308,3.032037783737758e-308,4.3271155249301654e-308,5.192700182824109e-308,0.22418038948867305,0.48279288249192137,0.09765329952117136,0.038681874196737326,0.011129935174562523,0.009638343449690478,0.009613372762377514,0.01342209093962372,0.012225695583800355,3434.0,352.0,0.73
269,쉥커코리아,0.1311906636357925,0.7170997210191701,0.013408536602754553,0.04168981697338483,0.01890397372808645,0.014340590974350738,0.4650169741681669,0.04629483176674379,0.0199132910793752,0.007916219280605437,0.0032817956331748746,0.0030691978667974646,0.0030845634022910635,0.003522307241836536,0.003373644356794048,5832.0,5193.0,0.22
270,엔에스쇼핑,0.8124576165680094,0.035728669119952296,0.005484409527586266,0.006907118396010507,0.009143430706618995,0.010583505637522415,0.12323981610856047,0.2146409773439189,0.043998773972486215,0.017230810000946742,0.005284729582750213,0.004559991039136695,0.0046019944313338244,0.0062838796637319835,0.005698132642476582,6360.0,5479.9,0.17
271,대성산업,0.7135089045331163,0.020560148717072308,0.0032695058106800776,0.004055014640127487,0.005424834574379146,0.006307550025616783,0.8564329057089343,0.050975375794952434,0.02496890826815388,0.010303888376652314,0.004410699279965685,0.004165687602868533,0.004205593382861402,0.004640715028116916,0.004402908438797493,3139.0,58.3,0.24
272,포스코인터내셔널,0.7800962435275566,0.029183458306916793,0.004632507332578808,0.005765970857551476,0.007820870251910767,0.008999724752239568,1.7049846917571455e-306,1.0,3.4814140429743814e-307,1.4078095494242824e-307,4.730608154433002e-308,4.204064937292158e-308,4.2175508218238976e-308,5.432842172321159e-308,4.996524592260088e-308,11581.0,30500.0,0.12
273,컴퓨존,0.7219683787359832,0.02289953526217602,0.00403831376775196,0.004822665972036313,0.006310078663405335,0.007139487886060448,0.11465900555768743,0.12382430347910856,0.372174341752154,0.03598220169510928,0.010754795648937799,0.00917540410952642,0.008862338687166427,0.01453872000232664,0.01497789772373728,4217.0,1100.0,0.22
274,엠티콜렉션,0.23726539872611166,0.008675297402756963,0.001522274895640558,0.0017609923666235604,0.00240071030437623,0.0027582717855229957,1.0,5.509648426340611e-307,1.9801505949735256e-307,8.170347851406437e-308,3.1898756298667676e-308,2.9245335048912435e-308,2.958179335712032e-308,3.4720624986590887e-308,3.2330361604863364e-308,3647.0,657.4,0.84
275,에이랜드,0.7499083110911117,0.022150666924080933,0.004020769774186753,0.004748217699054408,0.005821158254858701,0.0063927116257943865,0.6648946864883559,0.05397556448621492,0.027593843054200713,0.011383951706164335,0.004942071808919568,0.004688467923505591,0.004734493583923621,0.005172760565780747,0.00492219448069157,1962.0,159.2,1.77
276,한국에스엠씨,0.5340298269107367,0.09251962662400927,0.01008357706143916,0.013369429852768575,0.020510122209892064,0.025175095595880333,0.7340054125441016,0.11990140141910124,0.03981183465013371,0.015595506247301449,0.006114266105774977,0.005629697923226488,0.005650774366270228,0.006708786271056237,0.006392590894533244,6032.0,4967.6,0.07
277,한국화이자제약,0.6940451908719496,0.11890232235338626,0.01198625108026109,0.01677852699857453,0.026684374334513216,0.036315103522187184,0.34522403541887814,0.0869779713166697,0.0262843066524716,0.010389702563007537,0.003936658012659239,0.003583254511199826,0.0036074953484288848,0.00436444943351276,0.004105390242723255,6032.0,1700.0,0.18
278,아가방앤컴퍼니,1.0,8.482829221997574e-308,1.526344544774104e-308,1.8096148698560907e-308,2.223041070713125e-308,2.4634382693013954e-308,0.8509883439708761,0.06705911769174164,0.03555533443349111,0.01458833682148768,0.006419639458402053,0.006119160751511257,0.006171950216105346,0.006693909007350736,0.006404207649034114,3731.0,1415.3,0.45
279,부산교통공사,1.0,1.984827826223337e-307,2.403924198763649e-308,3.221398496487091e-308,4.452312120441258e-308,5.189728186448195e-308,0.14549013359850743,0.18636480361400082,0.45419736713091485,0.05046880022963585,0.013694261663891752,0.011375113901095461,0.01117854050996883,0.018669698985333848,0.018120983188447307,7395.0,2298.9,0.06
280,비티지,1.0,1.956747383519091e-307,2.3847780231063183e-308,3.190710635088047e-308,4.4036376848217983e-308,5.15107374517938e-308,1.0,8.765341358173885e-307,2.5377748057323357e-307,1.080819419654972e-307,3.965564554424364e-308,3.573137705610545e-308,3.6252283215944703e-308,4.3863492856749717e-308,3.9963516406910767e-308,3771.0,252.8,1.27
