,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
330,한세엠케이,0.5585130983403478,0.052899009153955824,0.006405011067252728,0.0065202042885922126,0.0025314115094291624,0.5768105918699824,0.08661915843772727,0.013789932951015448,0.005564328021098303,0.006119634256703723,0.0056116700110403015,4435.0,1493.0,0.44
331,크레텍책임,0.48769711782481756,0.07687701160888068,0.007679834921728371,0.00793475675046854,0.002964222058098875,0.8234062199039223,0.09835881322213737,0.01650892672283426,0.006779833804887186,0.007403655141544628,0.006849961752640182,5612.0,3727.9,0.17
332,다비치안경체인,0.6548435410152972,0.17168670317040638,0.013258250795393937,0.013968693522809687,0.004881899197024234,0.46107799458682897,0.02603743577712585,0.005040410162506375,0.0021826017502398205,0.002331522533779597,0.0022052223142099967,3278.0,1.0,1.0
333,인천국제공항공사,0.7375591409662128,0.05882611348462125,0.006784823712144055,0.006876855920812832,0.0026640292303117194,0.8599963064099764,0.055708896015802055,0.011336194770144182,0.005015670074874149,0.005306992409146203,0.005060343694470731,8247.0,4904.6,0.14
334,한익스프레스,0.6540786330002404,0.09335992620246357,0.009261314866342647,0.009649254149598396,0.0035152778615180178,0.5310191552906199,0.02734679898828458,0.005593945626538605,0.002480573256659962,0.0026219389857888844,0.002503056182065213,5405.0,6889.9,0.17
335,아름다운가게,1.0,2.828366358519818e-307,3.4607859842996136e-308,3.567988582235508e-308,1.397485689778271e-308,0.35504914145442723,0.33524559110737034,0.02669344853145699,0.009527216275475812,0.01102165960866434,0.0096465509641804,3011.0,352.5,0.55
336,영풍문고,0.7608236651874409,0.07167796880679128,0.00822239436079209,0.008436697729455721,0.0032515730266309767,0.8585409894425001,0.08102828966121745,0.01497565453132817,0.006375395835523947,0.00686390640874085,0.006461450720984913,3224.0,1449.0,0.38
337,메르세데스벤츠코리아,0.6380252100048688,0.17477941738495867,0.014485712600622504,0.015095205493943636,0.005262402116855204,0.48881558158838434,0.0450266188232766,0.00821916341803074,0.003483574322470562,0.003758190696268531,0.003530676545682382,6032.0,6100.0,0.17
338,에스지세계물산,0.6213927742126271,0.13828490386917583,0.011679736603293946,0.012265031546862572,0.004383813564961803,0.5001448696928719,0.08083311868532171,0.012592715356088382,0.005071841173515091,0.005586161967228793,0.005123632409570912,5519.0,3096.0,0.32
339,카버코리아,0.15119937095795022,0.2894852257404112,0.019129630001644925,0.022308786129597753,0.006266717216777874,0.38824600478410387,0.3248915894811303,0.028152014698460747,0.009787580308493929,0.011408293635842101,0.009860943077285066,6032.0,4505.1,0.46
340,티웨이항공,0.8834974406441952,0.09257323758575166,0.00990433810178307,0.010189467775826683,0.00383551589244331,0.4970474571900489,0.12316780492100454,0.015918136608065157,0.006162642606852309,0.006898671521214407,0.006242194536370307,4065.0,2144.4,0.15
341,서울문고,0.12518039897840574,0.16481783060161292,0.09787356620353677,0.12208653371943763,0.032783620065872696,4.199894447882568e-307,4.395662590843598e-307,2.2077914487034723e-307,1.0,2.700101726903472e-307,3.3555009090438885e-307,3711.0,692.5,0.33
342,리앤풍한국,6.680377284893676e-307,1.0,1.6563745303532006e-307,1.7065707181752795e-307,3.9219084429457605e-308,0.8721143885605495,0.04706119944994435,0.009333161781669172,0.0040810912899233364,0.00434037601830597,0.00412097362388331,5830.0,118.7,0.35
343,하이네켄코리아,0.7344470801797668,0.09379254318782317,0.009862972961069446,0.010386054953307203,0.0038269915324250147,0.9134234564739682,0.059018975573671396,0.0117431750536974,0.0051406863852520345,0.00546761329493561,0.005206093218475727,5379.0,1380.2,0.28
344,혜인식품,0.04893606122360313,0.06571999612589977,0.0601704611816055,0.7879740792469774,0.014410284378006075,0.754402463380438,0.08258279740343674,0.012729471348884108,0.0051532421180703145,0.005667421102528254,0.005227814714906874,3751.0,586.3,0.52
345,비엠더블유코리아,1.0,6.625071207282555e-307,5.423551412609641e-308,5.650707618311881e-308,2.0058528514473074e-308,0.8813751157657789,0.0629940043383168,0.010184388241648577,0.004170370635369579,0.0045647027929036545,0.004228417070418262,6032.0,4700.0,0.36
346,롯데쇼핑,0.15446210663972282,0.3082864450642111,0.12124378294156023,0.21904668297528967,0.019502642317068435,0.12041650497354298,0.18618442395494064,0.2525836436958899,0.021653899305399415,0.036256433518714014,0.023118507401605395,4716.0,8400.0,0.46
347,에어부산,0.6167219896930316,0.05213560787774699,0.006603494037512703,0.006719031618752015,0.0026777337211522615,0.6800151078442273,0.06349583713509686,0.011501816897515815,0.0048520182904632295,0.005240680016229977,0.00490517172722043,3940.0,1765.0,0.43
348,한국머스크,0.5300259548400363,0.051935544604756495,0.0064164784058536786,0.006517877698143283,0.0025458560488842356,0.8213769702366681,0.08802431350977881,0.010327271066028924,0.004030143684003879,0.00450396709985348,0.0041064385727172595,5965.0,181.9,0.16
349,올가홀푸드,1.0,4.515006157421129e-307,4.605182342666511e-308,4.78184432063578e-308,1.761266627522272e-308,0.8430764795873016,0.08688627567476866,0.013501801646534329,0.005471017060714492,0.006012904111934194,0.005549444761328561,3599.0,775.8,0.56
350,인천교통공사,1.0,5.882872741326334e-307,5.363858710997274e-308,5.508231759541028e-308,1.995182063598976e-308,0.531269704853594,0.11550826195953275,0.015951225757508805,0.006232692890391967,0.006947526352185293,0.006292087278151563,5594.0,1697.6,0.1
351,유피에스에스씨에스코리아,0.5993501326283672,0.14158068171687985,0.01147444028769199,0.012004049264772353,0.004202576889365687,0.7152435727787357,0.05634204438804888,0.01056862724398605,0.004520881100274608,0.00485608867184131,0.004568753210392654,5084.0,265.5,0.2
352,팬오션,0.8633742322646528,0.055022381261540174,0.0063367940323112975,0.006526175323403778,0.0025495610302827603,0.5760603925607399,0.10055507919601298,0.013806311410917694,0.005498769117917524,0.006096778798745624,0.005615159242726119,11448.0,4100.0,0.06
353,한일후지코리아,0.5108294278634401,0.06389330492586118,0.006725498342419251,0.007073326852454871,0.002675677981371638,5.951042209114461e-307,1.0,5.627167155296682e-307,9.282433217136972e-308,1.3607251481022478e-307,9.016195775980478e-308,4705.0,1469.6,0.18
354,태웅로직스,0.7768971645698506,0.0697319821151591,0.00858960642331487,0.008806295061980652,0.003437208057610791,0.9100287851362254,0.056975623501162906,0.009940063849899762,0.004145008734747595,0.004498062387992645,0.004186833724164959,6447.0,8669.5,0.13
355,도이치모터스,0.14068732401896633,0.3278732004329085,0.045037354389358464,0.05871706264562036,0.011472722307002753,0.20338271516417109,0.3385924097951123,0.02312488001407422,0.0075966097642766635,0.009048173565559245,0.007682386405311809,5140.0,1400.0,0.38
356,중소기업유통센터,0.6687993969747839,0.04224726985356166,0.00542083988845957,0.0055100595990621466,0.002269265472840874,0.4697269748715368,0.030926431184640744,0.006356749408090249,0.0028256397210301575,0.0029841561270831356,0.0028528292378532686,6238.0,882.3,0.2
357,밀레코리아,1.0,3.612855368380843e-307,4.09665148880246e-308,4.1821301772794055e-308,1.5977219224816612e-308,0.6237285861957043,0.07472498613289488,0.0121472184717001,0.004987979776474549,0.005456883850136544,0.005072982318846232,5335.0,561.3,0.11
358,이스트엔드,0.1405259536539083,0.20266960391483255,0.1779542625105483,0.21587171615689746,0.03300856886787869,1.0,2.0333269568978657e-307,4.110391621952179e-308,1.8129891109835254e-308,1.921534791359315e-308,1.8321309541946344e-308,4.0,81.3,0.64
359,사노피아벤티스코리아,0.160141058351212,0.35435392336271254,0.02117291289963537,0.02309010495813301,0.006080114986761419,0.38142864870998366,0.05086960362303209,0.008296102483181435,0.0033893035764020673,0.0037120731290936006,0.0034275335492906793,6032.0,4383.3,0.31
360,한국공항,0.3049611118296188,0.21128669566191802,0.012696575531572449,0.01392957047322491,0.004842484529804066,0.7055122681384295,0.062024691648377435,0.010112881263349204,0.004150177235458464,0.004538608363831332,0.004206648242881828,5227.0,3295.9,0.13
361,키엔스코리아,9.492840049292093e-307,1.0,1.0591285953023848e-307,1.1963306127814466e-307,3.1811690074280694e-308,0.0909761773208907,0.2017942192732905,0.266998666260748,0.020050286914128312,0.03406888152227704,0.019090785037821842,5590.0,2191.2,0.13
362,오피스디포코리아,0.5105695645458559,0.22745987514908403,0.016282316578331027,0.01674987289424382,0.005855823025402813,0.45300345603592107,0.07253433070388422,0.010908101662169913,0.00437069066927114,0.004825951151009322,0.004424195126790389,3928.0,1746.8,0.26
363,유니코로지스틱스,0.6428212191472161,0.04925149670087471,0.006274873217816819,0.0064018278121101245,0.0026292042915831075,0.4080168228612327,0.09001562446180589,0.012561562076262587,0.004994530512433495,0.00554167887650909,0.005097133858263574,5481.0,4546.5,0.33
364,한국존슨앤드존슨메디칼,0.11939202705923677,0.6040758711430779,0.04368152541077107,0.03997102849952501,0.00958368583870264,0.15459489672138768,0.646185528889582,0.0643301679601399,0.014870115686588428,0.020068655259534298,0.01522239504902573,5677.0,1168.6,0.88
365,와우벤처스,0.1720601471547213,0.31232731782621753,0.017375177928618025,0.0180182157593118,0.005642608998668947,0.8342975678080161,0.03727564479530098,0.007053092840020753,0.0030249423748926712,0.0032442276532558545,0.0030565409809095927,2128.0,276.1,1.61
366,대구백화점,0.799435264612082,0.12901724598855577,0.011067820802947664,0.011389984521773908,0.004108972107731076,1.0,2.6403760080443603e-307,4.833611023280389e-308,2.044953121808674e-308,2.2053418987338986e-308,2.0625211973313456e-308,3597.0,956.5,0.18
367,우아한청년들,0.10520917660861319,0.23733067782006126,0.058349063220889105,0.12100227617084813,0.010887606353404454,0.10519713940551811,0.18969737074549836,0.5697905639513365,0.02173788843134372,0.03978259923241598,0.02227572772067465,2964.0,7210.8,1.48
368,교촌에프앤비,0.13338289997099662,0.27766629672577803,0.06775599286008423,0.3742503070250458,0.01408083909252596,0.804083838463365,0.08013387182546096,0.013705657911570959,0.0056706316195532765,0.006175180364573634,0.005734226423922955,6713.0,3692.5,0.23
369,바바리안모터스,0.740707275948789,0.06786070855159676,0.007811600935655028,0.008015392648759471,0.0031327546591720648,0.17385714422210677,0.4147370797985721,0.1654129039985167,0.038637288291710176,0.053736336132613576,0.03468594835762278,3653.0,8687.5,0.34
370,슈나이더일렉트릭코리아,1.3601399243226905e-306,1.0,7.221206158736712e-308,7.837758355580738e-308,2.523135370810064e-308,0.6885676781835759,0.08097311069929092,0.011386958265971584,0.004532722835273807,0.005021680598525777,0.004604621373133116,6032.0,2124.9,0.23
371,쥴릭파마코리아,0.28454523606836,0.5478563705431797,0.019190055946770364,0.019912975448538008,0.006181557336637465,0.3236963674233507,0.5360310270628386,0.04097581565155572,0.01337269269280405,0.016010477756877535,0.013553290450809009,5642.0,9099.0,0.17
372,소니코리아,0.7656068211572674,0.07805451641628504,0.008499260058681287,0.008709641883700457,0.003294178399534956,0.5135623246862311,0.041354872685943574,0.007752924899725247,0.003315949961586099,0.0035622431803496897,0.0033517134352518177,6032.0,1500.0,0.5
373,한국엠에스디,0.13261743148518326,0.4753565921301493,0.043754000045106954,0.042442124322970884,0.009694817738474143,0.16836884645728467,0.32307449270578414,0.030587394961637544,0.009127059207993234,0.011259975617620002,0.009276182470590543,6032.0,5419.5,0.19
374,이폴리움,0.596398158318258,0.2071227803333088,0.015584077961041014,0.01637089892123261,0.005686149372903443,0.40717615651772043,0.4901117076750742,0.030211359279281882,0.010753678857915769,0.012457623867010095,0.010928403941046294,4458.0,268.6,0.53
375,리레코코리아,0.12987016757521644,0.38443736187674266,0.03784109454842465,0.03743514748471518,0.0090774928291574,0.46075208843110615,0.4083220377294949,0.03274733739064679,0.011907036496181161,0.013703999793457997,0.01218538380791583,4320.0,227.9,0.23
376,장금상선,0.8715223773922703,0.06458437658035233,0.007620500449920523,0.007797181304505269,0.00301173021877863,1.0,2.2625597241549844e-307,4.3191184196694913e-308,1.860556486234228e-308,1.9927891898014817e-308,1.8851483210834555e-308,6032.0,2200.0,0.13
377,한화갤러리아,0.4867068340376686,0.16773218150571326,0.01212784500194449,0.012743386699335368,0.0043775121415642266,0.5109118073439286,0.03125655000176042,0.006056755246952039,0.0026231998631543545,0.00280183049074058,0.0026508199569004976,2681.0,3442.0,1.08
378,롯데아사히주류,3.26006991536045e-307,3.418458582279352e-307,1.473178873023185e-307,1.863028259036962e-307,1.0,0.09777735223290297,0.10435130158341356,0.05212795591676455,0.29220625527672556,0.058359315043055346,0.06173704691538121,5932.0,623.1,0.08
