,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
1482,서울바이오시스,1.0,5.14006958743482e-307,8.766145517882558e-308,2.287265279467398e-308,1.8573173296008067e-308,2.4182952964525774e-308,2.973997500469036e-308,3.378146603331244e-308,7.861036123028018e-308,0.5693443962830342,0.26859560374267333,0.03913216350610704,0.015024676188344667,0.01309310978387853,0.006440478703565899,0.005798861417875848,0.005326156960900738,0.0054098792410543824,5062.0,2570.6,0.61
1483,위닉스,0.14235915863269816,0.0781702195635597,0.09953049057828699,0.27491124071226447,0.08825040309476649,0.051828184148309385,0.03464109641396368,0.022832577334352,0.007186713880403498,1.991049445000158e-307,4.017942873299549e-307,3.1336259367762755e-307,3.5087765687401115e-307,1.0,2.902067641797843e-307,1.3051056673553048e-307,9.325701844857099e-308,8.699501817675725e-308,2207.0,179.9,1.14
1484,파주전기초자,0.6139243877808449,0.11065733586408191,0.023375949250614005,0.006249491500591973,0.005089762974057339,0.006439553080107006,0.008181366150681635,0.009538517976161886,0.03076405066262925,0.5412811819778542,0.19446369527822366,0.03195844546149438,0.012962979383905103,0.011440156622272938,0.005684950046313127,0.005181703112130936,0.00480172001555876,0.00488220524370342,5884.0,4662.7,0.13
1485,포스코에너지,0.5566270266597817,0.035166754581937784,0.011160280541653095,0.0032083818078664276,0.002786185270528646,0.0032974330191553394,0.0038029982424904064,0.004192132920439176,0.00994806640045729,0.1742059866041485,0.38771583840403545,0.03562920833069626,0.012758193976454717,0.010693556428335266,0.005318970127503133,0.004690545087457896,0.004240361340565212,0.004330976588831328,10659.0,1900.0,1.12
1486,한서실업,1.0,1.451991504307201e-307,4.838291981951667e-308,1.4143428857292207e-308,1.245600261785076e-308,1.4430797289160693e-308,1.659846084958466e-308,1.8086326209835984e-308,3.662483336758308e-308,0.19637773865389332,0.4485220563831906,0.04431042834517982,0.016871941514977316,0.014201143105255127,0.007137324295701532,0.006321323483850231,0.005725751419432863,0.005862810688699249,4462.0,925.4,0.34
1487,제이앤티씨,0.13275768620278852,0.08021438084908443,0.15628251209040633,0.22435345762485864,0.034795853202470015,0.1091232516505748,0.04031702700762576,0.02490023744795922,0.007014820545728598,3.59811956770749e-307,1.0416494203356843e-306,1.0,1.311520537621511e-307,1.0712127557719504e-307,4.645499469705135e-308,3.8336436297450345e-308,3.3201367959432927e-308,3.3202644830270583e-308,4435.0,1013.5,0.29
1488,말레동현필터시스템,1.0,3.418800891143492e-307,8.356636281889388e-308,2.2784715637543096e-308,1.905729049865754e-308,2.3572687915500015e-308,2.875529216321743e-308,3.310884953128321e-308,1.891878022197447e-307,0.14576611024974934,0.5007812452894059,0.06767628010355987,0.019323851562369994,0.015996859259675252,0.0076393714057978795,0.006581815962190745,0.005856298432538768,0.005941875660738205,5778.0,2071.6,0.13
1489,한국옵티칼하이테크,0.1061648291698384,0.08044477032475988,0.2095906242719961,0.02760032469208397,0.01320943622380211,0.040453842349623174,0.03738660543817192,0.029090727632093263,0.005572351093218128,0.5825241308594286,0.21516781240202956,0.03511112217421609,0.014463467775922155,0.012742724008991126,0.006379856495893678,0.005822914104452059,0.005398435326762674,0.005500141767505183,5827.0,2181.2,1.68
1490,디이엔티,1.1000995762956874e-306,1.0,1.1814193839929082e-307,2.8406970865439216e-308,2.2107914185297064e-308,3.0697120112328e-308,3.918823589295063e-308,4.652657381018917e-308,5.930150487270778e-308,0.27873996880997903,0.3215958981203208,0.05137665338763105,0.017202490483821598,0.014763166684467598,0.007083148810709351,0.006257281658903041,0.005678661195211835,0.005741748749274648,3980.0,420.4,0.32
1491,윈팩,0.7617242684543465,0.15037457696219508,0.024661315266736594,0.0064114019121230235,0.005147507382917101,0.006660319344689037,0.008689215969340367,0.010092230875454921,0.018598183587879256,0.5527683629988825,0.21653950418067136,0.03343170181438261,0.013384763428565273,0.01177070893351282,0.0058413484462552425,0.00530554286777941,0.004902789761201278,0.004986082715207764,4593.0,1014.4,0.63
