,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
2220,안진회계법인,0.1537403884739823,0.4219616878771121,0.07818862212042213,0.009943253244801435,0.015844438879618093,0.024985352361010717,0.16716274070952866,0.37904159863156506,0.1958667850116685,0.08219061074769429,0.020354311534106807,0.02150610395841606,4245.0,41.0,0.28
2221,한국과학기술연구원,6.804474530322192e-307,1.0,3.745239940685471e-307,4.76968807204074e-308,7.811541683445251e-308,1.0778991213037995e-307,0.12557552836625105,0.09158335350448846,0.3675936890748014,0.05859611810662124,0.01772191039290309,0.017112551696946032,9571.0,3818.1,0.39
2222,한국환경공단,0.15230467528080824,0.04923093006379775,0.006784497639840121,0.001630178488009158,0.0019345228224415788,0.002437439305702687,0.6303406240885369,0.06465200900470966,0.031314045922920294,0.01236189566651928,0.00517891540106701,0.00525692676394907,5967.0,1300.0,0.19
2223,한국국제협력단,0.17156845013695834,0.6566299875158148,0.06108644503556449,0.008931215736193836,0.013126236314993737,0.024028261968497635,0.46047169733029525,0.030514167812929444,0.016088583251673404,0.006859395430540632,0.002952162138509869,0.003007633024833366,6709.0,9432.6,0.46
2224,한국능률협회컨설팅,0.17359306429773796,0.3364387556208131,0.1269258218771984,0.013629713762894402,0.022530269924568573,0.07347821243949111,0.6463825257119977,0.0651002223276334,0.02856993047314141,0.011838496084671043,0.0049378672908289125,0.005060543511970863,10400.0,800.0,0.19
2225,한국전자기술연구원,0.16604551001003276,0.4490502285443408,0.09332584100454155,0.011560918748041696,0.018800517103415078,0.030661884533692077,0.46474516687673884,0.0317424856666983,0.0171547128042389,0.00755838052166957,0.003286002938342855,0.0033576856776108763,5258.0,2552.0,0.26
2226,소상공인시장진흥공단,1.0,6.716657967299852e-307,9.367927574857758e-308,2.2837507661259425e-308,2.6783946353872587e-308,3.4251976641793493e-308,0.6512270257744373,0.01736393710649952,0.010191835756524438,0.004618285786959534,0.002050135653683037,0.002091765150294489,4994.0,16700.0,0.33
2227,한국생산기술연구원,0.8432332865589023,0.05093473927981071,0.010292511887189047,0.002774605806784674,0.0030945274528089415,0.003640893497279814,0.5240464117790565,0.13527221148748553,0.057207266613813396,0.022665987876346806,0.009214945210675167,0.009419910417632417,8172.0,3935.8,0.42
2228,한국화학연구원,0.15086466503189122,0.15547122206839553,0.19045639806897152,0.03300764586249011,0.17828677882846775,0.04077290687390852,0.22503404580211725,0.2809787391665943,0.15488055553767585,0.04046931471021922,0.01387082142765787,0.014209281639314914,8305.0,2247.6,0.37
2229,닐슨코리아,0.6669781500533457,0.15688378048286572,0.02154657706474721,0.005283375928349112,0.006201371377780194,0.007943349560532754,4.604454870546911e-307,3.1505685627807684e-307,1.0,2.6480936608770116e-307,8.503664282967367e-308,7.924919757693014e-308,4658.0,731.5,0.36
2230,도로교통공단,0.4136244995729631,0.19299192919432323,0.02052795028333092,0.004762235445060099,0.00569755420383462,0.007592335896486297,0.5699751243709731,0.06367825198432098,0.030600612303684945,0.012251560505329155,0.005138253366020437,0.005224257725691548,6383.0,3043.2,0.22
2231,한국생산성본부,0.8370808949887322,0.06520017597910444,0.01240235086793244,0.003272418503960715,0.0036885509256330976,0.004416291342885889,0.1200553507280221,0.21529128934205177,0.08455032542521249,0.02667241680710849,0.008563543949411717,0.008944536810640672,5580.0,1858.8,0.56
2232,건강보험심사평가원,0.947093354046127,0.020184760217485036,0.004317405345348846,0.0011922555842662165,0.0013128351023316389,0.0015239473231486622,0.74855250785158,0.034499085543749926,0.021460442258412607,0.009783435251093882,0.004412441459680231,0.0044872479739359135,6587.0,4084.5,0.22
2233,중소벤처기업진흥공단,0.0597082728549633,0.1387152292525841,0.01411959568704644,0.00246837968694449,0.003349112262264261,0.005631335274810407,0.6199097161852649,0.10646025868392234,0.04584846929805394,0.018367215535650634,0.00757097959208692,0.007734282929466059,8047.0,9071.7,0.13
2234,한국리서치,0.3547341775737792,0.34020088617639094,0.028434333887211775,0.006375061934708948,0.007737376887683785,0.011134716029997296,0.9243974128583656,0.03372153941827702,0.01901561456265655,0.008342318680621378,0.0036549510537355516,0.0037233460159264244,5233.0,584.8,0.54
2235,입소스,1.0,2.847921863436918e-307,5.949182871773792e-308,1.624973096086313e-308,1.7995518011208177e-308,2.1018750143901663e-308,0.3503315504871306,0.30954883425503077,0.08248762594099107,0.029858754968096316,0.011256074921906452,0.011610890013926687,5122.0,443.9,0.28
2236,칸타코리아,0.5936668682255855,0.13202130423158684,0.017731463137297697,0.004378310546298651,0.0050884876192957154,0.006685827372581991,0.10536642232103915,0.06807901170739834,0.12196738990490649,0.48522794406705927,0.055662168820312816,0.0536995583193101,5227.0,747.9,0.34
2237,한국교통안전공단,0.4474675814563383,0.11037006963347504,0.014055575348900208,0.003368547051739458,0.003977294825489564,0.00518705007950412,1.0,1.178827657927393e-307,7.256991107166193e-308,3.2866666240588135e-308,1.4765641185623016e-308,1.501199597404208e-308,7150.0,4360.8,0.25
2238,한국산업기술시험원,0.15123721846478472,0.27500604036572845,0.031569324531661044,0.0056276851224127825,0.007545416167153956,0.0122374795154184,0.397731748848918,0.03125669655734333,0.01572047241448849,0.006882361598036723,0.0029518346867116432,0.003026699741275827,8742.0,2277.3,0.16
2239,삼정케이피엠지,0.14334705593859523,0.27544021077138797,0.048416982331214,0.00761337647579729,0.011059084148385696,0.017367620374204328,0.1102877044203181,0.12290975446105823,0.1956853827372854,0.05838564442787331,0.014121116901678747,0.014722942845685538,5852.0,105.0,0.3
2240,한국전자통신연구원,0.06166930011298397,0.13229351307723294,0.009753870449995657,0.001925417190185769,0.002490103533803234,0.0038647971298995357,0.5808707206761107,0.05250261713106233,0.027653446871649934,0.011557520658747749,0.004951021147877212,0.005032270969270239,10465.0,6357.2,0.24
2241,한국교육개발원,0.17074943303049492,0.26596454459596586,0.020580519669604336,0.004221152989069779,0.005378226989862053,0.007515470060661199,0.12103227502741866,0.11091770631281934,0.6872054197512821,0.05026145305288309,0.014499832581098427,0.014626543241790278,8757.0,747.1,0.34
2242,한국생명공학연구원,0.19726028406802368,0.2439052523154206,0.017001888838362428,0.0036441561577506727,0.0046146884463332035,0.006318389542310556,1.0,3.0157793708913982e-307,1.2784415060709639e-307,5.430395704992056e-308,2.2625908753483826e-308,2.3280827524760357e-308,8145.0,2121.6,0.27
2243,한국환경산업기술원,0.5253810386952079,0.03351755855150461,0.006806277190445187,0.001829415474282664,0.0020435800960975042,0.0023978512828988227,0.5795202159312358,0.0532458849757193,0.02800421230568359,0.0116975918040404,0.005008719579577828,0.005090972858461154,7169.0,5798.4,0.24
2244,한국농수산식품유통공사,1.0,2.9158436744571516e-307,6.050760151164455e-308,1.650476637846388e-308,1.828185458052125e-308,2.14556797919593e-308,1.0,1.2976416465300353e-307,7.792874936669548e-308,3.507403999272153e-308,1.564618409097695e-308,1.592406823986397e-308,6836.0,5659.5,0.31
2245,엑스퍼트컨설팅,0.6022241085324126,0.12094833279516765,0.01685817792154027,0.004184591044998992,0.00485678072644688,0.006309390855943138,0.4740372849104105,0.08936287445886862,0.037176540953463136,0.01484737138079473,0.006089323088019634,0.006226585433841784,3853.0,254.3,0.59
2246,한국관광공사,0.1538267801485003,0.2769763647416386,0.02170322325719426,0.004423025908305145,0.005759617871706641,0.008443431122530683,0.422292598417825,0.033292456838289367,0.017344351317367047,0.007491016457615662,0.003226816744212621,0.003295975195157988,7527.0,3743.9,0.23
2247,한국아이큐비아,5.299639385730491e-307,5.3339030021304315e-307,7.492215430100469e-307,1.2020041681078904e-307,1.0,1.2483421034422385e-307,0.10864064321480324,0.09002799641766307,0.760161430372873,0.024212870497724907,0.008501628785050118,0.008455430711885552,6032.0,850.6,0.26
2248,마크로밀엠브레인,0.574233270155356,0.04419622149436618,0.00871378970586283,0.0023655212370331485,0.002625977836834807,0.0031385962594575015,0.14393751177029238,0.14802693597170907,0.42516165981285026,0.06398138685992254,0.0173802985973833,0.017807874082089403,5275.0,328.7,0.34
2249,한국정보통신기술협회,0.10096040149582729,0.10843869721537755,0.010272139375800775,0.002283128703618142,0.0028250352288573073,0.0037611252124883357,0.07463264543612853,0.04855013584877584,0.08440816666937725,0.6490965989623906,0.03915365285926222,0.03929414564057107,6032.0,255.7,0.09
2250,엘에스케이글로벌파마서비스,0.7396972808440647,0.04878247864350898,0.01045649017636531,0.0028694165380862722,0.0031700476562390918,0.0036717204604707456,0.3860489401348601,0.3362683016920376,0.11659730175955722,0.03768154262444175,0.014475519602444802,0.014681223293195537,4840.0,355.3,0.37
2251,대한상공회의소,1.0,3.1011251566349327e-307,6.126735391351264e-308,1.6247998350686267e-308,1.828238537646789e-308,2.15460267867886e-308,0.1519746690655304,0.09713273620387072,0.3967193168621417,0.10907171664748339,0.037869720381964775,0.03349284292294844,5547.0,1074.4,0.33
2252,한국과학기술기획평가원,0.23739781174341404,0.5812821003214986,0.02866289937425209,0.005966047990287044,0.007671229050334912,0.011156256066101922,0.7148607251759487,0.04012920027448595,0.02321590503564999,0.01024429810193253,0.0045198536320573204,0.004600815541206994,8420.0,700.6,0.35
2253,한국세라믹기술원,0.13805130394057358,0.17974932409562205,0.309371565023694,0.014501478004215348,0.0329758246388844,0.03624392986919581,0.08992581215256988,0.07056223605597352,0.2829605172402871,0.03437704885139088,0.010643550694036785,0.010459180865563467,9250.0,880.2,0.32
