,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
199,동광제약,0.6535147031714772,0.1321287507118119,0.021788426888408874,0.005859390365161595,0.004890950132083093,0.0059123752561027546,0.007141849238602294,0.638679007808598,0.06564099857359856,0.004629041635754014,0.004304436016327966,0.004637982529629356,0.004040200937468544,0.004121131877169353,5563.0,1557.0,0.14
200,서울데이타통신,0.07545995369502811,0.13149024739353707,0.23065622391345525,0.06281437720008,0.01878105706546788,0.07761869867271808,0.0329730263207535,0.6271744006369392,0.21784049408234982,0.010395589323475707,0.008800884859653513,0.009995639237999409,0.007842760227541684,0.008010313043102265,3446.0,100.2,0.18
201,세아네트웍스,0.07378234575125832,0.13191562356749031,0.3759049093250963,0.04369596423444056,0.01586017149577455,0.07676779214021096,0.02902677174028297,0.2986064883639183,0.623947631954881,0.020017111107792286,0.01470332325989659,0.017763528244182085,0.012380014241742324,0.012581902827587416,5415.0,606.4,0.26
202,엠에이피한터인종합건축사사무소,1.0,1.95538774005975e-307,3.886395395379153e-308,1.103180083785262e-308,9.972715854422893e-309,1.108102708666646e-308,1.283317276781736e-308,0.4411793021142401,0.2560768645558487,0.00804144662813153,0.007000470068625724,0.008060762333962844,0.006243668015163368,0.006445569824939987,4460.0,403.3,0.26
203,성창이엔씨,0.049180915466531736,0.06829680110728417,0.034039322792957454,0.030811637923698412,0.5346717869721094,0.016819212997999298,0.012251700163247472,0.07987557351134933,0.09655070506794636,0.024842070623202744,0.05981465786117856,0.02617687351923235,0.3056822699835155,0.07837499889166095,5269.0,1889.0,0.36
204,쿠팡,0.49705605757831517,0.06931203097102027,0.011213264489577855,0.0029254671254973,0.002384425608180162,0.002935710261715392,0.003656815829232178,9.261548643020756e-307,1.0,5.711865542507845e-308,4.4302633281781445e-308,5.503074359952139e-308,3.7238658039709385e-308,3.8568973028484525e-308,5035.0,20400.0,1.09
205,씨제이올리브영,2.637439996498664e-307,4.717650638831963e-307,1.0,1.4202146936083038e-307,5.768308527146452e-308,1.6447791248448555e-307,1.2898314932988117e-307,0.14728348298413962,0.3080876949856085,0.18570186831361077,0.05009560876495979,0.09648699289636731,0.028959934706985817,0.029669041818649277,1503.0,2100.0,1.38
206,에프알엘코리아,0.6944215166076674,0.18045087969233764,0.028051139113720733,0.007413072260737942,0.006081027361326086,0.007374490535806592,0.009301868816100449,0.10490899590102283,0.21008192308116597,0.554338218743217,0.03614427850097696,0.05096073688492364,0.02183018728531205,0.021735659603381648,3139.0,5824.1,1.34
207,이마트,1.0,6.500575479010226e-307,8.526353875642775e-308,2.2178840681241926e-308,1.828392495297133e-308,2.241282864686715e-308,2.796449719306305e-308,0.32849813726113347,0.6022843267005344,0.017796239558639817,0.01319465841395763,0.015561407680527705,0.011257189384854182,0.011408041000352701,4573.0,15100.0,0.23
208,한국철도공사,0.7744196764034036,0.16291839047855405,0.0294026335561633,0.008135775113389842,0.007240110906476093,0.008262017145672058,0.009621396396341481,0.7286154791684907,0.13332547405091807,0.006488789796676083,0.005500637191197568,0.006199943529014623,0.004927245325698224,0.005016141549148366,6720.0,5100.0,0.09
