,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,average_salary,total_sale,turn_over_rate
694,마이다스아이티,0.64564579825937,0.09665337447383279,0.14245669335980932,0.043472713061805376,0.015045746559817295,0.010744340770101946,0.014824877667391295,0.03115645584787204,0.8392121422565113,0.08578499064668889,0.00560314475637241,0.01215871147646995,0.006035196115865869,7470.0,529.7,0.13
695,스펙업애드,0.27427034886867924,0.0728161398213011,0.031072453190450728,0.050092966644757556,0.005343183304112509,0.00427205068507718,0.005850697351349884,0.007243328237016552,0.2068185828426732,0.2598467443741307,0.0064361081256300665,0.015035904581479558,0.007691728287796702,3061.0,68.5,0.67
696,넷마블,0.1318039376553464,0.06904269946406918,0.44377556512670435,0.04641642075481627,0.027676877321330496,0.013850394729440446,0.032638184630048014,0.04958281076434354,0.8659038888651431,0.04451812019897667,0.002860646986695874,0.006195363956119982,0.003091282649490118,7443.0,1300.0,0.23
697,넥슨네트웍스,0.5791701406405771,0.2420691812717636,0.019353556646385398,0.011741873003686672,0.0038318799909162135,0.003353754379084418,0.003896921987122223,0.004745665295430463,3.868848661449522e-307,6.8686693414121125e-307,2.4739074653662206e-307,5.761823679283366e-307,1.0,5253.0,459.5,0.21
698,팅크웨어,0.14111454078042815,0.49576406581877086,0.013332274685282672,0.008360475719325897,0.0027793741203054403,0.002486883261004392,0.0028435955860168657,0.0032955219620944996,1.0,1.9666174476879123e-307,1.3118863561018256e-308,2.8331830972152916e-308,1.4095506742073237e-308,5356.0,2051.3,0.39
699,엘에스산전,0.18795636858444958,0.5144356457742704,0.017498346237136624,0.011268745340743713,0.0036222978003328287,0.0032226904859940634,0.0037484542822296078,0.004283128447895476,0.8018357268976471,0.0887932504188109,0.005572647900859901,0.012170021807389027,0.006033071203110073,8621.0,1800.0,0.09
700,브랜디,1.0,7.27205543677244e-307,1.5480615208445004e-307,1.2580732106449745e-307,2.8941886721348225e-308,2.435524648555239e-308,3.0207985341858123e-308,3.7738934235477e-308,0.17198882143196326,0.7602665668131472,0.011071188910061883,0.028914266321946016,0.01385056892687994,3305.0,1261.9,0.78
701,나이스평가정보,0.12905556334547286,0.06546820748413906,0.2197381045739118,0.07888052529356512,0.023364707962538634,0.012610444488241017,0.03555305230037469,0.03483437889713374,0.43277456936149244,0.32698335675362183,0.010010673594905001,0.024067151749824163,0.01159998198854474,9691.0,4229.7,0.25
702,티시스,7.454718986768425e-307,1.0,8.207427721053818e-308,5.058420603592945e-308,1.7302927217417154e-308,1.5571519081182766e-308,1.7754816501215895e-308,2.021640344879155e-308,7.231559309510567e-307,1.0,4.456857027389133e-308,1.18526229136545e-307,5.496047967732172e-308,3456.0,2207.5,30.83
703,여기어때,0.11879688014460413,0.06428478039927807,0.5630836330058665,0.043899044513511724,0.028427494304768177,0.0137775196628892,0.03735383150979187,0.040654195111024846,0.1318441788734188,0.32323721970428276,0.024922048041417313,0.12233746072826884,0.03597446527581814,5581.0,2049.1,0.2
704,컴투스,0.6342854372595242,0.10127483340942776,0.1395444240605303,0.053981111703922946,0.015250348564986393,0.010836560904138398,0.01589774485417679,0.028929539243293115,0.46855029770576234,0.27420586423127535,0.010042926952603805,0.023576122991219486,0.011522110364513652,7384.0,4853.5,0.2
705,링크프라이스,0.29913097301804137,0.1071461435280167,0.039900991275116274,0.02986717644839522,0.006907942171815182,0.005632463127836592,0.00711730727487813,0.00974683622490536,0.5523598139650132,0.11668756704637484,0.0053113852115498055,0.011806971144277718,0.005969423326859154,4069.0,337.6,0.8300000000000001
706,지에스아이티엠,1.4957218457957158e-306,1.0,1.0007273785681384e-307,6.404744188151845e-308,2.025855984655957e-308,1.7863850737970565e-308,2.0601837609638123e-308,2.4869896822224734e-308,0.6809309810984032,0.08395274904551203,0.004765981299013094,0.010609370942333904,0.0052179035809963555,5799.0,2548.4,0.36
707,엔테크서비스,0.30181637792760013,0.5046053892692106,0.023847683471856323,0.015556208271472194,0.00489101888963903,0.0043306251993882475,0.005050427852804011,0.005852663972809224,0.3654845825591872,0.2559981701294672,0.00796041600088551,0.019290690492629818,0.009207694760181136,5870.0,702.0,0.07
708,메가존,0.3624175866140155,0.12462732691022396,0.04411354161110547,0.029516660715499646,0.007567851926529529,0.006188597461623032,0.007738007189040004,0.010706319654465342,0.6748634227724829,0.08928828656346824,0.0059285439476310315,0.012687939425169534,0.006391901083173272,3861.0,1163.9,0.27
709,아이파트너즈,0.1756903779065032,0.746916828189461,0.01720535092998243,0.010836061590107988,0.0035998922740776815,0.0032249380950598945,0.0036811259961022674,0.004264682052409288,0.6159143698574695,0.3342249058671973,0.010859943051482131,0.02647521566029834,0.012525565563552925,3535.0,9.9,0.26
710,디케이테크인,1.0,1.3156055240987883e-306,1.2537503846143971e-307,7.718579167755536e-308,2.450735799266827e-308,2.1317475085357506e-308,2.4797918556133124e-308,3.094183836245982e-308,0.09923973309088517,0.7284690752898801,0.019555199934754124,0.08760958639979644,0.029309698066146316,4594.0,277.9,0.19
711,신세계아이앤씨,0.11901467974340584,0.0675358068405543,0.3086287072723182,0.040062539158489396,0.03410053717835606,0.01597817474846001,0.04118351850404807,0.04172309103665233,3.3826535432340094e-307,4.841252697998531e-307,1.0,2.254593375978436e-307,2.2759104197337906e-307,6549.0,5260.9,0.12
712,현대이지웰,0.16904119413092394,0.7059948684275369,0.019806566057526585,0.01174157626215884,0.0042003976217944335,0.003802402828392577,0.0042661715083403265,0.004905710771929307,7.482234729219353e-307,1.0,4.334569833830581e-308,1.1497683477996592e-307,5.3182673102724335e-308,4814.0,965.2,0.21
713,아프리카티비,0.17809482272698512,0.07299307964502179,0.1672956861068404,0.10323898366582343,0.018637082656768573,0.011199953947675418,0.023462782227192183,0.03295017549341081,0.49863502371757135,0.1400895503259075,0.0064441132563153826,0.015022678225376234,0.0071983400148212424,6665.0,2626.5,0.12
714,제로웹,0.4364284147279833,0.3271970122921578,0.027750912388203732,0.01724081265687332,0.005514992320884385,0.004830965947002122,0.005545121969453251,0.006935904962712711,0.6066347820900857,0.06562521884183867,0.004386382134221425,0.009396033577502967,0.004722283287523108,3523.0,36.2,0.45
715,윈스,0.6269612260805548,0.18395504643889446,0.03489375055433698,0.02485827747023885,0.006486164550929438,0.005480549823908589,0.006670811717098026,0.008532191091694796,0.33406933363781977,0.4016948714091196,0.009663519791324588,0.02198168836903728,0.0114859597253344,3185.0,7.8,0.49
716,와이즈넛,5.310230689288109e-307,2.818814930808846e-307,1.0,1.9539531530173428e-307,1.1581120367861456e-307,5.767885856549862e-308,1.488778555807319e-307,1.786841475861881e-307,0.7303191104567711,0.07858189874969893,0.0038522936550251206,0.008482216354850674,0.004306217022808518,4859.0,354.1,0.31
717,써머스플랫폼,0.5677100544407713,0.1277896753560206,0.10259655969027803,0.05878021460537919,0.013708196721212195,0.010287507947999165,0.014667029181305295,0.021882775770601763,0.1579704727051471,0.4671048164401313,0.02618831254066708,0.11323335721529948,0.036405423826919935,4466.0,325.1,0.44
718,코나아이,0.14127113952561082,0.07570775303744691,0.47412265615513516,0.06011722174478099,0.03514471397134889,0.016611749735471533,0.050388132686458,0.04973649547650238,0.19847003522873496,0.5107490468679079,0.02536679935357145,0.06604150778167969,0.037886076983649764,5231.0,1896.6,0.42
719,케이지이니시스,0.18057469053196767,0.6130831544672382,0.017030562466101504,0.010129286674080354,0.003532548115781793,0.003164559142181634,0.0035731010870646888,0.004222553226463684,0.6720108031798477,0.10760652510765555,0.005381791981603029,0.012167197055882234,0.0059709152348449215,4978.0,5982.2,0.24
720,미디어로그,0.558842491290905,0.13591927093667602,0.14641568736660582,0.07855035534280018,0.017858656812478592,0.012922082794061877,0.019649110325744946,0.029842345130727366,0.6469978361557498,0.07331546837779836,0.004501454603021802,0.0098526695093836,0.004887630946792738,5632.0,2477.7,0.27
721,아이뱅크,0.2860650631773715,0.09626411150437866,0.25221453179669073,0.05690153602959404,0.01815607196133243,0.01217912419518734,0.01936726655634382,0.038207633042101015,0.3792239577149694,0.5413574212733283,0.010441289398948365,0.025052552290702204,0.012317691333242972,3931.0,195.4,0.27
722,직방,0.1740484203576821,0.07914331680106099,0.15330405111886755,0.27331120109152984,0.020160746939741413,0.012254879609350311,0.027251311389029937,0.031179728110562296,0.12294700309360654,0.203462877175387,0.16403197042579515,0.11018814112268976,0.208180370118847,6032.0,558.8,0.39
723,데이터스트림즈,1.1459149050112934e-306,1.0,9.126949179542388e-308,5.440137645169765e-308,1.8645922272626867e-308,1.657884138078134e-308,1.871078373199401e-308,2.2832766919832514e-308,0.6720925532310353,0.10391112498620067,0.005710042785745076,0.012582858606756724,0.006292785833053316,4607.0,230.9,0.4
724,엠서클,0.4671772326820267,0.15861165099057264,0.0874446171826421,0.0779790552377894,0.013912423912536701,0.010865990066647024,0.01477613499119126,0.02059902582415094,0.18668049801133574,0.42603884293598543,0.00891626826474434,0.02334311641733072,0.010657871727286852,4081.0,526.0,0.89
725,와이즈와이어즈,0.11417294915356843,0.06435036664766396,0.290087976790293,0.04023512026887004,0.03677311898189498,0.01635731446980187,0.04052256478931479,0.05012964780162944,3.8734249011332404e-307,6.84886679888682e-307,2.9965930868302523e-307,4.6208647362217724e-307,1.0,3574.0,263.4,0.26
726,이스트소프트,0.126060853177892,0.08238402732324494,0.12568051837807048,0.03529912414038528,0.21807911406522004,0.07437714172109697,0.05365134874521389,0.03415720970714687,0.15058173972095462,0.6282869519378366,0.030038391996251978,0.07556654115986566,0.054362916322398064,4552.0,288.1,0.26
727,예스이십사,0.5783514097042302,0.12941842406094192,0.13758330386437037,0.07810767703265942,0.017062512794472882,0.012342824796858554,0.018945639095587666,0.02818820865087912,0.6772701938762905,0.11603194468284349,0.006547408146999613,0.014273553939110421,0.007208896232989975,3958.0,6491.1,0.18
728,에스케이오앤에스,0.16625808772852488,0.09663239894978688,0.3549043421768898,0.06934247248248848,0.0488646100562741,0.02464547505117739,0.17515524661931187,0.04273313003179466,0.7185853541730056,0.07065721011778453,0.004503726595428099,0.009858910999275602,0.004860755884054917,6082.0,2855.9,0.04
729,씨엔티테크,0.3514434813657714,0.3478921042498821,0.019286411854510285,0.012571824560807174,0.0038466579508557477,0.003365535296015586,0.003931426528330892,0.004763054721844316,0.738530444509175,0.21095822637173572,0.006808996518429632,0.015865448859059054,0.007827190873515199,3608.0,182.5,0.36
730,한국지능정보사회진흥원,0.33965226433084866,0.4505721579138411,0.018851209032151553,0.012380893042950456,0.003788301682548334,0.0033235208384529277,0.003908493684559808,0.004612083127191245,0.9107365356238132,0.07406983119175477,0.003382406821820001,0.00803702166511253,0.0037742046974994013,6786.0,1200.0,0.22
731,이카운트,0.41254380130215973,0.26208627808884044,0.023414036369188956,0.014526344498762521,0.0046251888876402926,0.00404081330940219,0.004653786394586204,0.005839593749892756,0.6941641402441493,0.0946536757516633,0.005443780003197634,0.01200264932560429,0.005960571386580406,5319.0,337.0,0.32
732,나비스오토모티브시스템즈,0.6557770775197461,0.17749577165454483,0.03815125615386158,0.02815956339754954,0.0069992396287877345,0.0058723180336615055,0.0072322330645739185,0.009286019065465409,0.7951375730714202,0.08782794313710982,0.005348572310409058,0.011670395047142446,0.005820119182607861,6032.0,776.1,0.11
733,이씨이십일,0.2657256007000373,0.11789882029466002,0.1999323547760999,0.2697144921494113,0.027079639606262654,0.01734713867125513,0.03455458294499284,0.043076616801862644,0.09773711854627742,0.15426388374633196,0.1680945885885347,0.08941958786497381,0.1701869075881388,4836.0,141.2,0.4
734,줌인터넷,0.2518951970696589,0.43918612130567297,0.0157388833688212,0.01011069481825788,0.0031861015329703933,0.002809376726369529,0.003256202269565504,0.003886773444704773,3.9650105706010476e-307,7.189138934505385e-307,2.5025997806883062e-307,3.1316594931545183e-307,1.0,4468.0,2236.0,0.42
735,웹젠,0.6855428862759012,0.08176421125708941,0.11906438560099103,0.05453250624257088,0.012866972577128636,0.008960144639709523,0.01448678714593759,0.022782106260671654,0.39403392300167495,0.23440963681564583,0.007419290049434527,0.01825886485724451,0.008593313198855047,7992.0,2863.2,0.25
736,어니컴,0.30430268281468853,0.3543049169774639,0.018229801090979582,0.011521313065941119,0.003648425086861989,0.003202698553348804,0.003696225582253218,0.004533204972623765,0.6360301908987955,0.12329322225127448,0.006634481469171506,0.014512782544438387,0.007345144494226073,3674.0,229.7,0.26
737,에스케이브로드밴드,0.1974703920571229,0.08094106314130595,0.09474911045535468,0.09011249726662003,0.013476679160404514,0.00949051446971332,0.016557814362588866,0.020408705592893393,0.3668564530781395,0.24500444746366717,0.0084951855299342,0.020199346234238254,0.00977905579785588,11204.0,4100.0,0.08
738,와이드넷엔지니어링,0.04440877113390466,0.024608841731045376,0.052532826359075066,0.02420249991276724,0.0095298051895264,0.005366454547045259,0.018076910676364466,0.010448231514222712,0.20483447041396638,0.6299823078500413,0.015412308739063036,0.04512716780936839,0.019193121972029006,3155.0,111.9,0.31
739,케이비데이타시스템,0.1457284435105277,0.08150478061371856,0.40905610900986383,0.04984339250671837,0.039173253184369664,0.01855231290832081,0.0491021406032792,0.050203378999810463,0.6632143488285278,0.0677843366771337,0.004202569172717604,0.009063766375087122,0.004575211435899281,6032.0,1721.6,0.08
740,스포티비,7.559842367486141e-307,1.0,8.054157168250974e-308,4.853594421735735e-308,1.69768700941678e-308,1.5312064779170793e-308,1.7202275607793714e-308,2.0042288305295767e-308,0.08933853776867084,0.18814919634786348,0.026546895004132313,0.339012889046032,0.04919421843204572,4438.0,642.8,0.28
741,펜타시큐리티시스템,0.10956048677444401,0.06806655783391297,0.18107764921016584,0.03678803993123332,0.05040945804418393,0.023157349446870486,0.4008515695865925,0.027020459800533848,0.22520553958249537,0.7134288906660309,0.012768804705753855,0.0327787908922921,0.01581797415342775,5204.0,263.4,0.25
742,스마일게이트스토브,7.428612606997298e-307,3.5259633336747062e-307,1.0,2.2248380256505843e-307,1.0338268794762182e-307,6.036722110327511e-308,1.0713173764334398e-307,2.8017538704199337e-307,0.7732354286120117,0.0696940419250384,0.004676775422561964,0.01003962590097704,0.005028036272093923,3195.0,746.3,1.38
743,싸이버원,0.12677401086523155,0.04487844641612461,0.007971589664000491,0.004977649402505245,0.0014815504265028566,0.0012581116560161738,0.0015174830876628666,0.0019299044332872011,0.6633849840495543,0.27607665939459825,0.007619513758325627,0.017518498087020842,0.008816164313373544,4462.0,221.9,0.4
744,바이브컴퍼니,7.534541487086e-307,1.0,8.078004275147733e-308,4.83065055410728e-308,1.7029368417906506e-308,1.5370416716301457e-308,1.721070705648771e-308,2.01339460338903e-308,0.7963979210381924,0.06510405976419788,0.004449351502049745,0.009501233391615058,0.004774929051911137,4775.0,442.5,0.62
745,아시아나아이디티,0.09186336167715757,0.043531337959150915,0.32644138362300423,0.031385685962661045,0.01350828441825095,0.007823338730549679,0.01478515901482927,0.03524298510114494,1.0,4.517699400099958e-307,2.1611180394775056e-308,4.782614327219582e-308,2.418851928165329e-308,6398.0,1747.2,0.15
746,한솔인티큐브,0.07083017299587768,0.04211079010829284,0.6996431067627968,0.024945819324447893,0.025829702892217726,0.011564597675163048,0.06071265056369825,0.01943454375892566,0.7546863928170248,0.1585731501530765,0.006761459257356155,0.015406816296197869,0.007612594758614049,5690.0,582.5,0.19
747,네오싸이언,0.6739361858465842,0.07835701731288859,0.13336783598613736,0.05217145469535485,0.01328139795342705,0.009111283167241146,0.014654695133310225,0.025120129905056403,0.1324287404648698,0.4921690628306665,0.028006461597983534,0.06968880771738507,0.05283025833414243,4241.0,227.8,0.46
748,그린랩스,0.3565448642465073,0.12023643831230087,0.1277919250297771,0.0964481044221383,0.017255047990843014,0.012358175237272027,0.02057734514361919,0.026545652135839454,0.15529556948942988,0.4848861870050397,0.032415875640499636,0.0919589588479626,0.0573938971512618,5764.0,966.7,1.67
749,대신정보통신,0.23081779227432367,0.4922119193767482,0.020518304812349532,0.012945273629140913,0.004247119770717558,0.003784453248619845,0.004337506318904352,0.00508869886282392,0.6755399088102115,0.13567969461831939,0.006243680463209178,0.013802215363095175,0.007017733697098028,4759.0,1.6,0.88
750,에쓰씨케이,0.2678956256493315,0.09267017695636208,0.02715182559167785,0.029938631373469964,0.004936309239296932,0.004068313281678109,0.005345695965007227,0.006400984790118286,1.0,4.324052460124492e-307,2.120659912536384e-308,4.68611767571172e-308,2.3681862338360637e-308,5597.0,180.1,0.22
751,엑셈,0.3363980447681428,0.15649791487558073,0.019046966548348903,0.012622677048907667,0.0036941431863997194,0.003186577213576156,0.0037803989625698957,0.004695017730760698,0.10909558214096465,0.34332544810845583,0.027065959785746326,0.09008458590664399,0.04888333968534424,5155.0,366.3,0.14
752,우리요,0.042862273816370804,0.020896218783937756,0.07398764479703641,0.019146622955027708,0.00687127479824135,0.00389422122802412,0.00818851689002474,0.015123614019250681,0.8460978037595779,0.06882814838025063,0.0042986628289364715,0.009224996756007254,0.0046812325344095075,3580.0,7.1,1.19
753,엔카닷컴,5.726720135930625e-307,1.0,7.228620725331566e-308,4.2888476562853476e-308,1.5480209213352755e-308,1.4077233917533317e-308,1.5745700756320375e-308,1.79138167060754e-308,0.6392816318126878,0.14979395728125366,0.00677261383244643,0.015725986877708688,0.007575695968109744,4686.0,695.6,0.34
754,엘솔컴퍼니,0.11184068787369573,0.06909254071897017,0.11174170866486619,0.0351311233209803,0.07367737369819922,0.029877497075427792,0.052475607209984725,0.03135401510339409,0.14267794161331246,0.18462698526812457,0.18382097484409396,0.08625898212476689,0.06408434277324088,2154.0,134.7,2.57
755,시큐아이,0.5302080640911657,0.1760062068056969,0.027437519464893083,0.017188941842706633,0.005141060825390833,0.004384922012972789,0.005257293746614398,0.006646502611014583,1.0,2.305686932276099e-307,1.493779562902662e-308,3.2027310839378543e-308,1.617093164876103e-308,6907.0,1250.0,0.16
756,인포뱅크,0.4954487079112116,0.13999311164230158,0.09557160097666076,0.062393882050958055,0.013978020363162934,0.01069967723355849,0.014617987794578569,0.022109793560720566,0.8577225394862124,0.06489904695983303,0.004060473107480338,0.008753475758436852,0.0044142615630334585,6742.0,1010.3,0.18
757,뱅크웨어글로벌,0.4919746029173824,0.19142029619559855,0.02543879106588347,0.016717069842945256,0.0048709005997130605,0.00418132604563455,0.004994106982390202,0.006227802309560293,7.908720371082363e-307,1.0,3.8659925896629225e-308,1.0443854477356427e-307,4.607774554594e-308,5724.0,935.3,0.19
758,솔트룩스,0.16939000567896545,0.6475285171424652,0.018916833725770254,0.011287104956877165,0.003991243768976273,0.0036025664646189837,0.004058444115306725,0.00468037034158458,0.08756825642393543,0.6792694793946116,0.019621666937280773,0.07692200203092758,0.03199045651280734,5777.0,229.4,0.45
759,아이엠비씨,0.20036606972939974,0.06895337218906869,0.16577572259019058,0.03983289151283908,0.012597182816547649,0.008531209230798552,0.013796056970895122,0.024316397045914432,0.5571147574156768,0.10445012467693779,0.005837924648496916,0.012715408543855779,0.006438180084131357,5883.0,359.5,0.18
760,아이온커뮤니케이션즈,0.04496382325999125,0.7957289050244746,0.006078805206408341,0.0034892552708924943,0.0013093370563116177,0.0011965417292747673,0.0013220165103942623,0.0015131182096981598,0.045515819825836655,0.05807160817659721,0.852137590288091,0.024859335446915598,0.01941564626255963,5300.0,178.9,0.75
761,에티버스,0.18460758697855467,0.610510678516874,0.02125149580391679,0.01255740764295182,0.004485627139586168,0.004052317677690121,0.004555754948827577,0.005254263650483792,1.0,2.5715095113388034e-307,1.5903734480319285e-308,3.4218383536172423e-308,1.733308676534402e-308,5253.0,5258.0,0.19
762,영림원소프트랩,0.1709061423490495,0.35421161853018907,0.014944556590063456,0.008805843245395798,0.003071211826612615,0.002736754382718288,0.003117692285944978,0.0036916201642041213,0.6880862678463688,0.11374377991525247,0.005779453454222908,0.012983402952419669,0.00640655457048252,6090.0,475.3,0.16
763,농협정보시스템,0.6602447906981775,0.11041568453134845,0.09252811109598187,0.050656918629857245,0.012224467939042383,0.009147391600479114,0.012938910263768857,0.019975786556263156,0.795662438991287,0.05967756071402614,0.003948133376560676,0.008547751226124198,0.0042457614053388985,6032.0,2849.0,0.12
764,예스콜닷컴,0.11239571240537381,0.07697901188848155,0.08043796228392827,0.0264823510841332,0.049127559045673876,0.4374393902674295,0.02824117071246715,0.022754992948766126,0.12449842984270801,0.1664528049260673,0.27640522052910754,0.07616795139111165,0.06448025416425586,5018.0,318.0,0.44
765,엔텔스,0.5604090168712107,0.11440208314873276,0.13062474457414344,0.08432570336535569,0.01650123199173997,0.011731513960664871,0.019034995003422945,0.026877912299558576,0.5041780319355255,0.14499963260899632,0.005988022590043404,0.013329967085927982,0.006783890393621063,6151.0,562.3,0.22
766,한국통신인터넷기술,0.6445146084101736,0.17266597991602528,0.033393263050960284,0.025632048994551723,0.006260469882251954,0.005289996594173336,0.006494619770478322,0.008158950346535814,6.97798051424559e-307,1.0,5.400335404588007e-308,1.4310034755116371e-307,7.039976594872296e-308,4145.0,158.4,0.36
767,오케이몰,0.2590941930459272,0.0795583181768019,0.02674753110211705,0.03013973578543171,0.004714946980418083,0.003837085666975583,0.005127993702644318,0.006233466912800722,0.7409407077670828,0.08004412516141196,0.004398461472492386,0.009876885246494655,0.004829227384685661,3642.0,2886.0,0.5
768,디지틀조선일보,0.38505227262556485,0.10862884497625093,0.24978398859185857,0.0735971600869595,0.020579415675656892,0.013646819280506886,0.023549620274848623,0.039312932780424706,0.8795840138683143,0.08770546233963102,0.005575831649721138,0.01220018380768985,0.006020857238352381,5227.0,313.6,0.15
769,곰앤컴퍼니,3.652746739312041e-307,2.2819516395475793e-307,5.27720998353077e-307,1.2229814778623173e-307,1.5879289414164277e-307,7.808349381735443e-308,1.0,8.602791676835418e-308,6.6836975108681186e-307,1.0,5.682428200941533e-308,1.5692517677005619e-307,7.456110118330424e-308,3765.0,68.4,0.47
770,위버스마인드,0.17030084849086521,0.06877625655099069,0.04010025030149779,0.1403728269172044,0.006787332693598104,0.005271037975723648,0.007813142074187701,0.009190559597504672,0.7454196635654837,0.1806785425006888,0.006967486924735607,0.01590973842236821,0.007906129243665055,3795.0,560.7,0.31
771,한국지역정보개발원,0.20710290468631823,0.6147297821597925,0.019500271515885664,0.01234611070426897,0.004029835125644129,0.0035851209674235365,0.004168994726617103,0.004762782367055275,4.507552730291715e-307,1.0,9.77397164992328e-308,4.292698132516857e-307,1.5221928001033273e-307,6032.0,1573.4,0.14
772,캐스트이즈,0.23027356417619288,0.08757021865430686,0.044707784123095444,0.2193143328876759,0.007695865502624909,0.006078165930691676,0.008629677051643941,0.01038653276993735,1.3800572458459074e-306,1.0,2.954699847151597e-308,6.696230551034183e-308,3.4546322109216247e-308,5326.0,149.3,0.32
773,이퓨전아이,0.10567941386970106,0.056964301811630515,0.21703904592432954,0.043808093686757095,0.02725735502096717,0.013407772134061057,0.03230462642462024,0.04769468217295135,0.12485419321788684,0.2389086843209758,0.05203137775444739,0.42206894720429095,0.15053614826136216,4173.0,61.0,0.22
774,잉카인터넷,0.13187843722236064,0.04478779862446073,0.008446927074629245,0.005487376618949127,0.0015769190839078104,0.0013390449949688245,0.0016051632556274475,0.0020774048661218454,0.12516618238584146,0.4801722540231609,0.02835710066389397,0.11267057708531622,0.04494506032996426,4572.0,111.2,0.25
775,파이오링크,0.09836474690888522,0.05837720079050493,0.37988334550782377,0.032886260402138975,0.04911723714918109,0.01778229434153317,0.05216278970609769,0.036111477547733306,0.6123941889135033,0.33791569246425385,0.010807065956153826,0.026392939524967823,0.012490113141121115,5417.0,543.3,0.19
776,무브게임즈,0.13097034964687845,0.04840946555026344,0.006449462236716667,0.004639444414242583,0.0012536445020266285,0.0010773921158330902,0.0013103719915388272,0.0015656430135726855,0.06517213662187656,0.08426882087199053,0.7885239320360975,0.03405038138781723,0.027984729082218232,3289.0,110.1,0.87
777,굿어스,0.29475330867646293,0.09421043276974646,0.07528276351664927,0.04823213381313075,0.010387323954621327,0.007804556881326155,0.01130026067374977,0.01615644407918735,0.39471121253599983,0.08228115516994867,0.0037642488855091135,0.008554689283482207,0.004216865131880249,5782.0,397.7,0.56
778,인피니트헬스케어,0.12296589222058331,0.060759832049590026,0.34807726755896634,0.05394788346299636,0.021976490847391523,0.011395925439163039,0.028944647221153544,0.03746550811015159,0.1893705290207386,0.561486906727055,0.01324470323497699,0.038234512886163044,0.016253843784937758,5022.0,412.6,0.14
779,플립커뮤니케이션즈,0.09721067777945919,0.060468321291212344,0.1547548119253787,0.032723592555278444,0.0445145925548071,0.02068306473371326,0.5173943122426091,0.023798041833315506,0.6019919638579393,0.1925271183987322,0.00667798556713696,0.015110878051459851,0.007625062401269768,5106.0,156.6,0.25
780,케이엘정보통신,0.18885252868852367,0.08405345362846196,0.2011527411239687,0.14646723578129286,0.023158280620970008,0.013627599084908166,0.0304591118607687,0.03926422708396267,1.0,4.3487421734334354e-307,2.1304378603563796e-308,4.694167622772972e-308,2.381117808915359e-308,4307.0,887.3,0.27
781,빗썸코리아,0.03811376980072456,0.02370516534771122,0.055539050366686576,0.011120701886267402,0.03623673510063571,0.009716382859705799,0.018958417684932442,0.01165675017567402,0.5001370339170073,0.1579503150482558,0.006775938583520489,0.014998318129433186,0.007676774903824408,10749.0,1000.0,0.2
782,에이텍,1.0,1.2722693313953016e-306,1.2635287563116568e-307,7.731673903989973e-308,2.4668529793810274e-308,2.1452570659279446e-308,2.491822294164199e-308,3.1216301281453226e-308,1.0,7.221180212108996e-307,2.8061319967366754e-308,6.712708675976445e-308,3.1837512030654903e-308,3290.0,182.0,0.46
783,굿모닝아이텍,0.1458353197125057,0.6426331337021853,0.014809976082121744,0.009130225622471481,0.0031112335396398716,0.0027972591163034355,0.0031627814318921092,0.0036850226320150987,0.9273222330181715,0.05668289547143143,0.003606937317844297,0.007772064098433711,0.003910881288200564,5046.0,1089.3,0.18
784,한빛소프트,0.12018935079202663,0.057304745361553874,0.009266781135256317,0.0055153801486600386,0.0017771541002414698,0.0015323969912073444,0.0017753540495687471,0.0023182718651975974,0.8565786867052737,0.1010101386820417,0.006163251259204894,0.013506616770651313,0.006697554523106158,3677.0,290.6,0.16
785,에스에이피코리아,0.7320572529129535,0.10561907605859705,0.07239200397045115,0.04498728610833341,0.010254266603940947,0.007830652800104872,0.010865224951771913,0.01599423659384693,0.31209613281149573,0.4170951483362674,0.012091870489327871,0.028112195516197792,0.014663969498651137,4201.0,21.5,0.12
786,씨디네트웍스,1.0,7.176323708579353e-307,1.5562728750647665e-307,1.1267819501951672e-307,2.8720829729636e-308,2.415799881284747e-308,2.9479143168865444e-308,3.8229710625443003e-308,0.2359419773550516,0.5323284569604064,0.00959651633938265,0.02371092463498499,0.011603120935082423,6195.0,297.2,0.41
787,이테크시스템,0.6790705125871423,0.12225495131786777,0.05142312481213465,0.06837676186198494,0.008756403771129004,0.0070024934287950345,0.00951720277479273,0.011987013442399563,0.67628168613146,0.07336667587728792,0.0045364240696669994,0.009810745170298342,0.004936935059389623,5034.0,2909.5,0.32
788,큐로드,0.11529765331771788,0.81384109344552,0.01134104819874974,0.007122385722768094,0.002373860209459182,0.0021274416729597243,0.0024268254209881823,0.002810790853550907,0.8186648303183547,0.09573354362758867,0.0048200203103667405,0.010989231781636358,0.005332846409939142,3762.0,172.8,0.47
789,현대에이치디에스,0.47775896170884047,0.10160031122816499,0.20757304801955018,0.07683309445317399,0.019101465000918864,0.012693378494733348,0.022268947073850624,0.035502807094702604,0.5092466717256872,0.1561349829226895,0.0063461596618678605,0.014232281227953173,0.007203258477696624,6032.0,956.2,0.13
