,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,average_salary,total_sale,turn_over_rate
398,아이씨뱅큐,0.6058014142957889,0.04839159900012455,0.006722013840572933,0.005651226983184784,0.020786483343004314,0.12650382351591954,0.09743545529553777,0.4071779718545649,0.0944898737501927,0.022425268704619295,0.017024394725198556,0.01694080039341729,0.03484541757800165,3344.0,408.1,0.38
399,천일정기화물자동차,0.9117853844858241,0.033063743018763476,0.004907405771175128,0.0042466693133000645,0.013685930781792022,0.6047190835202553,0.1939897061789434,0.04208438147573517,0.021171146393920273,0.008729714353253414,0.007720108479014455,0.007840165913385318,0.010286811793427523,4146.0,1824.0,0.16
400,파나소닉디바이스세일즈코리아,0.6925131562220892,0.024910081086449945,0.0038416786404876155,0.0033810823299803053,0.01031537651893892,0.3267378951471538,0.021824619023580766,0.009588533041498901,0.0056444856900395215,0.002638094414935493,0.0024692090587064056,0.0025076307944761986,0.002860380178231105,6032.0,5871.6,0.15
401,한국애보트,0.6062587003258305,0.14151767586788938,0.011258407718979773,0.00912141950817512,0.03492722147076259,3.2309587562948884e-307,1.6700579088675907e-307,2.1276496261134558e-307,1.9741277001155025e-307,1.0,2.124677111027142e-307,2.3516130235874556e-307,2.084986286918594e-307,6032.0,2050.5,0.14
402,한국에머슨프로세스매니지먼트,0.24275881088511217,0.6370611406820236,0.006525894341984141,0.005138490660231898,0.019186418363113397,0.388540296139198,0.3525497464141256,0.08817217041287902,0.03989150320690157,0.016574001801568473,0.014160458060879313,0.014524437207239218,0.02064228563300081,5458.0,2.1,0.06
403,코리아이플랫폼,0.8109015702270177,0.05154691620333918,0.006721418656035401,0.005727806450053835,0.01871601991686244,0.4366322100818429,0.03515883853511468,0.013533827305558011,0.007695398846902506,0.003506928351212326,0.0032352822472708135,0.003288900147933716,0.003881578236741491,4820.0,4967.1,0.3
404,투쿨포스쿨,0.639452852586221,0.021331127144182026,0.0034497768795559774,0.003079134419339103,0.009149292422316749,1.0,3.3670127562789813e-307,1.0449419437561081e-307,5.622185648788936e-308,2.501058062862836e-308,2.2542642534639966e-308,2.300491626774296e-308,2.856467526090068e-308,4066.0,705.2,0.42
405,머크,0.253682668658718,0.013344495589729747,0.0020593152396969853,0.00184726036586492,0.005392365559693774,0.7745927790764541,0.13240982118814332,0.0382016760441258,0.020614219146405113,0.008635361617481019,0.007815761181638696,0.007894363078396568,0.00983601866735561,6032.0,3858.5,0.13
406,케이지케미칼,0.4790498833761478,0.03569807076683588,0.0052055410459089175,0.004519919431714456,0.015625346698097443,0.3547237180228352,0.021270269200922738,0.008990261792372417,0.005235268671767388,0.0024272391849444333,0.002261531384518266,0.0022975940898786826,0.00264926162864851,6098.0,1601.4,0.18
407,뉴트리원,0.8205060424949797,0.02830082899387613,0.0043176368346554755,0.003786230830672914,0.011575249334446987,0.2569241951442059,0.14277660961519087,0.020093541454316514,0.010456736334730637,0.004413785370628906,0.0039497678432250174,0.004008794492020448,0.005113505878668737,5742.0,2686.0,0.25
408,선진로지스틱스,0.7286010641416999,0.05248006133777696,0.007956574897148253,0.006834285534068071,0.023566002237407215,0.8910660060934453,0.05118839585244766,0.01916652634147204,0.010833838403787023,0.004896032242441967,0.004507082954098185,0.004579036550049357,0.005437067026351583,4724.0,540.6,0.34
409,디만트코리아,0.16425182981786926,0.11640699286279234,0.023525257248335044,0.013617460555524694,0.5492100701943116,0.12032685021542722,0.0882637171622661,0.5641519250550245,0.054643244346848016,0.02276752764172033,0.016332637236246294,0.017030110963553082,0.04163391815227311,4186.0,209.3,0.39
410,서영이앤티,0.9254690849738735,0.03192663071372881,0.004671651758606924,0.004032163558864081,0.013159056418678509,0.7183702401668917,0.04162929163901537,0.01758942587124467,0.010271793427426651,0.004713016034583081,0.004393661165464017,0.004453806764683781,0.0051411885923883915,4367.0,822.9,0.48
411,버버리코리아,1.0,1.4096557700500483e-307,1.9372786893462653e-308,1.6550789043904145e-308,5.543496054402628e-308,0.09884316592190277,0.0718998938698049,0.5623888975629283,0.08100902327256607,0.020317725236025846,0.014890807619136828,0.01488199497868109,0.03425507836012239,4345.0,2431.1,0.46
412,퀴네앤드나겔,0.8222037733791641,0.0331880786045911,0.0049626529193367705,0.004285490150969259,0.01412300785351934,1.0,1.6412099778515293e-307,6.7533168889100815e-308,3.907802029333292e-308,1.792557393702536e-308,1.6657296362256817e-308,1.6907268731978313e-308,1.9644598152670926e-308,6032.0,3098.4,0.23
413,더블유컨셉코리아,0.4608176139619241,0.04584621199930009,0.006264116770621304,0.005316361026260028,0.020120895888547447,0.25427291764394344,0.1698837197924308,0.04064370847476776,0.019321951562381146,0.007845021257721798,0.006827124102050962,0.006949806953776172,0.009489071496267166,5224.0,999.9,0.15
414,한국일본통운,0.9503403632333054,0.029165578550802027,0.004594267582498383,0.004108166490018225,0.01179162414337584,0.11181826394090368,0.07690088581573884,0.2750691934106015,0.13238767273581448,0.021443056266789072,0.01662546195496631,0.016082639715931924,0.031675874571563845,6032.0,1682.3,0.15
415,자안그룹,0.17405034712325226,0.1968220249625729,0.14729205526908026,0.03451968635105491,0.06609560012745164,0.08711745853006334,0.04217545792511517,0.04752332187014556,0.04825283045078001,0.0602253640404366,0.2552222868635627,0.06695239858549794,0.02938469827935404,2099.0,495.7,2.04
416,에스엔패션그룹,3.89194488671532e-307,4.11073374293599e-307,1.0,1.0255925193981083e-307,1.4634420364485953e-307,0.13932184676720627,0.07664040377550504,0.11317761157736499,0.31308961025914156,0.04750717264456085,0.03926596411867663,0.03373043233506525,0.05169719574223012,3575.0,636.2,0.71
417,롯데상사,1.0,1.0136121832661737e-307,1.5779898393906167e-308,1.3909221672834267e-308,4.2391666469514847e-308,0.7712072136173331,0.1381936918265947,0.03569188930105405,0.018525957435030275,0.008074229932244626,0.007191179961919602,0.007343929001153613,0.009394167484650003,5747.0,5805.7,0.18
418,포탈하이웨이,0.4734309456585145,0.040881696244845514,0.00547947535493123,0.00466848044193765,0.01700144974384061,0.7515582853184212,0.0516288298312722,0.020522577956587493,0.01177841670614321,0.005365409488691419,0.004967393365687718,0.005042880897976423,0.005909885879543362,4768.0,966.1,0.37
419,한국무라타전자,0.8981549482674016,0.040719513396998655,0.005797380377920222,0.004974038922073416,0.01648360323464087,0.4986348476934431,0.045074984678699276,0.01530329095099962,0.00842278441010354,0.0038170443568927718,0.003473073045303695,0.0035439387470775205,0.004302736666964221,6032.0,1400.0,0.08
420,비기닝리테일,0.514596736507834,0.055697032428174656,0.00746846800243061,0.006293458699344712,0.024563306591906746,0.09069232124928253,0.06032831001566412,0.14033004668202484,0.07140202566597575,0.02246690104910393,0.015167282541523715,0.015357308962760828,0.04539950297242384,3512.0,275.8,0.61
421,디자인벤처스,0.6079776747127115,0.17467204134271713,0.021869593713136036,0.016170082353207084,0.1274507643900124,0.07316132062900665,0.037322914255305734,0.04667906557193584,0.045180994130620926,0.2723282177263499,0.05977777675097138,0.05895392960582681,0.04066215265278575,4069.0,262.4,0.52
422,위본모터스,1.0,6.111671705638087e-308,1.0245166055630535e-308,9.39532766153044e-309,2.5230871500997443e-308,0.26751334742010346,0.16812366228488987,0.03924540104963474,0.018845073484109645,0.00791670539366966,0.0068897042099037645,0.007045339971061569,0.009566257970437931,4148.0,3023.7,0.48
423,전자랜드,0.213938928823374,0.14874735469909786,0.02934061746792292,0.01720227341727816,0.3941686860949484,1.1162246560590817e-306,1.0,1.612443329212204e-307,7.810048588596351e-308,3.4233348534867423e-308,2.965343852462786e-308,3.053559684845369e-308,4.1453003972394476e-308,5287.0,8783.5,0.5
424,피피비스튜디오스,0.17907835219897664,0.28172924231321184,0.11446286839968063,0.027902113648398386,0.06375836805991393,0.742717384534239,0.04848194046205162,0.01793332989581998,0.010112147191329622,0.0045537211818864705,0.004188140497183139,0.004253944831501018,0.005063936206711331,3993.0,200.2,0.23
425,스와로브스키코리아,1.0,2.7327011552558546e-307,3.4078476035198805e-308,2.647860216556071e-308,1.4712463158869078e-307,0.45668090020302243,0.042618553956172,0.014410967313455019,0.007931002299805444,0.003583475472519703,0.003260282176976701,0.003325560731896148,0.0040399295443507115,3904.0,671.1,0.38
426,한국노바티스,0.17969440016021465,0.37799687305859975,0.04983625494414695,0.019867627041969323,0.06024239292216703,0.8947983731572254,0.046290037292995065,0.018592007154090002,0.010724450712354566,0.0048480934489479564,0.004494234984440308,0.004553750729312581,0.005330022543368469,6032.0,5442.3,0.23
427,디케이메디칼솔루션,0.19380651747596314,0.5370713018408586,0.09118650475802818,0.02891192788181108,0.07809356552279699,4.60212516633581e-307,3.3368786636510557e-307,1.0,4.419889480629103e-307,8.634136517011043e-308,6.603594394030068e-308,6.477000744856704e-308,1.3244526561701263e-307,5614.0,650.5,0.19
428,한국알콘,1.0,1.0436528156181655e-307,1.6107808049183047e-308,1.4158922522636973e-308,4.359793705864268e-308,0.7956773637409694,0.04521869559443177,0.019832609453238385,0.011648158360339781,0.005472289634232832,0.005116828020149385,0.005203466383472653,0.005938456432300433,6032.0,2383.6,0.14
429,대상베스트코,0.21508015497030317,0.1631149289440365,0.02668996304996011,0.01610883015427974,0.1900616754001545,0.4129922276635975,0.033855893226798765,0.012964531750052664,0.007362487597168589,0.0033518355610896965,0.003088107784390504,0.0031399883220355777,0.0037139863115601755,1912.0,5715.4,1.48
430,한국로슈진단,0.9224771821626354,0.044746517907256,0.007360883503712699,0.006656584864429039,0.018758831561966807,0.16685309348325944,0.12634767011762607,0.3890993163275963,0.07223822848195297,0.019090772240166497,0.015969538216220932,0.015634190404518702,0.02478438845265388,6032.0,3413.3,0.09
431,마카스,0.6333039429159009,0.04718629153129511,0.006514344073250013,0.005479608569495413,0.020001956576257286,0.7267333333447811,0.10057542585771338,0.03088268690259797,0.016887052201441575,0.00725143550990942,0.006586889337110382,0.006669178644336309,0.0082120171107477,4207.0,185.1,0.22
432,오아,0.6265066128495207,0.0444790334247078,0.006842589835270457,0.005906927751250358,0.01986543978402161,0.6606954830109241,0.07823449020059617,0.022267531044562527,0.011908951648212124,0.005229942238539331,0.004709415040589365,0.004799054181007263,0.005988499318073446,4816.0,891.9,0.32
433,한솔로지스틱스,0.9764848591398734,0.013806521594918427,0.002192811073110902,0.0019708475825784455,0.00554496060951889,1.0,2.5419657772919512e-307,8.635448094730453e-308,4.803761297922179e-308,2.098565980271523e-308,1.917889567904639e-308,1.9428277799460715e-308,2.355128213329451e-308,2745.0,7.8,0.2
434,아트라스콥코코리아,0.9127020030263008,0.04164967014919529,0.006490254996575106,0.005684963836204704,0.017789399114593877,0.2910544602501112,0.13636121991820244,0.030743230829679377,0.01526489551126687,0.00660611650421907,0.005799246583048734,0.005941046675887122,0.007863526622012904,5911.0,1651.9,0.18
435,행복나래,0.2741962933788229,0.3569020033879403,0.031885836276587344,0.01833989140022713,0.09594808175547677,8.066312244732112e-307,1.0,2.366799007487887e-307,1.0546330834429517e-307,3.8675236598939104e-308,3.3274205725987296e-308,3.3560545861769853e-308,4.750927004991709e-308,5378.0,9256.8,0.13
436,휠라홀딩스,0.5066009600211016,0.036986863038020165,0.005401934845776283,0.004693963652977917,0.01617210230532662,0.3410942419225113,0.02263343327562547,0.009347509887556098,0.005430107032723311,0.002467928251723866,0.0022957556430189103,0.0023254486576148796,0.0027014033609800113,5386.0,2994.0,0.25
437,인터파크인터내셔널,0.9238671117735183,0.03510330762258039,0.005458885659251182,0.004772198120493649,0.015114787947026299,0.9149252068640144,0.038135741706885704,0.017334432057879948,0.010306485385543452,0.004857650889091451,0.00456856173191755,0.004638573646892772,0.005233347717774775,3267.0,255.3,0.5700000000000001
438,STX,0.7569688248091259,0.049378783510323376,0.00751703520323642,0.006481962384272868,0.02191008005280745,0.9242599644818054,0.03384556720442053,0.015448715650434913,0.00919431390388626,0.004341955974797538,0.004085992111845759,0.004149274805523476,0.004674215867286374,7133.0,6478.0,0.27
439,디엔컴퍼니,0.8254467352214085,0.0591202223029862,0.009078812851240032,0.007838858332260099,0.02654638974766887,0.873853128365099,0.0570551767658636,0.025593102067965737,0.015140615502042059,0.007138635434170885,0.006699025234555518,0.00680828215739239,0.007712034472910748,4081.0,386.2,0.34
440,마녀공장,1.0,1.2376871839233002e-307,1.9015297691910856e-308,1.654377435005642e-308,5.348046291109924e-308,0.48688322684899304,0.26809508275882404,0.05931980119959708,0.028884268238688414,0.012180461578279693,0.010637731715213483,0.01087515799452436,0.014617802059513157,4731.0,626.2,0.17
441,한국금거래소쓰리엠,1.0,8.402477378762253e-308,1.323460022583692e-308,1.186419889806919e-308,3.3659833600553156e-308,0.14870404743983104,0.12031614076779151,0.3761343508370657,0.07152084712322412,0.018200067158603752,0.014921604943394888,0.014682022767541105,0.024500218370189765,4047.0,2700.0,0.45
442,더샘인터내셔날,0.9483395330289726,0.029761606565864754,0.005005527209386664,0.004595800632803801,0.012297532562971761,0.38637818288188436,0.28534264877631854,0.07137502059844471,0.03444531092372875,0.013026653613236733,0.011440892692182004,0.011510280580832512,0.015524220125947497,4943.0,509.1,0.12
443,오토앤,1.0,1.0501881638361163e-307,1.606545307231091e-308,1.4110245811941197e-308,4.276187689085421e-308,1.6386491861364218e-306,1.0,1.447655449174502e-307,7.420239887631908e-308,3.106728499625458e-308,2.766227561277828e-308,2.8087612712521794e-308,3.626484357886729e-308,4119.0,501.2,0.3
444,밀레에델바이스홀딩스,0.6419799680891617,0.04053790799921857,0.005580530209761373,0.004756574188181941,0.015826435259607634,1.0,4.628585468838925e-307,1.2709278076645974e-307,6.63024684096401e-308,2.92065712401673e-308,2.6020705151744423e-308,2.6609876556688825e-308,3.392158552219004e-308,4019.0,50.6,0.21
445,동성모터스,0.9100266906245974,0.05221127847681507,0.008545870650889137,0.007731710020709863,0.021484450226988194,0.9335362701610436,0.030166838547485628,0.01350023939111586,0.008012486885263518,0.003723313721168542,0.0034970374832308943,0.0035426706193122416,0.004021143191379813,4732.0,6605.0,0.22
446,오픈갤러리,0.7866351762238596,0.048752215521030456,0.008075509770382374,0.007337202720909385,0.01997321844055545,1.0,1.582943474434722e-307,6.588366710466203e-308,3.8236208043324875e-308,1.76001917730259e-308,1.637462370623375e-308,1.662274358249848e-308,1.9254114513540085e-308,3167.0,41.6,0.8200000000000001
447,인터지스,0.8471245556832514,0.07620920455947106,0.008039357854472557,0.006568689492232568,0.024241952406303974,1.0,1.3408180902381853e-307,5.883324724720343e-308,3.456479865999496e-308,1.623917827757776e-308,1.5192703144113164e-308,1.544899404184254e-308,1.7617387433544205e-308,6107.0,5432.0,0.12
448,동신툴피아,0.6153078653962097,0.04936692011594837,0.006280834580177081,0.005261050030063383,0.01874179249456192,0.1641118074021849,0.14101992098709742,0.39777967065006725,0.07224787457609033,0.019235551368552217,0.015748724200862197,0.015575927453054956,0.02595371946995607,4325.0,1779.6,0.23
449,에어서울,0.9490702737513507,0.029341470265690128,0.0048278269502031535,0.004368200949414348,0.01239222808334161,0.2817676191328642,0.4657341489704213,0.08256920744803002,0.03755630690857116,0.013383138803970912,0.011628547137997566,0.01165372838813424,0.016207280206676278,4561.0,650.4,0.61
450,한국허벌라이프,0.31886818639046943,0.09944860454828637,0.006300018480747194,0.004943534709069998,0.020391544308512186,0.747298577603828,0.1511422768564592,0.0375945382252343,0.020047828527817415,0.008598779679460813,0.007743939281579568,0.007862942991110003,0.00985983420924197,5932.0,1565.6,0.17
451,농협물류,0.9170428654834168,0.044877125198249275,0.006802404563693809,0.0059686851629096845,0.0180012906212697,0.7297703656625084,0.03848623460174124,0.016361937887352296,0.009586778853772005,0.004372760379050356,0.0040810962137211625,0.004130897863280761,0.004764105729735519,5538.0,4630.2,0.24
452,사운드캣,0.7241561667553555,0.036021094452271356,0.0058077114489805595,0.005245037268508322,0.015300512349226594,0.8341179380398215,0.05511475854479627,0.02451741260927931,0.014507388259402312,0.006760088621647035,0.006342549295348658,0.006431775217842948,0.007310643802866139,3241.0,74.4,0.3
453,크록스코리아,0.8776179973182181,0.03603956661044775,0.005531945898753758,0.00486800745615358,0.014595039245273785,0.7162782475593192,0.039142531221286296,0.01716389614440505,0.010090140879935688,0.004727180396775563,0.004423506997538431,0.004495328631851794,0.005127906020063503,5704.0,1365.2,0.16
454,대원씨티에스,1.0,8.858622468050472e-308,1.431208685304837e-308,1.27683362289629e-308,3.8004028492924397e-308,0.09414835741603411,0.05336491280624404,0.08433100720737673,0.09566290892169146,0.061997769611787504,0.030798410742480856,0.030095628191062897,0.10993684083881138,4999.0,7657.9,0.22
455,크리스챤디올꾸뛰르코리아,7.536871946298083e-307,3.609054912128068e-307,4.994980809278112e-308,3.4077482737798357e-308,1.0,4.555364132605961e-307,3.2494594527966123e-307,1.0,4.367486973555464e-307,9.453569063179238e-308,7.005717066319107e-308,6.932344238038255e-308,1.5562804299892303e-307,5422.0,6138.6,0.26
456,한국트럼프지엠비에이취,0.7756685115609423,0.13324212483496436,0.01620097717699325,0.012751476778249763,0.062136909648850214,0.2996619027708741,0.24673588387794337,0.0621787547104279,0.02854322022155604,0.012238597864806994,0.010468832294944405,0.010780468158438791,0.015184915020584534,5690.0,1476.8,0.09
457,윈시스템즈,0.14376749866981917,0.15710880905361313,0.54515602401418,0.041572437952245085,0.04925628880712596,4.7309956360942314e-307,3.4154809638772365e-307,1.0,2.0457850765212605e-307,9.191598553188728e-308,6.521867793017969e-308,6.864256124207323e-308,1.7340005167627567e-307,4816.0,451.5,0.44
458,페르노리카코리아,0.24096001361850233,0.12430041833510468,0.017458590924731458,0.011886750616873266,0.49226675809769754,0.8087781753535415,0.04968346710342182,0.020480253999599383,0.011817596812105775,0.005488820288126545,0.005091033264767635,0.005181921518528485,0.006021367841580551,6032.0,1204.8,0.26
459,한국에이브이엘,0.7654023843736887,0.14006342864037444,0.011685900752281616,0.009245360389641797,0.03957267422052014,0.82964182067769,0.03962760105125257,0.016830111449508252,0.009827730637720532,0.004535197066622874,0.004229626987509693,0.004291530099710979,0.004944582437392128,5867.0,312.8,0.24
460,호전실업,0.7663688178326671,0.1472323559506688,0.014977601498438312,0.011194042748361303,0.06022718196986476,0.1382355265546732,0.07608874494687079,0.1120256307361378,0.3058237222707933,0.0454474915087781,0.03790423398731212,0.03262981269991285,0.04961782288233942,5726.0,3181.1,0.29
461,진인프라,0.8191872053381659,0.04367702722747252,0.006937747516783168,0.006189956531770822,0.018252991853562814,0.6559061363333526,0.15592155813711206,0.04037154513602047,0.02074235681973576,0.009247503045883707,0.008195647738775383,0.008410880273746242,0.010826587456279497,4328.0,1364.5,0.34
462,지에스글로벌,1.0,1.3613621966907929e-307,1.9590826696187087e-308,1.682885453312542e-308,5.595584781346803e-308,4.622247122437681e-307,3.3891981925614145e-307,1.0,4.220816442559559e-307,8.709983950044339e-308,6.617641082881016e-308,6.52391664038035e-308,1.3545588481912717e-307,8.0,3500.0,0.1
463,고려해운항공,1.0,1.413895644613755e-307,1.938129563222951e-308,1.6549826054076067e-308,5.550914075415949e-308,0.11218261812884223,0.06688208838235982,0.12600030651960428,0.12516647826939795,0.05097699486153028,0.02988965175907105,0.029712032514710794,0.14413575112195776,5348.0,1307.2,0.28
464,인터파크큐브릿지,5.5251400612637625e-307,4.219081649692529e-307,8.861923432240107e-308,4.959157878306282e-308,1.0,0.23706145548272867,0.0326099246458255,0.010532335851900006,0.005770398573594632,0.002593930818626197,0.002357650548863508,0.0024037545007735955,0.0029317227966119373,3439.0,757.8,0.35
465,트리,0.18266665655218833,0.6510465635185675,0.05329367240494389,0.0214150500671707,0.0682119693871262,0.6750328624555012,0.17758006077622854,0.036486513590887185,0.01914488452358743,0.008161871228895633,0.00731040857560276,0.007429688619123372,0.009433806043443748,2410.0,7843.0,0.33
466,제이티인터내셔널코리아,5.394313460723792e-307,1.0,7.662394489870802e-308,4.103100232391564e-308,2.4116039497336695e-307,0.3912415744968252,0.28852506969252284,0.07262172186495323,0.03508338501116727,0.01324824908164503,0.011639484680707716,0.011706639659676657,0.015780112272206624,6032.0,2004.5,0.09
467,한국미쓰비시전기오토메이션,1.0,1.4249304344754585e-307,1.9464714105181214e-308,1.6680802518950163e-308,5.334511073067697e-308,0.706142126908708,0.047297115129640334,0.02094764049472421,0.01234754904027599,0.005801874318056944,0.005434692261527437,0.005523477219716896,0.006282840335605955,6032.0,3271.9,0.06
468,한국후지필름,0.3773711124237449,0.037674750153369144,0.0038057072727559526,0.0030888306551870672,0.011997756020504038,1.0,1.057718856621944e-307,4.730054194475849e-308,2.805292499299664e-308,1.3063237504933887e-308,1.2265253130318147e-308,1.24312804948685e-308,1.411108313082512e-308,5373.0,598.0,0.3
469,삼천리자전거,1.0,6.065536173433393e-308,1.018198890296256e-308,9.342514723039106e-309,2.504002693166556e-308,1.0,3.3946660399930953e-307,1.0551078826481951e-307,5.668927081324349e-308,2.522750021459487e-308,2.2720910242819353e-308,2.3191975140023697e-308,2.8840020547736514e-308,5384.0,1122.8,0.2
470,신코,0.9120178867539276,0.05082184865159466,0.008401968771639007,0.007621605714711022,0.021136690108127795,0.11196027708012189,0.07180998842638174,0.1717746269295194,0.11674987141658623,0.03398029752255063,0.02235463175367019,0.02235443938808678,0.07740206361485942,5426.0,229.0,0.12
471,한국로지스풀,0.8964237911821179,0.0304553689203661,0.005058225116383823,0.004586867507877297,0.01275191131441986,1.0,1.5361163352933393e-307,6.462092550012933e-308,3.7735818663112383e-308,1.7213887102572266e-308,1.604456510150253e-308,1.624918750593062e-308,1.878744085531451e-308,5195.0,6534.3,0.27
472,비엠케이리미티드,0.2059543056435019,0.1273273156205822,0.01710993013490763,0.01123835283758998,0.4267522542900052,0.7672700093357977,0.055358656473757276,0.022195698779061176,0.01274357100875475,0.005859915610040943,0.005426604358994945,0.005517565943689022,0.006449706968580521,3369.0,110.5,0.81
473,에스엠케이티앤아이,0.20982124817605613,0.32013250321148773,0.03353148091097533,0.016638335412614072,0.08259248751144255,0.13210216128678728,0.11178966019222762,0.2157766527875033,0.0539587947547299,0.020300533989161665,0.015056438566805172,0.015568157498496873,0.033665010818525284,4156.0,927.6,0.4
474,비브라운코리아,0.35182603485776603,0.055573873632400406,0.007622077708032445,0.006276427319645679,0.028450691168867587,0.20272401855593356,0.3018511493663731,0.1229116259726145,0.044239166458301005,0.014918543209226877,0.01241788879782239,0.012520886621744158,0.01940959430225187,6032.0,1204.5,0.18
475,에스케이가스,1.0,8.052682298900199e-308,1.3303684336893342e-308,1.2051001536698943e-308,3.3769534725774784e-308,0.8002905330682344,0.045691952125743486,0.019567185348257896,0.01146440162507609,0.005282858908888312,0.004932634605719175,0.005000979175988788,0.005750300828797045,11252.0,5000.0,0.14
476,마스타자동차관리,1.0,8.2815210131444e-308,1.3599973454981713e-308,1.2292357296623344e-308,3.4711166212060406e-308,0.1483731226492419,0.08149024559508736,0.12064908179170514,0.34488938102131855,0.055222347202147394,0.044650460025731524,0.038194815539947906,0.05919989924163577,4742.0,931.0,0.21
477,유센로지스틱스코리아,0.9148629315629118,0.04913830522376306,0.008024450725839568,0.007226367266950296,0.02074794522053532,0.7776511045783486,0.04854414237914319,0.02068176265632955,0.012103560245028941,0.0055657339655444974,0.005193163605167501,0.005264455442100561,0.006063349698248863,5604.0,619.0,0.13
478,캐논코리아컨슈머이미징,0.03885059051113831,0.025099204366727704,0.013143004222591171,0.9132148443846679,0.00969235651487503,0.0838224215956142,0.04066888788591104,0.04600978407954369,0.046998732344321066,0.0591031922480219,0.22184158182875405,0.06413335624669105,0.028565486713217497,5932.0,461.2,0.19
479,한국아스텔라스제약,0.9068124901211478,0.05360039672711685,0.00902950497328228,0.008246721160630662,0.022310887017822193,0.10204598609657685,0.07161200787380376,0.3729556583048662,0.11134638349185073,0.02205447250381212,0.016328688665922266,0.016086581018513176,0.03603947055877048,6032.0,2656.8,0.13
480,디에이치엘서플라이체인코리아,0.9108628458399808,0.0516268563718126,0.00854974292802039,0.007771636499257092,0.02118891836092949,0.2220515426731389,0.3185215282598181,0.10236075080325632,0.04022377311434736,0.015068736631890003,0.01250589466822282,0.012752017522430607,0.0197763579043675,5206.0,680.9,0.25
481,보쉬렉스로스코리아,0.6358782458709672,0.038022721795437406,0.005878619512386913,0.005186228985865328,0.015230992657613088,0.7075909203569841,0.04468272104381734,0.01806928652379873,0.010431126455120423,0.004742786520584353,0.004400616282097098,0.0044622670712690625,0.00520893650465139,5847.0,1151.9,0.11
482,서흥인터내셔날,0.17624555224375735,0.16773147712306702,0.4016593268530413,0.06821948142461724,0.05807828048845027,0.11398363214450968,0.06776650254673329,0.12628382922679066,0.0951362315942032,0.05577971088035427,0.030952164845552226,0.03191892978937774,0.3359003418311173,3616.0,224.1,0.31
483,루미가넷,0.14006300626315157,0.13714553266019383,0.07751870881060698,0.027154949145501643,0.04795508830155054,0.29188122716473197,0.36076280109514336,0.10019928118677635,0.043500641641476476,0.017534707102630456,0.014642894030332762,0.015034277769536955,0.02254202710552937,2717.0,40.8,0.67
484,박스터,0.9377802435360779,0.03434659527246412,0.004845504820604952,0.004142130258927972,0.013990754152184308,0.10430833209709699,0.09991270492779616,0.12722832868712167,0.042080376408083105,0.013067657642257067,0.010116658367009562,0.0102536841779593,0.019497952581772997,6032.0,2449.0,0.17
485,세방익스프레스,1.0,8.267804711993435e-308,1.332993060966162e-308,1.2012438255533466e-308,3.3852683555098153e-308,0.7615015974607933,0.04365025534392945,0.018570431263823586,0.01086529133581926,0.004991759365503424,0.004657648970206931,0.004720930157832885,0.005438975953387107,5161.0,2141.6,0.19
486,세이브존,2.9953480057232596e-307,1.9748794264833917e-307,1.0614168126258963e-307,1.0,7.745799142537284e-308,0.16356707995778524,0.18111473580819248,0.0368544560698799,0.01667949082838403,0.007027907829847394,0.005977988805030269,0.006150537456817664,0.008788185886370151,5057.0,529.7,0.32
487,한국엔드레스하우저,0.2051382766530528,0.34569243361820845,0.042383718067405256,0.019877996978255822,0.10847847707138003,1.0,2.1767331990038007e-307,8.119191945606932e-308,4.596999616081434e-308,2.0451616638027276e-308,1.883138254873852e-308,1.908064239228924e-308,2.271343931651662e-308,6032.0,726.2,0.11
488,혼다코리아,0.3928858533798629,0.020733542178507314,0.0030524785308075645,0.002699950789987648,0.008274331655721934,0.24169595070739297,0.149785094416561,0.02897163443957896,0.014212004267928534,0.006333706936776798,0.005514289756164923,0.005685637775355012,0.0076116595348850215,5790.0,2892.9,0.28
489,케이씨티시,0.9043190245520075,0.03697507714591149,0.005779697687085284,0.0050682082318602,0.01571843971208509,0.35610629706367397,0.3430361359387256,0.09101717399848305,0.0424398617667108,0.015340275701675517,0.013415752507210131,0.013438991076545725,0.018432464448654356,6251.0,4659.9,0.14
490,프리미엄패스인터내셔널,0.6339267062529401,0.03766832904345388,0.005025769462340714,0.0042760930617828955,0.014086851862090483,0.4098538948187763,0.027960073478825422,0.01111801230563451,0.00637944333283331,0.0029126707100160174,0.0026959875937314936,0.002738177674999973,0.0032085074659252183,2826.0,58.7,0.8
491,고려해운,0.7580653548589591,0.053322982902770294,0.0068045264452872125,0.00576987945273082,0.01928093990040058,0.8020502881126336,0.049634440821095624,0.022420616473122615,0.013310917889628137,0.006254063616405806,0.005878226310999823,0.005966309781765678,0.006745354175906572,3731.0,5.0,0.11
492,한국스트라이커,1.0,8.281911816255258e-308,1.3360137799966173e-308,1.204047999041058e-308,3.39482874388074e-308,0.7241115788848032,0.1732747254281628,0.042800875356469176,0.021890672064740654,0.009564722824145082,0.008470828444573246,0.008668621152652352,0.011217975844453493,6032.0,1485.8,0.2
