,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,average_salary,total_sale,turn_over_rate
591,테스트이앤씨,3.56387448238809e-308,8.400731595607256e-308,1.0,9.35390390613796e-309,3.339003967482071e-308,1.0571351642090574e-307,6.2211604447872e-308,5.704311425336322e-308,1.1277505212208382e-307,0.44124813565648097,0.02649539117326287,0.008764805328079377,0.005791392068072951,0.004542496167140736,0.00358364554507031,0.0039331255750455945,0.0036609116662892397,3297.0,80.4,0.28
592,코오롱베니트,1.0,3.086283375456676e-308,1.8011264044823612e-307,1.150808219899164e-308,4.863871770217582e-308,4.269993487091173e-308,3.0568177423314253e-308,2.25805982943351e-308,2.9096125217824056e-308,1.5980231171834902e-306,1.0,1.4053041227906642e-307,9.987399226925511e-308,6.512924839122698e-308,4.1438894593449297e-308,4.863924187147075e-308,4.188867956873981e-308,6032.0,4285.1,0.19
593,아이비케이시스템,0.17406308496041842,0.03782743539531394,0.17497170391308894,0.01528752672406207,0.08415161372241214,0.05297108052392242,0.03723073086830492,0.024789805924810154,0.02622146357795658,0.08053339947215232,0.03933174597267932,0.036672022224793016,0.0136105190886284,0.04179870777844694,0.029346675362042624,0.11948589774473245,0.03563506445158831,6032.0,1900.4,0.14
594,디지털다임,0.026674954859235968,0.3539919146403489,0.33249299556113876,0.011141226453252743,0.02801945835503245,0.10925928566206185,0.036548246325234346,0.05639228396689534,0.045479634176799656,1.0,2.414581582115049e-307,6.800620122632599e-308,4.4278072216194986e-308,3.356843995360385e-308,2.5351627183644946e-308,2.818249646761243e-308,2.571314958641297e-308,4593.0,98.8,0.34
595,네이버시스템,0.8508669722249242,0.014371293514690747,0.05988339240078912,0.013931519399819473,0.013749735991964777,0.01746166488160345,0.010785651398772899,0.008835834215765042,0.010113935971670481,0.801794864607545,0.0362608603466894,0.01305990525679019,0.007987264561449357,0.006626242271991816,0.005481000432334858,0.005910942580982936,0.005566568416433519,4210.0,769.1,0.33
596,이지서티,0.02907826023647921,0.049009522895124974,0.504161273920636,0.0067267034640902945,0.027053688680197453,0.06573081235148738,0.055727157581970714,0.03239680925935867,0.06138788314832126,0.2444565333073032,0.17975923543640485,0.02701509742091598,0.03157271067567397,0.014832384442664702,0.008577399714941676,0.010398348861511461,0.008857102171324653,4257.0,85.1,0.5700000000000001
597,푸드나무,0.02000945097032277,0.3270140284719606,0.201073738486239,0.009989346855013221,0.021946345648564722,0.07690714305796587,0.027670582216403845,0.032042020579826046,0.028383430915100146,0.8507333553499812,0.025849937746670673,0.009942159502529883,0.00596095338975054,0.005132719357916658,0.004374237539685864,0.004666176305620155,0.004453521103534063,4171.0,1668.3,0.67
598,인크루트알바콜,0.6545644125239616,0.030804441495095227,0.14658941947570425,0.017313841573937536,0.039385770574005774,0.03992350275583942,0.02696367849601759,0.020281491247710573,0.02417344185772806,0.7694549394520018,0.054409423103131835,0.015091498359417085,0.011041345948751431,0.00805140426538301,0.005964566787346507,0.006692436400405885,0.0061363540106139005,3786.0,89.3,0.54
599,골프존,0.649702209695121,0.03299382644125172,0.14168716057921865,0.023925034019512334,0.03945573767933881,0.04200652997310565,0.027043900441451264,0.02015510720518944,0.02303049396581113,0.7740434061971457,0.03197179671894494,0.012610469178368122,0.007336425854337025,0.006423629835893715,0.005552975573044941,0.005888385119093634,0.005634017896074886,9073.0,4133.0,0.2
600,폴라리스오피스,0.7652332341114377,0.022244573595928355,0.08474825866932707,0.03945362845941098,0.01959556234263519,0.026373837083452888,0.01574015134220942,0.01262588011734333,0.0139848742782549,4.291021827142411e-307,1.7044033089060583e-307,1.4881662505416668e-307,5.426402998717718e-308,1.069753476135844e-307,4.164852207577431e-307,3.0862613870043934e-307,1.0,5240.0,181.9,0.2
601,드림어스컴퍼니,0.020805149692684516,0.40929847870912867,0.21411081253796832,0.009863528649853652,0.02197680771231724,0.0759858343980879,0.027529226245841986,0.03574564416798796,0.03121450234777821,1.0,4.107588019055761e-307,9.476814814555576e-308,5.761271703294988e-308,4.3288528747304885e-308,3.1162982778380424e-308,3.5126464064314697e-308,3.129409338137025e-308,5748.0,2396.2,0.2
602,아이패밀리에스씨,0.0220946326733605,0.4910983080698544,0.2280127833503781,0.010806979180963735,0.024317069914288187,0.08781925592856707,0.030773828537710803,0.03647432695192571,0.03183320905762688,1.0,1.716557322795061e-307,5.571236844439062e-308,3.716883474766423e-308,2.918005886784625e-308,2.2991186354572557e-308,2.5247007397139174e-308,2.353617372492774e-308,6015.0,716.2,0.45
603,블루버드,0.5957170594035431,0.038811962998698456,0.1491790196882387,0.0616687033249509,0.03371335722620676,0.046140018987019485,0.027116330292468092,0.02269871798242731,0.024954830096447063,0.7330466573608541,0.06024143041240684,0.015986627337344683,0.011363478697839404,0.008262969691148443,0.006112865243541975,0.006856002149928067,0.006253909636954385,5450.0,743.0,0.32
604,메가존클라우드,0.5624928461432616,0.04213604282447714,0.17239663734919267,0.0465113740775425,0.04011881013730726,0.050973637989683906,0.03158653728365461,0.024930765412193853,0.02885334878268653,0.5092150187869369,0.09535056391361246,0.022303276087778906,0.014065868653424112,0.01036558037744683,0.007464315911112168,0.008419629069287766,0.007512106421904173,5484.0,4595.9,0.21
605,슈어소프트테크,0.022656941676887796,0.3281932158856326,0.2501862442046755,0.01050714908125692,0.024538715952138884,0.09204605410617349,0.03159384903218064,0.04000183201444703,0.0343405428969279,0.3614468481354426,0.03831287691169705,0.010508860093546851,0.007668859861819949,0.0054950647160839205,0.0040579115897941545,0.004558626255859088,0.004158417466216846,4544.0,332.0,0.24
606,토마토시스템,0.028640293270368513,0.04440028475028075,0.3757511838097368,0.006619219942205943,0.031685437714028576,0.06627057477131118,0.11555661855063733,0.025719369410004935,0.037908182199674234,0.19685622905338335,0.14032638444360723,0.04723276397199939,0.16922623973868206,0.03463063469743385,0.01438170420583283,0.019015093234280356,0.015139607611970038,3989.0,228.6,0.22
607,유빈스,0.1298958537848055,0.025317986681431454,0.2140635213764049,0.0068060014449695195,0.035868081747586565,0.0358917642242063,0.029399238473302725,0.0192961348752197,0.029788681664239935,0.16514993008840337,0.09071416104559607,0.09956719504440387,0.02957414162264238,0.21317980839840459,0.04614017533527502,0.10724672779828862,0.048325638695478144,3781.0,1077.1,0.19
608,다날,0.43760984820372645,0.053999172087746655,0.20842304994486974,0.08172111229498508,0.04945889757609468,0.064536183976834,0.03913479387510907,0.03089961181864652,0.034217330221987696,0.9015242248998213,0.03591645084206186,0.014052146592267214,0.008295578009662158,0.007212360844270035,0.006217984088622102,0.006603990984757058,0.006318672782188185,5721.0,2241.2,0.26
609,크래프톤,0.685669826982139,0.024057837296636953,0.14832797833331485,0.008519189966335487,0.03515692745430184,0.032726499712760176,0.024376962644610204,0.017421707193361138,0.02374307041654031,0.8469207468807549,0.05043624765472163,0.016900622584768057,0.010974718800114665,0.00879958693883813,0.007011965522305341,0.0076652778302299576,0.007170080144344733,10327.0,1800.0,0.18
610,카카오엔터테인먼트,0.021828777785133743,0.10577931292034662,0.5036356710127324,0.0073988364202266866,0.022182011131469538,0.10030311087345398,0.03360735571755968,0.06490708416897616,0.05379094858010441,0.6431473186038764,0.04946051565733871,0.015076477490124834,0.009679573376260001,0.007511823108911582,0.005816966448679711,0.006414671554066652,0.00590363611793023,6082.0,8772.1,0.2
611,이지케어텍,0.01980744066852287,0.6000308912277745,0.19058160063979646,0.010038791288749193,0.021473069308977993,0.07185498931125933,0.026151766991769732,0.03218666796860236,0.027874782594547502,0.4708954896701467,0.03640293498154986,0.011466053162977975,0.007270622078213702,0.005699940930772389,0.004429755145507313,0.004876853393092366,0.00449434973648288,6035.0,767.5,0.2
612,파수,0.3769532518657891,0.04429776122789153,0.1725223913943105,0.06195992280183828,0.04004768618843894,0.053181482532250274,0.03153671779455529,0.025661863811238413,0.028782688758887287,0.24176753918053678,0.16493930819668073,0.027286630883656647,0.03299178565312166,0.015005039598307093,0.008675470303395454,0.01053231869820021,0.008954130202240299,5466.0,368.1,0.22
613,애드캡슐소프트,0.2876701396246159,0.04714410125313351,0.2469370718754347,0.02141873924825909,0.06313733224285209,0.06231540752184005,0.0429797708743349,0.03218663161592184,0.041031637747777794,1.0,1.1837290846729707e-307,4.2811379539660957e-308,2.573183328964649e-308,2.1517994062101e-308,1.7843136984696813e-308,1.921222678665057e-308,1.8089051496522667e-308,4159.0,192.8,0.3
614,코그,0.021717207332696536,0.4652313511700266,0.24476944854665017,0.010093939218936355,0.024106709156532416,0.09495232132399037,0.03150305972328491,0.03789627200573247,0.03246329500894816,0.7986352648743408,0.027883700284185627,0.011059104688546952,0.006426740877298519,0.005636792243072307,0.004893453784699059,0.005181786312113933,0.0049638275199583495,5012.0,398.2,0.28
615,케이지모빌리언스,0.01506451472789578,0.10411387774057693,0.2521667788905475,0.005562897940816869,0.018120839864561245,0.14848817339261963,0.025329862844662432,0.03987752929220982,0.026285284524683025,0.8327436345320103,0.03459403086816683,0.012710687022536707,0.007677551475257716,0.006460535512785882,0.005400198942895342,0.0057999395766733216,0.005484292353397389,4474.0,2396.4,0.23
616,퓨렌스,0.4487753682828286,0.043880134240429525,0.18568316788344744,0.027739180834092457,0.055920909687829826,0.0556010320556901,0.03854504552462816,0.0252144457101474,0.028851866072782353,0.8291322668780307,0.043092847525676464,0.01630968985503878,0.0099636807105497,0.008493179579375575,0.007175271008055334,0.0076820633393614845,0.007321204774674836,4062.0,40.5,0.81
617,비바리퍼블리카,0.028977333124800213,0.031008139161766264,0.6627131793128621,0.005355448097682652,0.0195059496537722,0.04018039713355645,0.029455962246496506,0.023363468608207698,0.08426307518166773,0.6160532087477956,0.11042841837047565,0.022648473014616775,0.018143696391692193,0.011865951509067607,0.0082248298397967,0.009433943759054136,0.008440442529435394,14717.0,2290.2,0.3
618,코이스,0.516525675421267,0.04684294631962637,0.18803097635491567,0.052835785211528805,0.045089469300608837,0.05711689941226347,0.03451727874521417,0.027685680825417308,0.03135528840915816,1.0,3.4324378138146415e-307,8.290826393089028e-308,6.032566750386604e-308,4.238078518374471e-308,3.068238092854868e-308,3.4671035109613467e-308,3.1341360523304264e-308,5023.0,39.6,0.21
619,쌍용정보통신,0.31215739166104345,0.04982008751516635,0.23598966337448435,0.02195759295536699,0.09199181506749415,0.0671984312103817,0.05058036820462332,0.03043608270262452,0.035465561402870924,0.8066805169314155,0.036337937884737416,0.01399325183224687,0.008371176341949465,0.007166840765517343,0.006066172785157012,0.006484813689978134,0.006167799064866409,5630.0,2052.0,0.6900000000000001
620,알티캐스트,0.6204086182067177,0.03621639154134293,0.1381479465843199,0.06208026801826515,0.031022723410324592,0.042870824652404695,0.025123622772968354,0.02104271494360533,0.023086889870051315,0.4903974140462797,0.02764505538453207,0.010221593224651963,0.006298681275450347,0.005261803471344317,0.004350198197710963,0.004691406425992319,0.004432372056595045,1977.0,226.6,0.66
621,컴파트너스,0.2806016762013416,0.04992333056027379,0.34485424672263576,0.015105895013713382,0.09124399608992627,0.07261372484866624,0.055940189199590505,0.038138284392926575,0.051578656970925896,0.07181748736480474,0.05540383007695553,0.6615348081072433,0.009724500553794929,0.01822529349516453,0.008494044842930993,0.010163039293258977,0.007988139896654832,3692.0,188.3,0.29
622,코난테크놀로지,1.0,2.1421330019775807e-308,8.612716215269719e-308,1.848531525640739e-308,2.347620951857677e-308,2.6730181159038e-308,1.671263200096918e-308,1.2612755986560343e-308,1.3847222881421826e-308,0.36100237758371406,0.03200360914348394,0.009548208178759877,0.006180575387626818,0.004761521369054338,0.0036338644836201397,0.004025684690841158,0.0036921938988260785,5664.0,178.5,0.17
623,샌드박스네트워크,0.5623266660231686,0.04202934701908942,0.1752545596591733,0.03136585318216875,0.04918618756490159,0.05255361737835767,0.03517580613877602,0.024343820996239857,0.027764142038124856,0.7199253984405061,0.07244133706474401,0.017254055385665764,0.012306096185923989,0.008652189433604556,0.006233039970435455,0.007049541368174261,0.006346515489460506,4543.0,1136.7,0.71
624,연합뉴스,0.02633661108249639,0.4510795254839636,0.26328135601604047,0.012687218700196535,0.028402886289271224,0.09861604606444954,0.034472672972485824,0.046384566764931794,0.03873911662616467,8.691019309107984e-307,1.0,2.024226765044603e-307,8.88493543639111e-308,7.540016851706484e-308,4.672355177942398e-308,5.480876223415499e-308,4.61160081478367e-308,6032.0,1822.8,0.13
625,더핑크퐁컴퍼니,0.8169186899953443,0.017467623650231023,0.06738476855711709,0.02901641612334571,0.014871387033797218,0.02062187229604047,0.01218371477732843,0.010215929721207955,0.01131959784558789,0.1663014924577709,0.0920093522122386,0.07686011902926346,0.0347580294808346,0.2597077444871151,0.03728124189672965,0.07655916244839715,0.04198812068251296,4892.0,657.1,0.2
626,지어소프트,0.4431385792616708,0.04285129471575759,0.2683081254490516,0.014917508956606401,0.0558398523150632,0.05754411335125812,0.04149779494612906,0.03144294510586543,0.04445978589859774,0.19500393925350384,0.17010974426496767,0.05764673303827461,0.05816581621625276,0.03675631771187889,0.014778918227570095,0.019622002451793956,0.015309960242314617,3816.0,561.9,0.44
627,다음커뮤니케이션,0.07257035010570372,0.010914675114518057,0.03952241300684415,0.13039727118252084,0.008333308213274328,0.012358595885461135,0.007304779300437973,0.006054189854765591,0.006501197451452113,0.08418621046823094,0.034246311099170985,0.0350970541219715,0.010161309163101996,0.02193891990876204,0.5081568756685428,0.04571297138887295,0.05841982843462809,12717.0,2100.0,0.13
628,인베니아,1.3801103764221766e-308,1.0,1.4437414099183934e-307,6.33034094944288e-309,1.4488162672277555e-308,5.062688616941945e-308,1.7975276742485854e-308,2.537419529705668e-308,2.1396006124669843e-308,0.9181841498815032,0.034207542724442264,0.013758640845369291,0.007978753102935839,0.007031906604199478,0.006132596041227752,0.006483257854897703,0.0062231529454245165,6662.0,1342.3,0.39
629,대보정보통신,0.02425467846046319,0.06766110230254001,0.2749563916975501,0.007477660731749691,0.040041021942579136,0.3320434092084942,0.052050177988690695,0.042535438168803896,0.036314252144816594,0.6999504019639625,0.03142740580785197,0.012337413680139934,0.007275705791453385,0.0063390196093886485,0.005475041706468712,0.005811042224063934,0.005564509035645702,4346.0,1466.6,0.35
630,콤텍시스템,0.6504421684941183,0.033182359050323317,0.14059483251860785,0.022529433345305345,0.04117190388908755,0.0420161961168989,0.028376620891452275,0.01951605549895734,0.022170430195249086,0.5776457223228463,0.1960618727396139,0.035311304187831724,0.022652508254432144,0.016030560960290763,0.010998009433005522,0.012606024931860204,0.0110562268184491,5891.0,2010.2,0.18
631,와디즈,0.02015088895119415,0.2639673561541615,0.3196643620584815,0.008154092082991452,0.022930429389215842,0.12045231786745468,0.032851745741582,0.04117261927032551,0.033529301981617445,0.08506445295293497,0.03920931079431963,0.03926022892999255,0.012743356852452845,0.0372572002604915,0.047440090232873704,0.6150787149655846,0.05592156471887099,3572.0,269.0,0.26
632,비트컴퓨터,0.017586500003285647,0.1942906202773027,0.24851633770931855,0.007129078197980045,0.020719418783749506,0.12082409946903164,0.02760490231366433,0.040959342948816535,0.02856411869070669,0.7591713932403362,0.10520878864450176,0.022760763436640866,0.0143277999164046,0.010494349492531078,0.007455879943404596,0.0084450960129769,0.007500806582852238,5274.0,344.9,0.23
633,디비아이엔씨,0.02833894879726219,0.03793854400022917,0.3545844230645444,0.005985975837241293,0.03753846114725944,0.0696988032949031,0.07208511891185311,0.027385162003746737,0.03700008033147613,0.851641868691645,0.042952168527741204,0.015625937372306196,0.009520147112909614,0.007987407731080504,0.006627696960191961,0.007136209101449701,0.006742370651813992,7727.0,2784.2,0.16
634,조이시티,0.025231298806933526,0.41261920625731696,0.2666082112531382,0.012071257498766445,0.027579858085612932,0.1010921137917073,0.03494701702078202,0.043061721362291625,0.037137766391881294,0.8333089305682523,0.049780551921661115,0.016416875801041685,0.010690595116456422,0.008510869701234068,0.0067339986971765575,0.007378328767178497,0.006881778421600537,6927.0,2008.7,0.18
635,페이레터,0.3781757337504283,0.04720145895860062,0.24415968421254064,0.01888383264931846,0.09398843931244424,0.06438858020702615,0.05166267124230925,0.029826782414139677,0.036303433595738586,0.3405872040044126,0.02678565411193033,0.008638599970055411,0.0056067257015523,0.004367491298864568,0.0034214673549225767,0.0037625916113646738,0.0034801680157717898,4630.0,1037.3,0.16
636,현대엠엔소프트,0.0129666535326677,0.003069365179005595,0.011013095702221662,0.9616895730587806,0.002284712516313696,0.0034470384921843965,0.002029691495311001,0.0016885066232360825,0.0018113634002791756,0.07999144646887267,0.033088748112885494,0.03380134314133701,0.009981723015535557,0.02248371060791762,0.35271848952265483,0.05570522867848433,0.06921324430513012,7384.0,2727.1,1.12
637,이모션글로벌,0.29903257795992483,0.059384630054801026,0.31335176867101,0.026801477352603048,0.07820666579066891,0.07691672387853749,0.05623268911980317,0.0391707789437643,0.05090268822888709,0.7483545300677199,0.05190779484963672,0.01568556206204347,0.01069497441792371,0.00815237123228254,0.006269240116702899,0.0069410849257290795,0.006413251821208108,4114.0,116.9,0.36
638,유비케어,0.015091509377592254,0.6117670883555762,0.2119400028858238,0.006207305089168648,0.015839289087208136,0.06335257542331409,0.02292787280954446,0.027463380639634407,0.025410976332137916,0.16237453875497723,0.13564561310360604,0.03940406558887104,0.04291427495048977,0.021589783048836228,0.010325996505218184,0.01322307707413977,0.010589321481950449,5389.0,1035.8,0.2
639,에임시스템,1.0,1.5309443238396203e-308,5.857171897627823e-308,2.802230787270693e-308,1.2966383264183713e-308,1.802270583645056e-308,1.0649301633955135e-308,8.890610739911057e-309,9.802068488296325e-309,0.7826562568235693,0.03495494673386855,0.013116475982232865,0.007991637101134423,0.006778376045217869,0.005708397938234956,0.006117375606203882,0.005815297587174439,5319.0,482.3,0.24
640,스마일게이트엔터테인먼트,0.01858352004837717,0.054416002160719734,0.29662717276321887,0.005346060075696944,0.02223439002853515,0.09905596732561697,0.05246248529531374,0.030268119063971644,0.03314058246617797,0.7528790939481769,0.047211049019195976,0.0146261179224415,0.009523946792008917,0.007440783801355797,0.005778339171146871,0.006368564377333236,0.00588895329028379,6032.0,6097.2,0.15
641,진학사,0.7613234157296239,0.022393483121846774,0.09605597123311893,0.013896875897132385,0.02964430374070998,0.02873606999474629,0.019561554842415323,0.01334654056252559,0.015041784877880842,0.7071121568690225,0.16208884301223203,0.023458776158369606,0.018924804296283414,0.011747875275572093,0.007760152147808982,0.009029459549864893,0.00791103489269556,4022.0,155.7,0.85
642,위즈그룹,0.018318423618063934,0.034644779912120116,0.2767510484540915,0.004501613996587721,0.020088661225897007,0.053877803391839965,0.056070327565068516,0.021491658978181453,0.031082153064602856,0.07192989079405909,0.03148713250823483,0.03346457827832299,0.009708162447209942,0.023744727601917398,0.136972451402409,0.06776373843090214,0.0658876430053802,3355.0,78.7,0.67
643,가온아이,0.014432890228337169,0.11095596217627304,0.18633226611211634,0.005995469650320024,0.016037556321879042,0.07203879659936258,0.020432147618936206,0.03391667211637059,0.023911029412187725,0.7959550998340169,0.0397496267371566,0.014863401000645263,0.008988709971682622,0.007635726719618775,0.006413757080247799,0.006876414864957614,0.006527703625702271,4232.0,466.1,0.48
644,게임빌,0.10821054789190773,0.00944177405039406,0.03448037052619267,0.06424001127635219,0.007344871049997418,0.010754111863584336,0.0063799134580345435,0.005277015009783809,0.005675927882479063,0.7598895671023743,0.038360363249132834,0.014893972707391914,0.008908606618289542,0.007710574411909986,0.006598667006681566,0.007028530054733377,0.006721313330344876,9628.0,764.0,0.28
645,그라비티,0.40418082016940077,0.04529415251685144,0.23351923035606462,0.019470158834667965,0.08069276298069829,0.06163844696412812,0.0460961654896214,0.029579090311811915,0.036130532214501514,1.0,2.093795181912553e-307,6.103122691782091e-308,4.3880251939155764e-308,3.25790694802154e-308,2.450856812767554e-308,2.736187625437957e-308,2.5209399823653187e-308,5277.0,2882.6,0.18
646,나무커뮤니케이션,0.35731229044010837,0.04324690103215116,0.25249425388961877,0.015943386469734255,0.0710974173747121,0.05820509910551418,0.047741218411866064,0.028710870335697043,0.038192808525218204,0.08406997568237302,0.03431114008974599,0.03134424921466458,0.010866697985720744,0.02302601004883794,0.1042726860126198,0.080554066382164,0.388893945577562,4105.0,153.6,0.31
647,케이씨씨정보통신,0.01416524905373338,0.17721612029174472,0.16255697542152547,0.0061132203754679214,0.015143041023356025,0.05799022878361528,0.018866426031900703,0.029982197776795314,0.022961329507882308,0.6231360916806491,0.0459832312763947,0.012791588443207401,0.009089113214772942,0.006704019601804897,0.005001032045076407,0.0055947401349375975,0.005128557237539848,4693.0,972.2,0.32
648,이니텍,1.0,2.977379549368996e-308,1.6687396420730302e-307,1.1715417567563217e-308,4.580248641595831e-308,4.104737299943648e-308,2.8452741590889156e-308,2.171801345724807e-308,2.737458908876891e-308,0.3625610404587476,0.4394867743900405,0.04080637656701528,0.03547673074822767,0.020296430968673115,0.012046419495757172,0.014450349035933832,0.012292965023657822,2902.0,22.9,0.77
649,키위컴퍼니,0.027426859959510275,0.006223402098403198,0.022356379048357775,0.8522546928605013,0.004645522571054152,0.006995995293245929,0.004120213226075053,0.003425830352120364,0.0036779260878758335,0.08266550175365253,0.03657808057193444,0.03599002177490668,0.011758746228359249,0.030247201148705962,0.06434117794924543,0.4086873030200217,0.08231585843073833,4037.0,2361.0,0.5700000000000001
650,아이헤이트플라잉버그스,0.013462866204535202,0.06454136531640176,0.19613905860866035,0.004534032402442628,0.018836522374303253,0.5999847074136898,0.03518499068924913,0.022304876803220373,0.021714688353053156,0.18116586268602042,0.19275273322245162,0.035167726139584285,0.022443788462893455,0.015132641626856408,0.008750777776752497,0.010569254280453732,0.00879695058944677,3776.0,32.0,0.44
651,하이퍼커넥트,5.030503670776105e-308,5.604912404321385e-308,1.0,9.708934853392107e-309,5.801859352052251e-308,8.931086398644866e-308,1.471173215461633e-307,3.5517729235275166e-308,5.530653236876501e-308,0.47391067191263003,0.30204677437572147,0.04783740131173409,0.031317387134128134,0.021351027318936542,0.013864281351769652,0.01617044447050231,0.013927941443835605,6032.0,1819.5,0.44
652,웹케시,0.026247649901632957,0.3978485346832346,0.2787824545693049,0.012496087067931216,0.0286403761113374,0.10525764142514021,0.03630676714573792,0.04512715722083746,0.03882348827684332,1.0,1.3308746213586005e-307,4.587522811207849e-308,2.9375265907665093e-308,2.3851620923090177e-308,1.92450109631378e-308,2.094601516506279e-308,1.966403108170078e-308,5498.0,819.0,0.22
653,이트라이브,0.02218927231278803,0.02700450565401943,0.5442335045133773,0.0044478521069449975,0.02595668228494455,0.04400867831794722,0.07131304010418262,0.017029524470166892,0.026850269493677425,0.6993942655903521,0.023239581829287363,0.008987161051155573,0.005281375868553755,0.004567127453795676,0.003909439668493883,0.00416123013316013,0.00396597337944201,4488.0,122.9,0.32
654,더화이트커뮤니케이션,0.01439590765343534,0.6357829537694436,0.19980129440972455,0.005830077539291442,0.014795863507712632,0.05684803068552337,0.021372248748266216,0.026261632580350466,0.024911991106252293,0.45107218461984605,0.36736789985571794,0.031634737541825025,0.029559656104088235,0.01645043289273929,0.010344173941230673,0.012241542023530878,0.010603066647094147,3097.0,101.6,1.26
655,에스큐아이소프트,0.0691671148946523,0.02833421105004759,0.18985265784218225,0.007925975162372754,0.08794377302547372,0.04274533161141595,0.03812058964367217,0.020246152827171234,0.025196286857896034,1.5167809925691196e-306,1.0,1.4773202238830413e-307,1.2056999883145964e-307,7.125331190517522e-308,4.366629093322726e-308,5.191906237608715e-308,4.4352533887221045e-308,4884.0,212.5,0.25
656,모니터랩,1.0,1.5177085598362936e-308,5.643026439507272e-308,4.814823086883696e-308,1.230175033348179e-308,1.754609754465203e-308,1.038420339214651e-308,8.459745934139736e-309,9.34743997980155e-309,4.7958488904220175e-307,2.1573701034247858e-307,2.100035636732519e-307,7.020854206996619e-308,1.8848052151702793e-307,3.0022418193673665e-307,1.0,3.93544670513719e-307,4448.0,107.2,0.21
657,미디어윌네트웍스,0.03717993051503042,0.026012484223984035,0.755269096715113,0.005260716422363849,0.02912178138260312,0.03828583431364359,0.04498602374839843,0.017482794152590374,0.03102709383310432,0.5472949758253164,0.10506516325679768,0.021439679261869037,0.014306688224980121,0.010227815809004209,0.007195369872204086,0.008180284667086831,0.007278773046346234,5123.0,494.3,0.32
658,유비벨록스,0.4513403732139233,0.04577729635045236,0.22690368241282272,0.019983214860712094,0.08369708303269763,0.061893269922824706,0.047023834608862225,0.02891556949212618,0.03446567610557887,0.8154798007737876,0.06592540328277467,0.01931167470121643,0.012537736883814987,0.009584154770793963,0.007322132279939788,0.008111224173337084,0.007429530866902593,5498.0,935.3,0.2
659,소리바다,0.017462722482691154,0.36369825267538525,0.17551772838131524,0.008753826857296957,0.019359136076639985,0.06849694623544511,0.024458493862218517,0.02763173877871567,0.0245354348296182,0.44771108368934737,0.019051495601647796,0.007410948711244003,0.004403710669379945,0.0037820912063638184,0.003211894655001058,0.0034290055896247567,0.003262751354028415,5320.0,67.6,0.28
660,엘지유플러스,0.0227562765441081,0.024044017411322477,0.7474498004319211,0.004029472002693523,0.016675781585243334,0.03520734572157909,0.02407154737386613,0.02196082858540937,0.07804425037595851,0.8613182093530953,0.03646311234076771,0.014277781123516159,0.008427373488808471,0.007333146291206456,0.006322836226145153,0.0067148353802746925,0.006426290647452856,10067.0,12800.0,0.08
661,삼성에스디에스,3.030503135020087e-308,7.044164878098874e-308,3.2779055475382864e-307,8.72569646733535e-309,3.2806120089468505e-308,1.1808273467480103e-307,3.604033112013313e-308,1.0,7.055494218327221e-308,0.5487643613272858,0.24408054802618273,0.029457993075586403,0.0239896891639043,0.014591449977001451,0.00946390852863679,0.011082230110728621,0.0096324903295021,13481.0,5000.0,0.06
662,엘지씨엔에스,0.8699512656628259,0.012642979938250538,0.05002449437338723,0.014880515603670336,0.012073044416700448,0.015395906304925029,0.009224938525076725,0.00750609839047961,0.008300756784684218,0.13602172183025132,0.08955880788911383,0.4425573726690504,0.01989178408141978,0.06355245389576052,0.022972667731777068,0.02866479837057087,0.02107067771845454,10936.0,3800.0,0.08
663,케이티,0.6349300820784844,0.03530192999226173,0.13480629193143207,0.0534522278150104,0.031847265736565156,0.04225935797445261,0.025025079115645502,0.020159430356713047,0.022218334999434982,1.0,3.69378905521075e-307,8.561539122599453e-308,6.282819104092067e-308,4.3687382603671015e-308,3.13371246876815e-308,3.5512374901685043e-308,3.2009539550531563e-308,9831.0,18400.0,0.09
664,네이버,0.7334004124702321,0.022909224530138952,0.12090272771421519,0.010197554485852826,0.02623665545240439,0.029475231805444965,0.019796113434883123,0.016238208838168247,0.020843871268660278,0.23296455579733993,0.192970913248839,0.06763237426143848,0.15686588487682734,0.051717535877452585,0.019292670391029356,0.026121373233694883,0.02024661963469723,13257.0,5000.0,0.32
665,더존비즈온,1.1435175546854595e-308,1.0,1.1317017491778009e-307,5.595726791376773e-309,1.214646577912526e-308,4.0889988682120857e-308,1.4992024472714697e-308,1.918493383225418e-308,1.6630837152662155e-308,0.8727151762391092,0.04753091989286527,0.0176738047191434,0.010749576440283128,0.009108207661023087,0.0076289919851884325,0.008188651530625842,0.00777076307288329,5100.0,3137.8,0.21
666,롯데정보통신,1.0,2.121846762589523e-308,8.522090271165311e-308,1.8362844735372233e-308,2.3149898384459883e-308,2.6534114161018983e-308,1.6400184124747496e-308,1.2574094550407787e-308,1.375404361714684e-308,0.1665305694862208,0.16279966374383284,0.03371497003370023,0.02506082731051886,0.015409848262665286,0.008440094366152123,0.010368102182404223,0.008533513971986515,6252.0,9126.0,0.14
