,0,1,2,3,4,5,6,7,8
3,"(0, '0.012*""공공기관"" + 0.009*""유연"" + 0.008*""유연근무제"" + 0.008*""서울"" + 0.008*""부바"" + 0.007*""육아휴직"" + 0.007*""강도"" + 0.007*""젊은"" + 0.007*""기관"" + 0.006*""구내식당""')","(1, '0.011*""제공"" + 0.009*""프로젝트"" + 0.008*""급여"" + 0.008*""공공기관"" + 0.007*""배울"" + 0.006*""업계"" + 0.006*""식대"" + 0.006*""대비"" + 0.006*""서울"" + 0.006*""개인""')","(2, '0.016*""연구"" + 0.009*""해외"" + 0.009*""유연근무제"" + 0.009*""서울"" + 0.009*""연구원"" + 0.008*""박사"" + 0.007*""급여"" + 0.007*""인턴"" + 0.006*""부바"" + 0.006*""출연""')",,,,,,
7,"(0, '0.017*""유연"" + 0.013*""제공"" + 0.010*""유연근무제"" + 0.008*""점심"" + 0.008*""교육"" + 0.007*""개인"" + 0.007*""건물"" + 0.006*""윗사람"" + 0.006*""회식"" + 0.006*""사옥""')","(1, '0.011*""재택근무"" + 0.009*""식대"" + 0.009*""서울"" + 0.009*""편하게"" + 0.008*""제공"" + 0.008*""사내"" + 0.008*""자율"" + 0.008*""개인"" + 0.007*""일만"" + 0.007*""금요일""')","(2, '0.016*""연말"" + 0.010*""서울"" + 0.010*""연구원"" + 0.009*""사무실"" + 0.009*""금요일"" + 0.008*""재택근무"" + 0.007*""오피스"" + 0.007*""맛있음"" + 0.007*""식사"" + 0.006*""식당""')","(3, '0.023*""공공기관"" + 0.017*""서울"" + 0.012*""젊은"" + 0.012*""급여"" + 0.010*""초봉"" + 0.008*""기회"" + 0.008*""사업"" + 0.007*""건물"" + 0.007*""괜찮은"" + 0.007*""공기업""')","(4, '0.018*""연구"" + 0.014*""유연근무제"" + 0.012*""서울"" + 0.010*""공공기관"" + 0.009*""연구원"" + 0.009*""계약"" + 0.009*""박사"" + 0.008*""급여"" + 0.008*""구내식당"" + 0.007*""부바""')","(5, '0.013*""공공기관"" + 0.013*""부바"" + 0.012*""육아휴직"" + 0.010*""제도"" + 0.009*""강도"" + 0.008*""수당"" + 0.008*""사내"" + 0.008*""단위"" + 0.008*""휴직"" + 0.008*""대부분""')","(6, '0.014*""프로젝트"" + 0.012*""제공"" + 0.010*""해외"" + 0.010*""배울"" + 0.007*""동료"" + 0.007*""기회"" + 0.007*""업계"" + 0.007*""교육"" + 0.007*""조직"" + 0.006*""급여""')",,
9,"(0, '0.022*""유연"" + 0.015*""유연근무제"" + 0.011*""제공"" + 0.010*""교육"" + 0.009*""사옥"" + 0.008*""건물"" + 0.008*""점심"" + 0.008*""부분"" + 0.007*""개인"" + 0.006*""입니다""')","(1, '0.013*""재택근무"" + 0.011*""사내"" + 0.010*""제공"" + 0.010*""일만"" + 0.010*""개인"" + 0.009*""카페"" + 0.009*""자율"" + 0.008*""편하게"" + 0.008*""회식"" + 0.007*""금요일""')","(2, '0.022*""식대"" + 0.018*""점심시간"" + 0.017*""생일"" + 0.012*""간식"" + 0.012*""시즌"" + 0.012*""제공"" + 0.012*""지급"" + 0.011*""점심"" + 0.011*""상품권"" + 0.010*""사내""')","(3, '0.013*""기회"" + 0.011*""젊은"" + 0.010*""공공기관"" + 0.009*""초봉"" + 0.009*""식대"" + 0.008*""제공"" + 0.008*""사업"" + 0.007*""서울"" + 0.007*""급여"" + 0.007*""거의""')","(4, '0.020*""연구"" + 0.014*""유연근무제"" + 0.011*""연구원"" + 0.010*""박사"" + 0.009*""계약"" + 0.008*""구내식당"" + 0.007*""개인"" + 0.007*""서울"" + 0.007*""장비"" + 0.007*""급여""')","(5, '0.013*""공공기관"" + 0.013*""부바"" + 0.010*""육아휴직"" + 0.010*""강도"" + 0.009*""제도"" + 0.009*""거의"" + 0.009*""단위"" + 0.008*""젊은"" + 0.008*""수도권"" + 0.008*""대부분""')","(6, '0.015*""프로젝트"" + 0.011*""제공"" + 0.009*""배울"" + 0.008*""기회"" + 0.008*""조직"" + 0.007*""동료"" + 0.007*""업계"" + 0.007*""커리어"" + 0.007*""해외"" + 0.006*""대비""')","(7, '0.017*""해외"" + 0.012*""건물"" + 0.010*""육아휴직"" + 0.009*""배울"" + 0.009*""부바"" + 0.008*""휴직"" + 0.008*""구내식당"" + 0.008*""공공기관"" + 0.007*""인턴"" + 0.007*""정말""')","(8, '0.030*""공공기관"" + 0.027*""서울"" + 0.013*""급여"" + 0.011*""수당"" + 0.010*""육아휴직"" + 0.010*""공기업"" + 0.009*""정년"" + 0.008*""부바"" + 0.007*""강도"" + 0.007*""포인트""')"
