,0,1,2,3,4,5,6,7,8,9,10,11
3,"(0, '0.010*""주말"" + 0.008*""사업"" + 0.006*""출근"" + 0.005*""식대"" + 0.005*""실무"" + 0.005*""사용"" + 0.005*""대표"" + 0.005*""많아서"" + 0.005*""적음"" + 0.005*""작업""')","(1, '0.019*""수업"" + 0.013*""학생"" + 0.012*""강사"" + 0.011*""학원"" + 0.010*""원장"" + 0.009*""본사"" + 0.007*""학부모"" + 0.006*""지점"" + 0.006*""부분"" + 0.006*""상담""')","(2, '0.013*""정규직"" + 0.009*""교수"" + 0.007*""학교"" + 0.006*""조직"" + 0.006*""보수"" + 0.005*""자기"" + 0.005*""수준"" + 0.005*""신입"" + 0.005*""사업"" + 0.005*""승진""')",,,,,,,,,
9,"(0, '0.023*""주말"" + 0.008*""승진"" + 0.008*""식대"" + 0.008*""출근"" + 0.006*""영업"" + 0.006*""지원"" + 0.006*""사업"" + 0.006*""인사"" + 0.006*""인계"" + 0.006*""신입""')","(1, '0.016*""수업"" + 0.013*""학원"" + 0.013*""강사"" + 0.013*""학생"" + 0.012*""원장"" + 0.010*""본사"" + 0.008*""지점"" + 0.007*""학부모"" + 0.007*""상담"" + 0.006*""주말""')","(2, '0.016*""정규직"" + 0.012*""조직"" + 0.011*""승진"" + 0.009*""인사"" + 0.008*""신입"" + 0.007*""사장"" + 0.007*""운영"" + 0.007*""입사"" + 0.007*""위치"" + 0.006*""성과""')","(3, '0.007*""포괄"" + 0.006*""수직"" + 0.006*""신입"" + 0.006*""주말"" + 0.006*""많아서"" + 0.006*""출근"" + 0.006*""전혀"" + 0.006*""사용"" + 0.005*""이상"" + 0.005*""입사""')","(4, '0.015*""개발"" + 0.009*""성과"" + 0.008*""제대로"" + 0.008*""많습니다"" + 0.008*""굉장히"" + 0.008*""최저"" + 0.008*""혼자"" + 0.007*""사업"" + 0.007*""입사"" + 0.007*""적음""')","(5, '0.011*""강사"" + 0.007*""스케줄"" + 0.006*""인상"" + 0.006*""작업"" + 0.006*""낮음"" + 0.006*""수준"" + 0.006*""인사"" + 0.005*""보수"" + 0.005*""학원"" + 0.005*""자기""')","(6, '0.011*""사업"" + 0.008*""정규직"" + 0.006*""조직"" + 0.006*""학교"" + 0.005*""보수"" + 0.005*""낮음"" + 0.005*""교수"" + 0.005*""강도"" + 0.005*""실무"" + 0.005*""사용""')","(7, '0.032*""교수"" + 0.027*""정규직"" + 0.014*""행정"" + 0.012*""학생"" + 0.011*""조교"" + 0.011*""차이"" + 0.010*""학교"" + 0.007*""사업"" + 0.007*""경력"" + 0.006*""수준""')","(8, '0.049*""수업"" + 0.011*""일정"" + 0.011*""부분"" + 0.011*""영업"" + 0.010*""학생"" + 0.010*""힘들다"" + 0.010*""자기"" + 0.009*""단순한"" + 0.008*""처음"" + 0.008*""힘들""')",,,
12,"(0, '0.026*""주말"" + 0.011*""식대"" + 0.010*""승진"" + 0.009*""출근"" + 0.008*""영업"" + 0.007*""지원"" + 0.006*""인사"" + 0.006*""사업"" + 0.006*""신입"" + 0.005*""대리""')","(1, '0.023*""수업"" + 0.015*""학생"" + 0.014*""원장"" + 0.013*""학원"" + 0.012*""강사"" + 0.010*""본사"" + 0.009*""학부모"" + 0.008*""지점"" + 0.007*""상담"" + 0.007*""주말""')","(2, '0.017*""정규직"" + 0.017*""승진"" + 0.015*""조직"" + 0.013*""인사"" + 0.012*""사장"" + 0.011*""신입"" + 0.009*""자기"" + 0.007*""입사"" + 0.007*""성과"" + 0.007*""모두""')","(3, '0.008*""포괄"" + 0.007*""신입"" + 0.007*""주말"" + 0.007*""수직"" + 0.006*""사용"" + 0.006*""전혀"" + 0.006*""많아서"" + 0.006*""출근"" + 0.006*""이상"" + 0.005*""입사""')","(4, '0.004*""성과"" + 0.004*""출근"" + 0.004*""학생"" + 0.004*""적음"" + 0.004*""강사"" + 0.004*""사업"" + 0.004*""정규직"" + 0.004*""경력"" + 0.004*""매출"" + 0.004*""퇴근""')","(5, '0.008*""강사"" + 0.008*""인상"" + 0.006*""적음"" + 0.006*""수준"" + 0.006*""스케줄"" + 0.006*""낮음"" + 0.006*""작업"" + 0.006*""보수"" + 0.006*""본사"" + 0.006*""업계""')","(6, '0.012*""사업"" + 0.007*""대표"" + 0.007*""낮음"" + 0.007*""적은"" + 0.006*""공무원"" + 0.006*""업계"" + 0.006*""편이"" + 0.006*""인상"" + 0.005*""교수"" + 0.005*""수준""')","(7, '0.019*""조교"" + 0.016*""행정"" + 0.015*""교수"" + 0.014*""정규직"" + 0.010*""수준"" + 0.010*""학생"" + 0.010*""사업"" + 0.009*""경력"" + 0.009*""학교"" + 0.008*""적음""')","(8, '0.010*""힘든"" + 0.010*""중소기업"" + 0.009*""퇴근"" + 0.008*""기본"" + 0.008*""평가"" + 0.008*""하는게"" + 0.008*""자체"" + 0.008*""있어"" + 0.008*""리더"" + 0.007*""운영""')","(9, '0.025*""수업"" + 0.023*""강사"" + 0.012*""매출"" + 0.009*""지점"" + 0.007*""본사"" + 0.007*""학생"" + 0.007*""지원"" + 0.007*""하는데"" + 0.007*""사장"" + 0.006*""우선""')","(10, '0.011*""리더"" + 0.011*""사업"" + 0.009*""매출"" + 0.009*""조직"" + 0.009*""실무"" + 0.008*""정규직"" + 0.008*""대표"" + 0.007*""경력"" + 0.006*""대부분"" + 0.006*""제대로""')","(11, '0.021*""정규직"" + 0.019*""교수"" + 0.014*""학교"" + 0.010*""학생"" + 0.009*""차이"" + 0.009*""부분"" + 0.007*""인수"" + 0.007*""인계"" + 0.007*""행정"" + 0.006*""있습니다""')"
