,0,1,2,3,4,5,6,7,8
3,"(0, '0.012*""프로젝트"" + 0.011*""건설"" + 0.008*""사옥"" + 0.008*""식대"" + 0.008*""점심"" + 0.007*""서울"" + 0.006*""건물"" + 0.006*""대기업"" + 0.006*""숙소"" + 0.006*""경력""')","(1, '0.011*""건설"" + 0.011*""대기업"" + 0.009*""서울"" + 0.007*""시스템"" + 0.007*""구내식당"" + 0.006*""그룹"" + 0.006*""수준"" + 0.006*""출퇴근"" + 0.006*""부바"" + 0.005*""개인""')","(2, '0.016*""공기업"" + 0.011*""보장"" + 0.007*""강도"" + 0.007*""수평"" + 0.007*""경우"" + 0.006*""있습니다"" + 0.006*""포인트"" + 0.006*""초봉"" + 0.005*""숙소"" + 0.005*""정년""')",,,,,,
7,"(0, '0.015*""프로젝트"" + 0.013*""건설"" + 0.010*""중견"" + 0.009*""수당"" + 0.008*""식비"" + 0.007*""서울"" + 0.007*""다르지만"" + 0.007*""숙소"" + 0.007*""구내식당"" + 0.007*""바이""')","(1, '0.011*""서울"" + 0.010*""건설"" + 0.009*""대기업"" + 0.008*""수준"" + 0.008*""개인"" + 0.007*""경력"" + 0.007*""출퇴근"" + 0.007*""부바"" + 0.007*""시스템"" + 0.007*""경우""')","(2, '0.021*""공기업"" + 0.012*""보장"" + 0.010*""강도"" + 0.009*""초봉"" + 0.008*""숙소"" + 0.008*""기술"" + 0.008*""경우"" + 0.007*""정년"" + 0.006*""있습니다"" + 0.006*""수준""')","(3, '0.017*""할인"" + 0.017*""대기업"" + 0.016*""사옥"" + 0.011*""구내식당"" + 0.011*""서울"" + 0.009*""건물"" + 0.009*""그룹"" + 0.008*""무료"" + 0.008*""건설"" + 0.007*""아침""')","(4, '0.019*""프로젝트"" + 0.014*""식대"" + 0.012*""점심"" + 0.009*""건설"" + 0.008*""저녁"" + 0.008*""규모"" + 0.008*""경력"" + 0.007*""준다"" + 0.006*""카드"" + 0.006*""한다""')","(5, '0.013*""수평"" + 0.012*""구내식당"" + 0.010*""거의"" + 0.008*""상사"" + 0.008*""수준"" + 0.007*""점심"" + 0.007*""공기업"" + 0.007*""아침"" + 0.007*""보장"" + 0.007*""되는""')","(6, '0.010*""건설"" + 0.007*""대기업"" + 0.007*""때문"" + 0.007*""수평"" + 0.006*""회식"" + 0.006*""출퇴근"" + 0.006*""건물"" + 0.006*""사내"" + 0.006*""서울"" + 0.006*""부바""')",,
9,"(0, '0.021*""프로젝트"" + 0.011*""다르지만"" + 0.011*""수당"" + 0.009*""하나"" + 0.009*""사무실"" + 0.008*""서울"" + 0.008*""강도"" + 0.007*""따라"" + 0.007*""대체로"" + 0.007*""높다""')","(1, '0.009*""노조"" + 0.009*""출퇴근"" + 0.008*""부바"" + 0.007*""거의"" + 0.007*""초봉"" + 0.007*""성장"" + 0.006*""제도"" + 0.006*""강도"" + 0.006*""서울"" + 0.006*""있으며""')","(2, '0.020*""공기업"" + 0.011*""보장"" + 0.009*""강도"" + 0.008*""기술"" + 0.008*""경우"" + 0.008*""숙소"" + 0.008*""초봉"" + 0.007*""대기업"" + 0.007*""수준"" + 0.007*""건설""')","(3, '0.025*""할인"" + 0.017*""대기업"" + 0.014*""구내식당"" + 0.012*""그룹"" + 0.012*""데이"" + 0.010*""사내"" + 0.010*""사옥"" + 0.009*""운영"" + 0.009*""열사"" + 0.009*""건설""')","(4, '0.027*""프로젝트"" + 0.015*""식대"" + 0.014*""점심"" + 0.009*""규모"" + 0.009*""저녁"" + 0.008*""준다"" + 0.008*""경력"" + 0.008*""선물"" + 0.008*""건설"" + 0.007*""도급""')","(5, '0.015*""구내식당"" + 0.009*""식당"" + 0.009*""거의"" + 0.008*""수평"" + 0.007*""수준"" + 0.007*""노력"" + 0.007*""시스템"" + 0.007*""되는"" + 0.006*""회식"" + 0.006*""수당""')","(6, '0.011*""건설"" + 0.008*""수평"" + 0.007*""때문"" + 0.006*""점심"" + 0.006*""휴무"" + 0.006*""기준"" + 0.006*""서울"" + 0.006*""좋습니다"" + 0.006*""부바"" + 0.006*""대기업""')","(7, '0.014*""카드"" + 0.013*""아침"" + 0.013*""개인"" + 0.012*""법카"" + 0.011*""식대"" + 0.010*""지급"" + 0.009*""리조트"" + 0.008*""건설"" + 0.008*""정말"" + 0.007*""무료""')","(8, '0.012*""서울"" + 0.010*""대기업"" + 0.010*""건설"" + 0.008*""건물"" + 0.008*""경력"" + 0.007*""있습니다"" + 0.007*""출퇴근"" + 0.007*""식대"" + 0.007*""지급"" + 0.006*""사옥""')"
