,0,1,2,3,4,5,6,7,8
9,"(0, '0.011*""공공기관"" + 0.010*""서울"" + 0.009*""안정"" + 0.009*""유연근무제"" + 0.008*""부바"" + 0.007*""육아휴직"" + 0.007*""공기업"" + 0.006*""정년""')","(1, '0.015*""점심"" + 0.011*""저녁"" + 0.010*""높은"" + 0.007*""식당"" + 0.007*""업계"" + 0.007*""아침"" + 0.007*""기숙사"" + 0.007*""초봉""')","(2, '0.018*""데이"" + 0.018*""금요일"" + 0.012*""높은"" + 0.011*""리프"" + 0.010*""패밀리"" + 0.008*""제도"" + 0.007*""포인트"" + 0.007*""한번""')","(3, '0.017*""재택근무"" + 0.010*""재택"" + 0.008*""동료"" + 0.008*""기회"" + 0.007*""사내"" + 0.007*""업계"" + 0.007*""프로젝트"" + 0.007*""자율""')","(4, '0.011*""점심"" + 0.010*""버스"" + 0.009*""통근"" + 0.007*""강도"" + 0.006*""수당"" + 0.006*""파견"" + 0.006*""정시"" + 0.006*""저녁""')","(5, '0.015*""커피"" + 0.014*""카페"" + 0.014*""건물"" + 0.012*""점심"" + 0.011*""간식"" + 0.011*""사내"" + 0.010*""사옥"" + 0.010*""식대""')","(6, '0.016*""대기업"" + 0.014*""안정"" + 0.007*""높은"" + 0.007*""사업"" + 0.007*""영업"" + 0.006*""수준"" + 0.006*""성과급"" + 0.006*""현장""')","(7, '0.009*""포인트"" + 0.008*""수당"" + 0.008*""교육"" + 0.008*""지급"" + 0.006*""본인"" + 0.006*""따라"" + 0.005*""체계"" + 0.005*""개인""')","(8, '0.015*""대기업"" + 0.011*""삼성"" + 0.009*""맛있음"" + 0.008*""식당"" + 0.008*""교대"" + 0.007*""기숙사"" + 0.007*""할인"" + 0.007*""수당""')"
