,company_name,0,1,2,3,4,5
54,공무원연금공단,0.03908070921897888,0.04468563571572304,0.6739238500595093,0.2412562519311905,0.0,0.0
55,에이원손해사정,0.5645018815994263,0.0,0.2704899311065674,0.0,0.0,0.1628390997648239
56,유안타증권,0.2605358064174652,0.43549999594688416,0.2870554029941559,0.015385361388325691,0.0,0.0
57,삼성화재애니카손해사정,0.0,0.697283923625946,0.0,0.2977588474750519,0.0,0.0
58,로카모빌리티,0.13032087683677673,0.1356012374162674,0.046721089631319046,0.0,0.0,0.6860560774803162
59,하나캐피탈,0.2058907002210617,0.48600631952285767,0.0,0.30549219250679016,0.0,0.0
60,신영증권,0.0,0.12702126801013947,0.4332732558250427,0.32027122378349304,0.0,0.11721910536289215
61,대구은행,0.013765823096036911,0.5707195401191711,0.0,0.41183048486709595,0.0,0.0
62,케이비캐피탈,0.06271523237228394,0.5976278185844421,0.3366125822067261,0.0,0.0,0.0
63,한화투자증권,0.0,0.7818617820739746,0.13729898631572723,0.010719181038439274,0.0,0.06881511956453323
64,흥국화재해상보험,0.12595736980438232,0.6054441928863525,0.26511311531066895,0.0,0.0,0.0
65,미래에셋생명보험,0.0,0.5630242824554443,0.2636076509952545,0.0,0.0,0.16465094685554504
66,카카오페이,0.0,0.0521056205034256,0.284383088350296,0.24336643517017365,0.0,0.41935664415359497
67,경남은행,0.31247612833976746,0.20702394843101501,0.3251350224018097,0.14803940057754517,0.0,0.0
68,인카금융서비스,0.7495165467262268,0.0,0.0,0.0,0.0,0.24728842079639435
69,수산업협동조합중앙회,0.0,0.4411970376968384,0.15091118216514587,0.4057214856147766,0.0,0.0
70,에즈금융서비스,0.6051695942878723,0.0,0.10322496294975281,0.10324933379888535,0.0,0.18643048405647278
71,부산은행,0.10228822380304337,0.5824205279350281,0.0,0.3090636432170868,0.0,0.0
72,광주은행,0.1434127688407898,0.05647850036621094,0.10234980285167694,0.6956754922866821,0.0,0.0
73,웰컴크레디라인대부,0.6189814209938049,0.0,0.0,0.0,0.0,0.35690996050834656
74,고려신용정보,0.19393104314804077,0.0,0.24338380992412567,0.07203380763530731,0.0,0.4893995225429535
75,한국투자저축은행,0.2962048053741455,0.5494463443756104,0.0,0.15198922157287598,0.0,0.0
76,엔에이치농협캐피탈,0.0,0.6763680577278137,0.14832383394241333,0.17334848642349243,0.0,0.0
77,롯데캐피탈,0.0309979896992445,0.6383623480796814,0.1795092076063156,0.0,0.0,0.14820411801338196
78,한국무역보험공사,0.0,0.0,0.9214158654212952,0.07170463353395462,0.0,0.0
79,우리카드,0.0,0.45455315709114075,0.19117900729179382,0.3501266837120056,0.0,0.0
80,신용협동조합중앙회,0.0,0.5795422792434692,0.1541697084903717,0.2557424008846283,0.0,0.0
81,신한생명보험,0.520470142364502,0.4684818983078003,0.0,0.0,0.0,0.0
82,제이비우리캐피탈,0.43789178133010864,0.2791955769062042,0.27902552485466003,0.0,0.0,0.0
83,케이디비생명보험,0.0,0.28810378909111023,0.7052323222160339,0.0,0.0,0.0
84,동양생명보험,0.0,0.34240901470184326,0.5407481789588928,0.10972602665424347,0.0,0.0
85,유진투자증권,0.14621983468532562,0.5825862884521484,0.02140941470861435,0.2479422390460968,0.0,0.0
86,농협생명보험,0.365447461605072,0.44234469532966614,0.06548212468624115,0.12458252906799316,0.0,0.0
87,에이플러스에셋어드바이저,0.8621638417243958,0.0,0.0,0.0,0.0,0.13302239775657654
88,제이티친애저축은행,0.0,0.0,0.5436341762542725,0.0,0.0,0.4417846202850342
89,아프로파이낸셜대부,0.0,0.977827787399292,0.0,0.0,0.0,0.0
90,예금보험공사,0.0,0.0,0.12906700372695923,0.8627185225486755,0.0,0.0
91,비엠더블유파이낸셜서비스코리아,0.0,0.0,0.849397599697113,0.0,0.0,0.1460789144039154
92,프라임에셋,0.6005411148071289,0.0,0.17128776013851166,0.0,0.0,0.22514747083187103
93,에이비엘생명보험,0.0,0.31279733777046204,0.673728346824646,0.0,0.0,0.0
94,메르세데스벤츠파이낸셜서비스코리아,0.0,0.398375540971756,0.192942276597023,0.07757280766963959,0.0,0.3250006139278412
95,오릭스캐피탈코리아,0.3082663118839264,0.21757569909095764,0.22054214775562286,0.2521396279335022,0.0,0.0
96,페퍼저축은행,0.0,0.04983225464820862,0.0,0.02003801055252552,0.024585649371147156,0.9044769406318665
97,신한저축은행,0.0,0.7294607162475586,0.16793957352638245,0.06321623176336288,0.0,0.03688723221421242
98,디비생명보험,0.2753220796585083,0.45397233963012695,0.03540598601102829,0.2329919934272766,0.0,0.0
99,한국벤처투자,0.0,0.0,0.1292433887720108,0.8666989803314209,0.0,0.0
100,에이아이지손해보험,0.1393219530582428,0.0,0.8555357456207275,0.0,0.0,0.0
101,핀크,0.0,0.09791327267885208,0.3369929790496826,0.3535444140434265,0.0,0.21065890789031982
102,디비씨에이에스손해사정,0.5960726141929626,0.39096614718437195,0.0,0.0,0.0,0.0
103,미래에셋자산운용,0.0,0.017101773992180824,0.2884202003479004,0.6390781402587891,0.0,0.052683308720588684
104,현대차증권,0.2460475116968155,0.6316784024238586,0.0,0.1178383007645607,0.0,0.0
105,애큐온캐피탈,0.0,0.09055060893297195,0.7306764721870422,0.0,0.0,0.17366726696491241
106,유화증권,0.1900496631860733,0.0,0.13732075691223145,0.667137086391449,0.0,0.0
107,에스케이증권,0.0,0.5685292482376099,0.2526295483112335,0.0,0.0,0.17227868735790253
108,이베스트투자증권,0.2320834994316101,0.06287473440170288,0.5404865145683289,0.0,0.0,0.16255001723766327
109,새마을금고중앙회,0.12420549243688583,0.7921487092971802,0.0,0.08101608604192734,0.0,0.0
110,아이비케이투자증권,0.0,0.35604456067085266,0.05788075923919678,0.1462368220090866,0.0,0.43831366300582886
111,한국거래소,0.0,0.0,0.47824007272720337,0.1875765472650528,0.17974981665611267,0.15246300399303436
112,전북은행,0.0,0.5767483711242676,0.0,0.4167849123477936,0.0,0.0
113,농협손해보험,0.0,0.692582368850708,0.2855199873447418,0.01668328046798706,0.0,0.0
114,한국예탁결제원,0.0,0.0,0.5867665410041809,0.33780637383461,0.0704210177063942,0.0
115,브이피,0.0,0.3465557396411896,0.6422127485275269,0.0,0.0,0.0
116,한패스,0.0,0.0,0.0,0.0,0.0,0.9978771209716797
117,바로크레디트대부,0.012911699712276459,0.012922396883368492,0.9353717565536499,0.01293147075921297,0.012907754629850388,0.012954899109899998
118,글로벌금융판매,0.1835181713104248,0.06824936717748642,0.019777268171310425,0.36389073729515076,0.0,0.3630751371383667
119,현대하이카손해사정,0.0,0.9817018508911133,0.0,0.0,0.0,0.0
120,아이비케이캐피탈,0.0,0.5042744278907776,0.0,0.4896791875362396,0.0,0.0
121,한국예술인복지재단,0.0,0.0,0.5729147791862488,0.42287591099739075,0.0,0.0
122,한국토지주택공사,0.0,0.0,0.5471286177635193,0.3120124936103821,0.12867064774036407,0.0
123,한전KPS,0.06099858507514,0.1420319378376007,0.020474085584282875,0.7762501835823059,0.0,0.0
124,대우건설,0.20824620127677917,0.19594505429267883,0.03552054241299629,0.40708252787590027,0.09392715990543365,0.05927848070859909
125,지에스건설,0.28380516171455383,0.3401581943035126,0.0,0.2120775282382965,0.08699601143598557,0.07672346383333206
126,에스케이에코플랜트,0.1041121780872345,0.47089892625808716,0.25578999519348145,0.0,0.04919033497571945,0.11893993616104126
127,주택관리공단,0.38433653116226196,0.015193338505923748,0.157975971698761,0.4371807873249054,0.0,0.0
128,한국도로공사,0.04780025780200958,0.31575295329093933,0.2642197906970978,0.3704105615615845,0.0,0.0
129,롯데건설,0.2310909628868103,0.5086333751678467,0.0,0.25884443521499634,0.0,0.0
130,국보디자인,0.2741928696632385,0.02500641904771328,0.0,0.45154961943626404,0.0,0.24772155284881592
131,한국가스기술공사,0.39346039295196533,0.0,0.041220635175704956,0.5154045224189758,0.049150921404361725,0.0
132,보미건설,0.5595600605010986,0.0,0.0,0.21969358623027802,0.020210320129990578,0.19719929993152618
133,수산인더스트리,0.710273802280426,0.13306693732738495,0.01448617223650217,0.12404590845108032,0.017902785912156105,0.0
134,한양이엔지,0.5663226842880249,0.15029287338256836,0.0,0.0,0.2745205760002136,0.0
135,휴먼터치,0.35003647208213806,0.0,0.0,0.0,0.0,0.6474494338035583
136,금화피에스시,0.41998520493507385,0.1396690011024475,0.0,0.2813973128795624,0.15208366513252258,0.0
137,부영주택,0.2038075476884842,0.6686410903930664,0.0,0.0,0.1243109479546547,0.0
138,호반건설,0.2055218368768692,0.5063034296035767,0.0,0.0,0.0,0.2864322364330292
139,코오롱글로벌,0.3649354875087738,0.4398396909236908,0.0,0.19357812404632568,0.0,0.0
140,한화건설,0.15491752326488495,0.37815529108047485,0.2932293713092804,0.17260535061359406,0.0,0.0
141,케이씨씨건설,0.7962480783462524,0.16630619764328003,0.0,0.01393897458910942,0.0,0.022560928016901016
142,대방건설,0.6191588640213013,0.11571858078241348,0.0,0.0,0.0,0.2628871202468872
143,한신공영,0.9064443707466125,0.0,0.0,0.03740420937538147,0.0,0.05440862849354744
144,케이알산업,0.6380888819694519,0.15167483687400818,0.0,0.20909488201141357,0.0,0.0
145,계룡건설산업,0.5335986614227295,0.14537309110164642,0.0,0.30805861949920654,0.011708560399711132,0.0
146,희림종합건축사사무소,0.0350184440612793,0.11907418072223663,0.04272950440645218,0.2249220907688141,0.2001303881406784,0.3781253695487976
147,유신,0.19489732384681702,0.2004043310880661,0.3742508590221405,0.11232581734657288,0.0,0.11773316562175751
148,에스지씨이테크건설,0.5288448929786682,0.04582073539495468,0.05179724097251892,0.3725348711013794,0.0,0.0
149,아이에스동서,0.6983426809310913,0.29710453748703003,0.0,0.0,0.0,0.0
150,세보엠이씨,0.8389634490013123,0.09164432436227798,0.0,0.0,0.06751445680856705,0.0
151,코레일테크,0.2665279805660248,0.11320231854915619,0.049103498458862305,0.4998193085193634,0.0,0.06579598039388657
152,한국종합기술,0.0,0.0,0.23788417875766754,0.0,0.5430903434753418,0.2146497368812561
153,한국산업단지공단,0.0,0.0,0.597417414188385,0.40093111991882324,0.0,0.0
154,서한,0.9973008036613464,0.0,0.0,0.0,0.0,0.0
155,다원앤컴퍼니,0.2342471480369568,0.0,0.0,0.21551889181137085,0.0,0.548684298992157
156,해안종합건축사사무소,0.021217040717601776,0.24059876799583435,0.11338892579078674,0.21055062115192413,0.0,0.41373538970947266
157,한솔이엠이,0.6546868085861206,0.0,0.0,0.0,0.11822651326656342,0.2189333736896515
158,동해종합기술공사,0.6510188579559326,0.0,0.14505288004875183,0.19023606181144714,0.0,0.012758927419781685
159,교보리얼코,0.04323197528719902,0.8153447508811951,0.0,0.0,0.0,0.13940216600894928
160,두산건설,0.0747898742556572,0.6234273910522461,0.015522950328886509,0.28420427441596985,0.0,0.0
161,쌍용건설,0.26079145073890686,0.38768866658210754,0.03550470247864723,0.3141564428806305,0.0,0.0
162,삼호개발,0.9972900748252869,0.0,0.0,0.0,0.0,0.0
163,동부건설,0.5450069904327393,0.0,0.0,0.3775620460510254,0.07471399009227753,0.0
164,한양,0.42547252774238586,0.016154885292053223,0.0,0.1360081434249878,0.0,0.4212523400783539
165,브니엘네이처,0.6780014634132385,0.0,0.19713936746120453,0.0,0.0,0.12035638093948364
166,선진엔지니어링종합건축사사무소,0.0,0.2469201385974884,0.1506742238998413,0.0,0.0687488541007042,0.5320839285850525
167,수성엔지니어링,0.28832316398620605,0.07200642675161362,0.21055571734905243,0.1624378114938736,0.0,0.2628595232963562
168,동일기술공사,0.3684546947479248,0.6007718443870544,0.027855269610881805,0.0,0.0,0.0
169,존스랑라살,0.06661273539066315,0.0,0.4405544698238373,0.4008396863937378,0.0,0.09094662964344025
170,케이지엔지니어링종합건축사사무소,0.17716768383979797,0.2970060408115387,0.0,0.08445677161216736,0.0,0.4401182234287262
171,지에스네오텍,0.20410266518592834,0.27538830041885376,0.23535695672035217,0.01925693079829216,0.0,0.26481443643569946
172,존슨콘트롤즈인터내셔널코리아,0.020654385909438133,0.2812257409095764,0.67610764503479,0.020050283521413803,0.0,0.0
173,제일건설,0.3289114534854889,0.5390625,0.04035300016403198,0.07407670468091965,0.017047394067049026,0.0
174,정림건축종합건축사사무소,0.0,0.10968650877475739,0.4189773499965668,0.21655339002609253,0.0,0.2529608905315399
175,디엘건설,0.4098922312259674,0.5370249152183533,0.0,0.050003767013549805,0.0,0.0
176,듀어코리아,0.44253599643707275,0.0,0.0,0.5500622987747192,0.0,0.0
177,금성백조주택,0.7881646752357483,0.0,0.0,0.20145171880722046,0.0,0.0
178,대혜건축,0.474075049161911,0.0,0.0,0.3951026201248169,0.0,0.1279188096523285
179,제일엔지니어링종합건축사사무소,0.2933620512485504,0.11530420929193497,0.41213470697402954,0.0,0.0,0.17639032006263733
180,포스코플랜텍,0.0,0.35681426525115967,0.0,0.12449861317873001,0.49279019236564636,0.02381056547164917
181,한방유비스,0.24810093641281128,0.0,0.15196774899959564,0.2821284532546997,0.0422128327190876,0.2747417390346527
182,은민에스엔디,0.6211158633232117,0.0,0.0,0.04951955005526543,0.0,0.3273100256919861
183,경호엔지니어링종합건축사사무소,0.31005218625068665,0.059949446469545364,0.0,0.0,0.3478105962276459,0.2806296646595001
184,대우조선해양건설,0.8730394244194031,0.05299714207649231,0.0,0.03043927252292633,0.0,0.04187297075986862
185,계선,0.0,0.0,0.0,0.36355262994766235,0.0,0.6304309964179993
186,두양건축,0.6571007370948792,0.0,0.0,0.32726505398750305,0.0,0.012496305629611015
187,두원이에프씨,0.6181703209877014,0.0,0.0,0.0,0.37221667170524597,0.0
188,행림종합건축사사무소,0.24765808880329132,0.0,0.05835193395614624,0.0,0.0,0.6904246807098389
189,한미글로벌건축사사무소,0.16090120375156403,0.1294681280851364,0.101051926612854,0.4885258674621582,0.0,0.11904439330101013
190,건일엠이씨,0.4400347173213959,0.0,0.0,0.01967339962720871,0.0,0.5364657044410706
191,간삼건축종합건축사사무소,0.0,0.01002683024853468,0.5310267210006714,0.20214203000068665,0.0,0.25441214442253113
192,이웨이,0.06988731026649475,0.0,0.0,0.41443386673927307,0.0,0.5135104060173035
193,서해종합건설,0.5655861496925354,0.27607133984565735,0.018912609666585922,0.13860425353050232,0.0,0.0
194,대우산업개발,0.6609942317008972,0.3350411355495453,0.0,0.0,0.0,0.0
195,삼원에스앤디,0.25006791949272156,0.0,0.0,0.49467119574546814,0.0,0.24902014434337616
196,타워피엠씨,0.5767154693603516,0.0,0.0,0.416801780462265,0.0,0.0
197,동일인테리어,0.739657998085022,0.0,0.13050615787506104,0.0839187502861023,0.0,0.0424112044274807
198,신보,0.8941377997398376,0.0,0.0,0.0,0.10014747083187103,0.0
199,동광제약,0.7205756306648254,0.0,0.0,0.0,0.27389493584632874,0.0
200,서울데이타통신,0.6220732927322388,0.11147869378328323,0.0,0.0,0.0,0.2597111463546753
201,세아네트웍스,0.0,0.0786113440990448,0.0,0.0,0.0,0.9149215817451477
202,엠에이피한터인종합건축사사무소,0.0,0.0,0.0,0.39822956919670105,0.0,0.5942045450210571
203,성창이엔씨,0.033559128642082214,0.03364520147442818,0.03371495008468628,0.8319041728973389,0.03368748724460602,0.033489029854536057
204,쿠팡,0.11700624972581863,0.0,0.5074183940887451,0.1778600662946701,0.027241457253694534,0.16257883608341217
205,씨제이올리브영,0.11302200704813004,0.38649243116378784,0.0,0.3656793534755707,0.0,0.13022315502166748
206,에프알엘코리아,0.3080611824989319,0.018818771466612816,0.0,0.6721578240394592,0.0,0.0
207,이마트,0.08724594116210938,0.7069072723388672,0.08232476562261581,0.10834856331348419,0.0,0.015029620379209518
208,한국철도공사,0.10583336651325226,0.12327494472265244,0.05965854227542877,0.6996297240257263,0.011549899354577065,0.0
209,홈플러스,0.1994331032037735,0.23493242263793945,0.16402305662631989,0.18106026947498322,0.0,0.21532905101776123
210,비지에프리테일,0.4185538589954376,0.08414886146783829,0.06562972068786621,0.37934285402297974,0.0,0.05220760405063629
211,씨제이대한통운,0.0,0.6767392754554749,0.0,0.3228306472301483,0.0,0.0
212,현대백화점,0.042868245393037796,0.5704748034477234,0.0,0.19104118645191193,0.028733056038618088,0.16415154933929443
213,코리아세븐,0.15384022891521454,0.7229588031768799,0.0,0.08790621906518936,0.0,0.028526581823825836
214,교원,0.031859152019023895,0.3222436308860779,0.2513523995876312,0.040233075618743896,0.0,0.3542000353336334
215,이랜드리테일,0.17444907128810883,0.2600517272949219,0.20394213497638702,0.35436221957206726,0.0,0.0
216,대한항공,0.0,0.5039124488830566,0.0,0.49460989236831665,0.0,0.0
217,자라리테일코리아,0.3489396870136261,0.0,0.0,0.6501551866531372,0.0,0.0
218,아성다이소,0.4002576172351837,0.19295333325862885,0.0,0.032433364540338516,0.1648779809474945,0.20927271246910095
219,롯데하이마트,0.10648062080144882,0.5971118807792664,0.2401207983493805,0.0,0.0,0.05384126305580139
220,하이프라자,0.31832244992256165,0.5487125515937805,0.0,0.13207803666591644,0.0,0.0
221,에어코리아,0.4887235760688782,0.0462862104177475,0.0,0.3450850546360016,0.0,0.11903028190135956
222,이디야,0.0,0.0,0.0,0.0,0.22167758643627167,0.7767104506492615
223,서브원,0.07647516578435898,0.3601699769496918,0.5388314127922058,0.023106010630726814,0.0,0.0
224,씨제이프레시웨이,0.0,0.6569854617118835,0.036908138543367386,0.2476150542497635,0.0,0.057990796864032745
225,삼성전자판매,0.26280897855758667,0.5587950944900513,0.0,0.17763996124267578,0.0,0.0
226,현대그린푸드,0.07078463584184647,0.8430391550064087,0.0,0.0,0.06944908946752548,0.016414513811469078
227,데상트코리아,0.0,0.0,0.5902346968650818,0.01212108600884676,0.0,0.3967919945716858
228,에이치앤엠헤네스앤모리츠,0.04560760036110878,0.0,0.20026972889900208,0.7531140446662903,0.0,0.0
229,이마트에브리데이,0.0,0.8895487785339355,0.0,0.10214803367853165,0.0,0.0
230,아시아나항공,0.0,0.3434582054615021,0.03894723579287529,0.6039419174194336,0.0,0.012599817477166653
231,부루벨코리아,0.03245559334754944,0.0376100167632103,0.14934681355953217,0.4964013695716858,0.0,0.2839323878288269
232,한국미니스톱,0.4160311222076416,0.3189947009086609,0.04740876704454422,0.2164246290922165,0.0,0.0
233,엘엑스판토스,0.03686151280999184,0.3772704005241394,0.5276625156402588,0.0,0.0,0.05309411883354187
234,케이티엠앤에스,0.27520906925201416,0.7069577574729919,0.0,0.016677411273121834,0.0,0.0
235,신세계인터내셔날,0.0,0.5607173442840576,0.13950927555561066,0.0,0.025046268478035927,0.2702040374279022
236,교보문고,0.0,0.2591438293457031,0.20795850455760956,0.4080774486064911,0.0,0.11929644644260406
237,컬리,0.1751316338777542,0.0,0.27410027384757996,0.09200010448694229,0.02652282640337944,0.43213969469070435
238,코스트코코리아,0.5281412601470947,0.11179406195878983,0.019687997177243233,0.3025072515010834,0.03764714300632477,0.0
239,우리홈쇼핑,0.0,0.2619876265525818,0.6503366827964783,0.0,0.0,0.08687707036733627
240,제너시스비비큐,0.4380813539028168,0.07892101258039474,0.0,0.09281645715236664,0.0,0.3891570270061493
241,현대홈쇼핑,0.0,0.250896692276001,0.26306620240211487,0.0,0.3098805844783783,0.17563560605049133
242,한진,0.21001635491847992,0.3878360390663147,0.16083113849163055,0.24055251479148865,0.0,0.0
243,현대글로비스,0.0,0.501434326171875,0.24816492199897766,0.0,0.018639961257576942,0.2313673049211502
244,씨제이이엔엠 오쇼핑부문,0.0,0.7928898930549622,0.07471024245023727,0.0,0.01703844591975212,0.11454849690198898
245,스위스포트코리아,0.7626970410346985,0.0,0.0,0.13589830696582794,0.0,0.10059206932783127
246,지에스홈쇼핑,0.0,0.18609683215618134,0.0,0.0,0.26025742292404175,0.5503849983215332
247,지씨바이오,0.0,0.0,0.0,0.0,0.0,0.9985855221748352
248,샤프에비에이션케이,0.7589852809906006,0.030057968571782112,0.0,0.013912669382989407,0.07125277817249298,0.12532691657543182
249,한국필립모리스,0.1006537526845932,0.13037815690040588,0.38677969574928284,0.06078989431262016,0.29902195930480957,0.02237655222415924
250,디에이치엘코리아,0.2640266716480255,0.19643853604793549,0.37191060185432434,0.10506347566843033,0.0,0.06229150667786598
251,동원홈푸드,0.3884147107601166,0.41333773732185364,0.0,0.03565298765897751,0.014539811760187149,0.14769485592842102
252,경동물류,0.5032931566238403,0.0,0.0,0.0,0.0,0.4945482015609741
253,러쉬코리아,0.22865848243236542,0.0,0.1810610592365265,0.5251091122627258,0.0,0.06432781368494034
254,무인양품,0.1376512199640274,0.10259555280208588,0.0,0.6904453635215759,0.0,0.06861801445484161
255,풀무원식품,0.0,0.5050647258758545,0.24520263075828552,0.01914951391518116,0.0,0.22107188403606415
256,에이비씨마트코리아,0.43271970748901367,0.05959729850292206,0.0,0.35345566272735596,0.0,0.15262435376644135
257,탐앤탐스,0.2060268223285675,0.0,0.0,0.0,0.0,0.7893915772438049
258,지멘스,0.029782718047499657,0.036928385496139526,0.7370662093162537,0.19517412781715393,0.0,0.0
259,스타럭스,0.0,0.0,0.0,0.0,0.10644195973873138,0.8917200565338135
260,제주항공,0.0,0.21837392449378967,0.18407529592514038,0.3736671805381775,0.0,0.223005011677742
261,피에스앤마케팅,0.0,0.6799342036247253,0.19672638177871704,0.02783142402768135,0.0,0.0941280722618103
262,한국쓰리엠,0.1285542994737625,0.14090609550476074,0.5252160429954529,0.010428649373352528,0.19471576809883118,0.0
263,그린스토어,0.9700818061828613,0.0,0.0,0.0,0.0,0.028524041175842285
264,한국암웨이,0.33446040749549866,0.3006476163864136,0.31877055764198303,0.0,0.0,0.044888950884342194
265,에스에스지닷컴,0.0,0.5041025280952454,0.37152495980262756,0.045269306749105453,0.0,0.07878922671079636
266,제로투세븐,0.0,0.0,0.37202560901641846,0.0,0.0,0.6260873675346375
267,에이치엠엠,0.0919230505824089,0.2516908347606659,0.2803648114204407,0.27454009652137756,0.0,0.10099716484546661
268,텐바이텐,0.0,0.0,0.2124575674533844,0.12065588682889938,0.0,0.6616314649581909
269,쉥커코리아,0.19102272391319275,0.12410161644220352,0.6619146466255188,0.0,0.02212369441986084,0.0
270,엔에스쇼핑,0.0,0.25339293479919434,0.2513785660266876,0.0,0.09678228199481964,0.39760228991508484
271,대성산업,0.18265466392040253,0.462873637676239,0.033924344927072525,0.18706929683685303,0.0,0.13276176154613495
