,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,adv topic8,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,dadv topic8,average_salary,total_sale,turn_over_rate
1589,일진베어링,0.0025160222553770387,0.04650211702887497,0.02357703114719391,0.028137424747317306,0.013733797650460754,0.011839513125646068,0.6188277146558132,0.010039035587831127,0.003019119441391606,0.025529861390276815,0.03257344181086248,0.02214032228054704,0.015658562156996392,0.032553293762168645,0.031898030360267234,0.6291243555136882,0.011996943645805808,0.01194676426675449,6032,2693.2,0.07
1590,최신물산,0.006421999084845988,0.1306879984000467,0.06929131235384388,0.1165132290119158,0.13241697971952882,0.051053632793958685,0.016521965502158037,0.12665442113381503,0.008393202543013087,0.6930168993252191,0.13797743179004374,0.029313034218272967,0.01167093218799068,0.005347648143496436,0.004963592521669185,0.0050500544949684985,0.005845768249437022,0.005615747565532948,5090,1713.7,0.19
1591,블리스팩,2.147346398132097e-308,5.1864420631315645e-307,3.7781506560910564e-308,6.4758286378697335e-307,1.1173189995731603e-307,1.0,2.058664819238777e-308,3.6696739010509623e-308,3.421000166070717e-308,0.07922791926423867,0.2075774869878282,0.07791797779421569,0.021365589720260602,0.007202007554961619,0.0061846660525420255,0.006182163477404524,0.008892316720698892,0.008764625528333524,4318,136.7,1.27
1592,슈페리어,0.4925062370828922,0.3103803835670603,0.006013788913611116,0.05578170460674071,0.014346619660579494,0.014782779959233383,0.004669922312013854,0.006140481756470192,0.017488420445532532,0.09304420348092331,0.2919202937773628,0.057746978364091164,0.01746345593150419,0.006431695406380188,0.005645791144435009,0.0056235455428978705,0.007730320165047425,0.007482847258237728,4661,679.8,0.52
1593,테크엘,0.0037127881654657868,0.09759967160341212,0.006161029093780199,0.32123884618505955,0.01995082228045847,0.04332041984621589,0.0033038538534513537,0.006239754198725133,0.006093031773395875,3.142558168445206e-307,4.821851893393913e-307,5.384443347430833e-307,1.0,1.3877274060101236e-307,1.00317247342976e-307,9.560970382206085e-308,2.034085449774921e-307,3.9036531509599195e-307,4207,419.8,0.42
1594,모토닉,0.00677897144055843,0.2144039640244383,0.006697215271660944,0.14643647945475546,0.018981321071266814,0.02967983371506788,0.004014914185342385,0.0067216645190142045,0.013425079983441855,0.6979404437465763,0.0825555996854086,0.021218689543573463,0.009018601803797887,0.004198144497757395,0.0039671981401085184,0.004013244152528159,0.004491711860147979,0.004363379397714586,5983,1960.8,0.24
1595,인켈,0.0028499344778184026,0.052581872765888465,0.024643646413868812,0.03159632495225752,0.015207194564022052,0.013347522612503411,0.8416351833087532,0.010906237875007321,0.003416331792939212,0.035900595793321194,0.045863448203165715,0.031240906338297982,0.022037988828815427,0.04625854236490914,0.04330821725670669,0.6209549739629329,0.01703257873860456,0.016893984268760855,4140,1387.4,0.75
1596,재영솔루텍,0.18275146243097548,0.49720581058497637,0.008924074771064768,0.08488491554770317,0.0213986841144133,0.022372404524646748,0.0068742652245966105,0.009116781737288844,0.02792089014775896,0.6935443887873206,0.14655253531353385,0.032326697718773,0.013047151724956182,0.005990740288906129,0.005585359948886872,0.005667587883450029,0.006521197113411995,0.006278564962963253,5202,952.1,0.14
1597,파카코리아,1.6351338181529917e-308,3.4097894156580227e-307,1.0896436829293862e-307,3.220343854393807e-307,1.966903614025895e-307,1.0,3.5448639123606607e-308,7.909835883056553e-308,2.2664602315393357e-308,0.7676077308790095,0.13457393422763336,0.03104880322820944,0.012754199591147743,0.005775071181512268,0.0054055417756830445,0.005461231749059713,0.006255666681209245,0.006083999212818784,5668,2194.6,0.28
1598,시드물,7.432233422967721e-308,1.0,2.382986500673476e-308,3.0040340598710954e-307,6.168200407780308e-308,6.950116973454581e-308,1.691579968091443e-308,2.466252488819786e-308,1.1391326872193785e-307,0.3563266586611798,0.3452750527164346,0.03798583240551763,0.013217240630211477,0.00577257831154006,0.005224003670343387,0.005311743346102174,0.006546992833360206,0.006219197802588064,3269,419.9,0.31
1599,이랜텍,2.8118909665782695e-308,8.261918677142074e-307,3.506308567300326e-308,1.0,1.0564155683293652e-307,1.88513646006223e-307,2.0277947350683e-308,3.5899662934439205e-308,4.887242992282698e-308,0.3264871068370896,0.05578585859901818,0.013675826950742417,0.00570426492076365,0.002630948977090061,0.0024715593128945357,0.0025038302360175066,0.0028337093015507945,0.002748557606778232,2447,2773.2,0.13
1600,코다코,0.01331083519999339,0.7396540627070362,0.006522014382015601,0.08808036132354558,0.01820573764121477,0.017552010445916977,0.004611931521211649,0.007051320371442805,0.01665818484939074,9.07012733845275e-307,1.0,2.4006121496838267e-307,7.826380370753535e-308,3.1443665177401196e-308,2.813658567419063e-308,2.836374158962583e-308,3.629127910923554e-308,3.5134363213233166e-308,5873,2063.1,0.21
1601,대동도어,0.38587638577587907,0.4325496802644535,0.0095176077353369,0.0851920580984838,0.02253231756022065,0.02285729004121142,0.0075323567944918434,0.009753277125938774,0.024189026603984212,1.0,3.0084658596234457e-307,7.532702173054144e-308,3.1755157553198545e-308,1.462115680816794e-308,1.3778071294736044e-308,1.3928253958998513e-308,1.569553007178653e-308,1.527640878352103e-308,6032,2509.8,0.14
1602,비츠로시스,0.01744330077618755,0.6427779828309192,0.005439998708306093,0.06808228425600629,0.01415774199349534,0.015583535409289338,0.0038879698785798376,0.005670056939847577,0.023562293892215386,0.08118792568469824,0.19585046566703398,0.6205187954638355,0.028926690192354228,0.01041921183590856,0.008429731996623988,0.008677990763576478,0.013961234682937685,0.012704318787794665,3138,295.1,0.4
1603,삼표,0.02957785589511148,0.1348775215935287,0.0020479804884550997,0.020219828252819434,0.0050046800977362185,0.005150380697332348,0.0015641755932170114,0.002108795902046254,0.006895984449428994,0.0739543469778701,0.11660391394386008,0.1514348182955752,0.3508729907944931,0.03262236372772002,0.022612321037461885,0.02203069466093369,0.05567223836938168,0.08137002190991836,2967,2456.3,1.35
1604,씨제이포디플렉스,0.009775147147217817,0.2591366942836855,0.009964344166717157,0.23772823047503425,0.03238626061269211,0.02442767147716503,0.006092124168094165,0.010601388350832653,0.015547326811690522,0.43280844394917334,0.26731058038216454,0.03697771756761196,0.01346996788534373,0.0060788974270607355,0.00553928402970069,0.005654041483948626,0.006820683809475677,0.006449967394061851,5428,373.4,0.26
1605,케이디파워,0.010500506005624365,0.2034109568104723,0.3342216253385581,0.1483088074573175,0.09324447993185,0.07839091323845533,0.04719748800894218,0.07133383681994522,0.013391386388835174,0.11315302436943671,0.6827510024185784,0.11819347681102882,0.0308853638955053,0.010661012884684018,0.009142286351942381,0.009123050666135373,0.01327278975501858,0.012817992847670262,4149,444.8,0.49
1606,파워로직스,0.009669632950991724,0.18691255828244735,0.40796733547495223,0.13241934334552277,0.07716845940006528,0.07252249148577533,0.04618801050799878,0.05478407069724167,0.012368097855005138,0.15783520523006014,0.3229996513836155,0.03778105557388852,0.011985854743111387,0.004997482175093483,0.004463946205611283,0.004524927291726639,0.005775728524056904,0.0055056423751656015,4838,7665.3,0.16
1607,텔레칩스,0.005820524164026304,0.13661415129764473,0.015373793283011201,0.25289692676178915,0.07311553166687458,0.03608562657449439,0.006667932880732816,0.014980230295609458,0.009032151667818962,0.08799469458625572,0.29089671688353946,0.05992813118677651,0.014424930911477885,0.006149040277216099,0.005272505867827525,0.005435919741056272,0.007547252541149451,0.006816770801643736,7677,1364.2,0.15
1608,블랙야크,0.14737109580440666,0.5401700205259898,0.00984473507356337,0.09157531024322851,0.02377606172670208,0.02362744897405763,0.007620417880669495,0.010105552053399141,0.028126191978677,0.14399752637249763,0.6271373217714025,0.12972266444469382,0.03501991975416806,0.012468721263269523,0.010737091841209122,0.01074097829156939,0.015400869245568542,0.014774907015621315,4302,3348.2,0.28
1609,삼목에스폼,0.018279124467168516,0.771073142335178,0.007014542771055851,0.09120391856388894,0.018685626851276685,0.018651882700891492,0.004800318722839164,0.00716911239439357,0.04582575310297449,0.0860693797444358,0.2828423457409413,0.04285168054627042,0.013170831580454349,0.005123105599214753,0.004523540126327804,0.0045297777289817496,0.006085238976376257,0.005816898564133492,5623,2049.1,0.07
