,company_name,0,1,2,3,4,5,6
0,국민건강보험공단,0.0,0.0,0.9475505948066711,0.05028006061911583,0.0,0.0,0.0
1,근로복지공단,0.0,0.0,0.883074164390564,0.11359790712594986,0.0,0.0,0.0
2,농협은행,0.07641725987195969,0.3263843357563019,0.2733624279499054,0.3015958368778229,0.022013382986187935,0.0,0.0
3,현대카드,0.22550924122333527,0.4662940800189972,0.012291325256228447,0.032104894518852234,0.09784036874771118,0.08581268787384033,0.08014743775129318
4,중소기업은행,0.1419270783662796,0.39817896485328674,0.38938674330711365,0.058831509202718735,0.0,0.0,0.01134887058287859
5,국민연금공단,0.0,0.012043333612382412,0.9173808097839355,0.06161698326468468,0.0,0.0,0.0
6,현대캐피탈,0.10927467793226242,0.7666260600090027,0.017953447997570038,0.0,0.0,0.01150925736874342,0.08419559895992279
7,국민은행,0.46537938714027405,0.17030440270900726,0.08098665624856949,0.2756349742412567,0.0,0.0,0.0
8,삼성생명보험,0.7032093405723572,0.09941389411687851,0.0,0.19410258531570435,0.0,0.0,0.0
9,신한은행,0.27537980675697327,0.16037586331367493,0.09678126126527786,0.25293803215026855,0.0,0.0,0.21412409842014313
10,우리은행,0.494308203458786,0.16094928979873657,0.03394549712538719,0.2604803144931793,0.0,0.0,0.04986323043704033
11,신용보증기금,0.0,0.0,0.985539972782135,0.0,0.012844126671552658,0.0,0.0
12,한화생명보험,0.4914565980434418,0.2707330584526062,0.049696773290634155,0.0,0.0,0.0,0.18740062415599823
13,한국스탠다드차타드은행,0.07301262766122818,0.5522737503051758,0.033419396728277206,0.12671582400798798,0.0,0.0,0.21389006078243256
14,하나은행,0.1799866110086441,0.351032555103302,0.05970790609717369,0.3585701882839203,0.0,0.0,0.04935391619801521
15,삼성화재해상보험,0.39611905813217163,0.5244523286819458,0.0,0.0,0.0,0.0,0.07785534113645554
16,웰컴저축은행,0.10695814341306686,0.3527490496635437,0.021598422899842262,0.29210349917411804,0.08619990199804306,0.04484322667121887,0.09554775059223175
17,메리츠화재해상보험,0.07464239746332169,0.30895915627479553,0.014560041017830372,0.3452455699443817,0.0945802852511406,0.0317157506942749,0.13029681146144867
18,교보생명보험,0.25876641273498535,0.6582989692687988,0.0,0.010686550289392471,0.0,0.0,0.06929485499858856
19,롯데카드,0.2684705853462219,0.47139614820480347,0.0,0.0,0.048747286200523376,0.09081963449716568,0.1199241578578949
20,한국투자증권,0.2713971436023712,0.3654150664806366,0.0,0.23024697601795197,0.0,0.0,0.1321391463279724
21,한국산업은행,0.3962852358818054,0.0,0.602557897567749,0.0,0.0,0.0,0.0
22,삼성카드,0.6178067922592163,0.18811628222465515,0.0,0.0750715360045433,0.0,0.0,0.11644247174263
23,한국자산관리공사,0.0,0.0,0.9980525970458984,0.0,0.0,0.0,0.0
24,비씨카드,0.4872903525829315,0.4096192419528961,0.0,0.0,0.0,0.0,0.1011711061000824
25,키움증권,0.0,0.12535469233989716,0.0,0.3118557929992676,0.0,0.3870823085308075,0.17469899356365204
26,서울보증보험,0.2472691833972931,0.3123714029788971,0.17588847875595093,0.19776128232479095,0.06207379698753357,0.0,0.0
27,삼성증권,0.7816620469093323,0.21485482156276703,0.0,0.0,0.0,0.0,0.0
28,농업협동조합중앙회,0.1491815745830536,0.334116667509079,0.507835328578949,0.0,0.0,0.0,0.0
29,삼성카드고객서비스,0.026806442067027092,0.0,0.0,0.7103322744369507,0.0,0.0,0.2600722908973694
30,미래에셋대우,0.0,0.7911033034324646,0.0,0.19818523526191711,0.0,0.0,0.0
31,한국주택금융공사,0.0,0.0,0.9449036121368408,0.05314616858959198,0.0,0.0,0.0
32,삼성생명서비스손해사정,0.0,0.14653939008712769,0.12698917090892792,0.33298876881599426,0.0,0.0,0.39140239357948303
33,현대해상화재보험,0.10149070620536804,0.7657675743103027,0.10316155105829239,0.0,0.0,0.0,0.028111165389418602
34,케이비손해사정,0.0,0.4013589024543762,0.09088759124279022,0.16023549437522888,0.09597145766019821,0.2005746215581894,0.05044376105070114
35,오케이저축은행,0.12124983966350555,0.36691510677337646,0.0,0.4071703255176544,0.03136603161692619,0.0,0.0683245062828064
36,대신증권,0.12849640846252441,0.5691314339637756,0.0,0.1906079351902008,0.08564721047878265,0.0,0.024674708023667336
37,신한카드,0.06570769101381302,0.0,0.08108853548765182,0.587265133857727,0.061185818165540695,0.2004288136959076,0.0
38,라이나생명보험,0.5259702205657959,0.02138417586684227,0.0,0.0,0.0840030312538147,0.0,0.36741575598716736
39,한국수출입은행,0.13170555233955383,0.037540290504693985,0.8282482028007507,0.0,0.0,0.0,0.0
40,모아저축은행,0.01050386019051075,0.4061122536659241,0.029610276222229004,0.14850611984729767,0.31823232769966125,0.07404336333274841,0.012991839088499546
41,메트라이프생명보험,0.2506107687950134,0.1125890240073204,0.0,0.0,0.13565319776535034,0.0,0.4986867308616638
42,한국씨티은행,0.5090000033378601,0.3469569981098175,0.0,0.0,0.0,0.0,0.14206427335739136
43,현대커머셜,0.03099651448428631,0.761610209941864,0.0,0.0,0.0,0.1768968105316162,0.028117703273892403
44,현대하이라이프손해사정,0.0,0.8730549812316895,0.11598376929759979,0.0,0.0,0.0,0.0
45,롯데손해보험,0.38633471727371216,0.39882710576057434,0.0,0.0,0.0,0.0,0.2126307487487793
46,한화손해보험,0.49522557854652405,0.5010953545570374,0.0,0.0,0.0,0.0,0.0
47,기술보증기금,0.1706361323595047,0.0,0.8269475698471069,0.0,0.0,0.0,0.0
