,company_name,0,1,2,3,4,5,6
49,악사손해보험,0.38933485746383667,0.07477732747793198,0.0,0.5181959867477417,0.0,0.015701455995440483,0.0
50,흥국생명보험,0.5914826393127441,0.0,0.0306288693100214,0.12488234788179398,0.01537706982344389,0.2366255223751068,0.0
51,다스카손해사정화재해상,0.0,0.15654675662517548,0.06232664734125137,0.05464013293385506,0.7257530689239502,0.0,0.0
52,산와대부,0.0,0.0,0.4486826956272125,0.0,0.5035085082054138,0.0,0.0
53,케이비국민카드,0.5207787156105042,0.03404102101922035,0.2631026804447174,0.0,0.0,0.1806279569864273,0.0
54,공무원연금공단,0.0,0.0,0.9662958383560181,0.0,0.019244646653532982,0.01289951428771019,0.0
55,에이원손해사정,0.0,0.1520141214132309,0.0,0.1600979119539261,0.6835998892784119,0.0,0.0
56,유안타증권,0.5913059115409851,0.0,0.34804990887641907,0.05763890594244003,0.0,0.0,0.0
57,삼성화재애니카손해사정,0.49985164403915405,0.42469581961631775,0.07116973400115967,0.0,0.0,0.0,0.0
58,로카모빌리티,0.07849156856536865,0.0,0.12719818949699402,0.057588908821344376,0.2517123222351074,0.4525247812271118,0.03201675042510033
59,하나캐피탈,0.32108816504478455,0.07889377325773239,0.37586647272109985,0.0,0.0,0.13826066255569458,0.0783337727189064
60,신영증권,0.6628804206848145,0.0,0.0,0.0,0.2770305275917053,0.05217040330171585,0.0
61,대구은행,0.18730953335762024,0.2304983139038086,0.45233187079429626,0.1275082379579544,0.0,0.0,0.0
62,케이비캐피탈,0.12340659648180008,0.33891531825065613,0.0,0.0,0.0,0.0,0.5354068279266357
63,한화투자증권,0.7055569887161255,0.0,0.17685702443122864,0.02448786236345768,0.09178555011749268,0.0,0.0
64,흥국화재해상보험,0.39716583490371704,0.0,0.2665884792804718,0.0706479474902153,0.0,0.26344552636146545,0.0
65,미래에셋생명보험,0.5047488212585449,0.0,0.07313591986894608,0.0,0.0,0.41580602526664734,0.0
66,카카오페이,0.3322071135044098,0.0,0.0,0.5353152751922607,0.0,0.13118799030780792,0.0
67,경남은행,0.17932841181755066,0.4462563693523407,0.0,0.0,0.0,0.0,0.3588999807834625
68,인카금융서비스,0.6085168123245239,0.0,0.12801143527030945,0.0,0.2611229419708252,0.0,0.0
69,수산업협동조합중앙회,0.42469748854637146,0.0,0.446784108877182,0.0,0.0,0.12624026834964752,0.0
70,에즈금융서비스,0.12663143873214722,0.42006656527519226,0.0,0.0,0.39599353075027466,0.0,0.055491991341114044
71,부산은행,0.3793303370475769,0.0,0.6106282472610474,0.0,0.0,0.0,0.0
72,광주은행,0.24173463881015778,0.3348274827003479,0.2878352999687195,0.13263338804244995,0.0,0.0,0.0
73,웰컴크레디라인대부,0.0,0.5304559469223022,0.0,0.0,0.42730632424354553,0.0,0.0
74,고려신용정보,0.22282038629055023,0.0,0.07961906492710114,0.2843093276023865,0.3663255274295807,0.0,0.045881904661655426
75,한국투자저축은행,0.11143697053194046,0.0,0.37349119782447815,0.4324580430984497,0.0,0.0290667787194252,0.05216052010655403
76,엔에이치농협캐피탈,0.8057884573936462,0.0,0.0,0.016001544892787933,0.0,0.1112246960401535,0.057317886501550674
77,롯데캐피탈,0.740785539150238,0.13515684008598328,0.047016214579343796,0.0,0.0,0.0733291432261467,0.0
78,한국무역보험공사,0.03754803165793419,0.0,0.6956037878990173,0.26067793369293213,0.0,0.0,0.0
79,우리카드,0.06235302612185478,0.0,0.49161282181739807,0.0,0.0,0.44165295362472534,0.0
80,신용협동조합중앙회,0.06732460111379623,0.0,0.9289576411247253,0.0,0.0,0.0,0.0
81,신한생명보험,0.47850197553634644,0.0,0.0,0.0,0.0,0.5120592713356018,0.0
82,제이비우리캐피탈,0.0,0.4402715861797333,0.026500694453716278,0.0,0.0,0.0,0.529296338558197
83,케이디비생명보험,0.6880016922950745,0.0,0.0889558494091034,0.0,0.0,0.2180066555738449,0.0
84,동양생명보험,0.3673544228076935,0.0,0.0,0.0,0.0,0.6230835914611816,0.0
85,유진투자증권,0.5792751312255859,0.0,0.04792635887861252,0.0704251304268837,0.0,0.3001317083835602,0.0
86,농협생명보험,0.14622649550437927,0.0,0.7450817227363586,0.0,0.0,0.043529924005270004,0.06299806386232376
87,에이플러스에셋어드바이저,0.1725625842809677,0.0,0.34712719917297363,0.0,0.3434768319129944,0.13417614996433258,0.0
88,제이티친애저축은행,0.3365101218223572,0.0,0.11480186134576797,0.16686052083969116,0.0695284903049469,0.3105592727661133,0.0
89,아프로파이낸셜대부,0.034292466938495636,0.0,0.3636764883995056,0.0,0.22390688955783844,0.36999860405921936,0.0
90,예금보험공사,0.0,0.0,0.9396854639053345,0.05187346413731575,0.0,0.0,0.0
91,비엠더블유파이낸셜서비스코리아,0.057048264890909195,0.3668883144855499,0.07734877616167068,0.4480670392513275,0.0,0.0,0.049113038927316666
92,프라임에셋,0.33221983909606934,0.5674391388893127,0.02206013724207878,0.0,0.07560697197914124,0.0,0.0
93,에이비엘생명보험,0.9856575131416321,0.0,0.0,0.0,0.0,0.0,0.0
94,메르세데스벤츠파이낸셜서비스코리아,0.128004252910614,0.0,0.0,0.5961821675300598,0.0,0.2722695767879486,0.0
95,오릭스캐피탈코리아,0.2307543158531189,0.0,0.277301162481308,0.10558026283979416,0.08631543070077896,0.2992357313632965,0.0
96,페퍼저축은행,0.05465013533830643,0.0,0.3189850151538849,0.12166427820920944,0.020763758569955826,0.4832010865211487,0.0
97,신한저축은행,0.38720327615737915,0.04865291342139244,0.0,0.13228188455104828,0.0,0.13910385966300964,0.2903856635093689
98,디비생명보험,0.6743611097335815,0.0,0.0,0.17783403396606445,0.0,0.14373233914375305,0.0
99,한국벤처투자,0.0,0.0,0.6232302188873291,0.0,0.0,0.3691905736923218,0.0
100,에이아이지손해보험,0.36264732480049133,0.0,0.09334862232208252,0.4595412015914917,0.0,0.0825825184583664,0.0
101,핀크,0.246873140335083,0.0,0.0,0.6025912165641785,0.0,0.14906880259513855,0.0
102,디비씨에이에스손해사정,0.08594072610139847,0.0,0.0,0.07672465592622757,0.828636884689331,0.0,0.0
103,미래에셋자산운용,0.3837759494781494,0.0,0.0,0.5379485487937927,0.0,0.07336919009685516,0.0
104,현대차증권,0.4511157274246216,0.0,0.5432806015014648,0.0,0.0,0.0,0.0
105,애큐온캐피탈,0.0,0.03995070606470108,0.17093241214752197,0.40883612632751465,0.0,0.37766754627227783,0.0
106,유화증권,0.029701106250286102,0.47146546840667725,0.10689420253038406,0.0,0.0904354527592659,0.2982036769390106,0.0
107,에스케이증권,0.1794266402721405,0.0,0.1736723631620407,0.0,0.0,0.4778859317302704,0.16311703622341156
108,이베스트투자증권,0.7815211415290833,0.0,0.0,0.0,0.0,0.21353045105934143,0.0
109,새마을금고중앙회,0.11811547726392746,0.0,0.654575765132904,0.04761272296309471,0.05755646526813507,0.09607920795679092,0.02537676692008972
110,아이비케이투자증권,0.38948854804039,0.0,0.44737640023231506,0.1409502923488617,0.0,0.020434746518731117,0.0
111,한국거래소,0.21744447946548462,0.2943347096443176,0.36595967411994934,0.0,0.0,0.0,0.11946568638086319
112,전북은행,0.0,0.0,0.4026488661766052,0.0,0.3722448945045471,0.0,0.21936695277690887
113,농협손해보험,0.06371138989925385,0.0,0.2616533637046814,0.0,0.0,0.0,0.6680371761322021
114,한국예탁결제원,0.0,0.0,0.9904361963272095,0.0,0.0,0.0,0.0
115,브이피,0.0,0.0,0.0,0.38587847352027893,0.0,0.5974302887916565,0.0
116,한패스,0.0,0.0,0.0,0.0,0.418218731880188,0.5712849497795105,0.0
117,바로크레디트대부,0.10896772891283035,0.0,0.6438762545585632,0.0,0.2250847965478897,0.0,0.0
118,글로벌금융판매,0.025083675980567932,0.37974339723587036,0.0,0.12693354487419128,0.0,0.46436020731925964,0.0
119,현대하이카손해사정,0.0,0.0,0.98043292760849,0.0,0.0,0.0,0.0
120,아이비케이캐피탈,0.5957783460617065,0.0,0.3982962667942047,0.0,0.0,0.0,0.0
121,한국예술인복지재단,0.0,0.36430680751800537,0.2731880843639374,0.2776774764060974,0.06595581769943237,0.0,0.016411760821938515
122,한국토지주택공사,0.0,0.09964319318532944,0.8425135016441345,0.033158257603645325,0.01929590478539467,0.0,0.0
123,한전KPS,0.0,0.02274504117667675,0.9421176314353943,0.0,0.0,0.0,0.034745920449495316
124,대우건설,0.12645351886749268,0.03136538714170456,0.44827380776405334,0.04164980351924896,0.0,0.19512611627578735,0.15690673887729645
125,지에스건설,0.19278502464294434,0.19379746913909912,0.22960445284843445,0.0,0.0,0.07378840446472168,0.3096649646759033
126,에스케이에코플랜트,0.29763734340667725,0.13290485739707947,0.24697953462600708,0.05706566572189331,0.0,0.05158669129014015,0.21357418596744537
127,주택관리공단,0.0,0.04708286002278328,0.6774715185165405,0.0,0.21169216930866241,0.0,0.06343226879835129
128,한국도로공사,0.0,0.012205023318529129,0.8378949761390686,0.0,0.04092713072896004,0.0,0.1081543043255806
129,롯데건설,0.04763231426477432,0.1586999148130417,0.4567227065563202,0.050135161727666855,0.012748557142913342,0.0,0.27225178480148315
130,국보디자인,0.0,0.5769016146659851,0.0,0.0,0.41966456174850464,0.0,0.0
131,한국가스기술공사,0.0,0.05257631465792656,0.678770899772644,0.07523930817842484,0.036217279732227325,0.022636685520410538,0.13162201642990112
132,보미건설,0.0,0.28910496830940247,0.2706213593482971,0.1698838174343109,0.22888678312301636,0.0,0.03785181790590286
133,수산인더스트리,0.0,0.011278653517365456,0.5980444550514221,0.0,0.08443397283554077,0.0,0.30580639839172363
134,한양이엔지,0.0,0.23801913857460022,0.10962792485952377,0.014026239514350891,0.17346066236495972,0.06497503817081451,0.3997251093387604
135,휴먼터치,0.0,0.23000143468379974,0.0,0.0,0.2302178144454956,0.5387985706329346,0.0
136,금화피에스시,0.0,0.013852800242602825,0.6713083982467651,0.0,0.1194596141576767,0.010481494478881359,0.18456293642520905
137,부영주택,0.22278441488742828,0.0,0.3254278302192688,0.0,0.0,0.44747287034988403,0.0
138,호반건설,0.07552614063024521,0.03221149742603302,0.49930375814437866,0.06261414289474487,0.0,0.22707431018352509,0.10285645723342896
139,코오롱글로벌,0.1680976301431656,0.030482087284326553,0.3296552896499634,0.0,0.14254792034626007,0.0,0.32839933037757874
140,한화건설,0.2167792171239853,0.169369637966156,0.26615461707115173,0.05590425804257393,0.0,0.06401435285806656,0.21831458806991577
141,케이씨씨건설,0.23472775518894196,0.05159597843885422,0.47069114446640015,0.0,0.18266984820365906,0.0,0.0540136843919754
142,대방건설,0.36380714178085327,0.11867865175008774,0.15745142102241516,0.0,0.1703568547964096,0.1700235903263092,0.019106099382042885
143,한신공영,0.07269753515720367,0.0,0.5252938866615295,0.0,0.026085568591952324,0.29956361651420593,0.07218674570322037
144,케이알산업,0.041412852704524994,0.027935439720749855,0.37506332993507385,0.0,0.0405133031308651,0.4154231548309326,0.09946483373641968
145,계룡건설산업,0.0,0.17321333289146423,0.42345795035362244,0.0,0.0195934996008873,0.24497349560260773,0.13787023723125458
146,희림종합건축사사무소,0.0,0.0,0.12661384046077728,0.4527343213558197,0.0,0.34380799531936646,0.06818387657403946
147,유신,0.19935886561870575,0.0,0.35286691784858704,0.09810386598110199,0.14214643836021423,0.08805763721466064,0.11914949119091034
148,에스지씨이테크건설,0.3229203522205353,0.014824667014181614,0.35946711897850037,0.012565460056066513,0.0,0.17625433206558228,0.1135934516787529
149,아이에스동서,0.0,0.0,0.5285936594009399,0.0,0.45541146397590637,0.0,0.012909028679132462
150,세보엠이씨,0.0,0.2183544933795929,0.1910633146762848,0.09747541695833206,0.09010601043701172,0.0,0.40207481384277344
151,코레일테크,0.0,0.0,0.6178938746452332,0.0,0.3238908350467682,0.03936299309134483,0.017705978825688362
152,한국종합기술,0.3205684423446655,0.0,0.30893394351005554,0.043482109904289246,0.0,0.0,0.32538464665412903
153,한국산업단지공단,0.0,0.033381685614585876,0.8179103136062622,0.011512418277561665,0.08447769284248352,0.0,0.05204116180539131
154,서한,0.030130719766020775,0.1155683696269989,0.42462700605392456,0.0,0.15859340131282806,0.030575722455978394,0.24012677371501923
155,다원앤컴퍼니,0.0,0.02928268536925316,0.059142183512449265,0.23832552134990692,0.6127991676330566,0.05266942083835602,0.0
156,해안종합건축사사무소,0.15177185833454132,0.0,0.07325313985347748,0.7267764806747437,0.0,0.046874165534973145,0.0
157,한솔이엠이,0.33012479543685913,0.0,0.0,0.05487481504678726,0.0,0.0,0.608894944190979
158,동해종합기술공사,0.0,0.0,0.10514647513628006,0.16639314591884613,0.24262376129627228,0.40131646394729614,0.07484141737222672
159,교보리얼코,0.0873263031244278,0.11969892680644989,0.3482206463813782,0.0,0.055977459996938705,0.12958335876464844,0.2534627318382263
160,두산건설,0.21430422365665436,0.0675128698348999,0.516162097454071,0.10283420234918594,0.0,0.09783251583576202,0.0
161,쌍용건설,0.5553091168403625,0.0,0.2192218154668808,0.0,0.0,0.22274766862392426,0.0
162,삼호개발,0.013488289900124073,0.4556693434715271,0.45709937810897827,0.0,0.0,0.0,0.072418212890625
163,동부건설,0.061773914843797684,0.01830422505736351,0.7720008492469788,0.06965361535549164,0.0,0.07703574746847153,0.0
164,한양,0.04182838276028633,0.24297179281711578,0.3150404095649719,0.0,0.0,0.38541358709335327,0.0
165,브니엘네이처,0.0,0.16285660862922668,0.31835728883743286,0.0,0.09080594033002853,0.0,0.4242367744445801
166,선진엔지니어링종합건축사사무소,0.0,0.0,0.4199185073375702,0.23631519079208374,0.11005245894193649,0.1528824120759964,0.07945191115140915
167,수성엔지니어링,0.30705395340919495,0.0,0.12562195956707,0.5168880224227905,0.0,0.04906068742275238,0.0
168,동일기술공사,0.0,0.0,0.3315485417842865,0.0,0.05671277642250061,0.19613434374332428,0.4137956202030182
169,존스랑라살,0.056941211223602295,0.48977532982826233,0.06716048717498779,0.3699381947517395,0.015320259146392345,0.0,0.0
170,케이지엔지니어링종합건축사사무소,0.0,0.0,0.35072046518325806,0.0,0.0903981626033783,0.5399143099784851,0.017784269526600838
171,지에스네오텍,0.06837417930364609,0.0,0.0,0.29876792430877686,0.15093132853507996,0.0,0.47907501459121704
172,존슨콘트롤즈인터내셔널코리아,0.18160466849803925,0.0,0.0,0.42870014905929565,0.0,0.38442301750183105,0.0
173,제일건설,0.0,0.19854910671710968,0.4624638259410858,0.0,0.0767553299665451,0.0,0.2547815144062042
174,정림건축종합건축사사무소,0.38268476724624634,0.0,0.0,0.29080939292907715,0.0,0.323436975479126,0.0
175,디엘건설,0.028885502368211746,0.02703765593469143,0.6018912196159363,0.0,0.0,0.33973923325538635,0.0
176,듀어코리아,0.0,0.0,0.6041187047958374,0.3895268142223358,0.0,0.0,0.0
177,금성백조주택,0.0,0.0,0.0,0.21710063517093658,0.0,0.7733277678489685,0.0
178,대혜건축,0.0,0.09540200978517532,0.0,0.2377992421388626,0.42997217178344727,0.14543315768241882,0.0902167558670044
179,제일엔지니어링종합건축사사무소,0.0,0.01609194092452526,0.0,0.13292278349399567,0.7323927879333496,0.1166786402463913,0.0
180,포스코플랜텍,0.0,0.1576034426689148,0.4940277636051178,0.07967884093523026,0.0,0.0,0.26615646481513977
181,한방유비스,0.0,0.016854174435138702,0.30824902653694153,0.3612368106842041,0.16113780438899994,0.15171374380588531,0.0
182,은민에스엔디,0.08002004027366638,0.46465936303138733,0.0614861436188221,0.013637716881930828,0.3533666133880615,0.02454247884452343,0.0
183,경호엔지니어링종합건축사사무소,0.20232567191123962,0.0,0.1629752516746521,0.0,0.5120543241500854,0.11951510608196259,0.0
184,대우조선해양건설,0.0,0.12451881915330887,0.11048033833503723,0.0,0.03132133558392525,0.6133920550346375,0.11382826417684555
185,계선,0.0,0.0,0.11105227470397949,0.7446385622024536,0.0,0.14106634259223938,0.0
186,두양건축,0.166682630777359,0.04262121394276619,0.31169062852859497,0.16349804401397705,0.2381257712841034,0.053756870329380035,0.023624852299690247
187,두원이에프씨,0.0,0.5163089036941528,0.0,0.0,0.1985410898923874,0.0,0.278980553150177
188,행림종합건축사사무소,0.0,0.0,0.2248774915933609,0.10969949513673782,0.34033021330833435,0.31027546525001526,0.013410430401563644
189,한미글로벌건축사사무소,0.0,0.0,0.5612211227416992,0.316314160823822,0.0,0.11488649994134903,0.0
190,건일엠이씨,0.0,0.0,0.0,0.02904481068253517,0.7967974543571472,0.1151040568947792,0.05476871132850647
191,간삼건축종합건축사사무소,0.11067955195903778,0.0,0.0836208313703537,0.6568804383277893,0.14634409546852112,0.0,0.0
192,이웨이,0.0,0.04224082827568054,0.0,0.10986579209566116,0.8327487111091614,0.01408949214965105,0.0
193,서해종합건설,0.10377336293458939,0.022633148357272148,0.3080011308193207,0.24533750116825104,0.11297205835580826,0.15266337990760803,0.05461941286921501
194,대우산업개발,0.0,0.0,0.18869048357009888,0.07176681607961655,0.0,0.7291621565818787,0.0
195,삼원에스앤디,0.0,0.4834318459033966,0.14401131868362427,0.12907059490680695,0.0,0.0,0.2379663735628128
196,타워피엠씨,0.0,0.2579611539840698,0.0,0.0,0.4775085151195526,0.0,0.2604318857192993
197,동일인테리어,0.0,0.0,0.24844206869602203,0.05611950159072876,0.604279637336731,0.08861153572797775,0.0
198,신보,0.0,0.061462365090847015,0.3430699110031128,0.09274215996265411,0.497625470161438,0.0,0.0
199,동광제약,0.7238661050796509,0.0,0.05130799859762192,0.0,0.20557516813278198,0.016761785373091698,0.0
200,서울데이타통신,0.0,0.5510239601135254,0.0,0.23887409269809723,0.05148814246058464,0.0,0.1524084210395813
201,세아네트웍스,0.0,0.0,0.0,0.0,0.3268190920352936,0.6713079810142517,0.0
202,엠에이피한터인종합건축사사무소,0.0,0.15732523798942566,0.0,0.1262424886226654,0.5558660626411438,0.08437144756317139,0.06762964278459549
203,성창이엔씨,0.023909229785203934,0.02391575090587139,0.023962005972862244,0.023871585726737976,0.02387375384569168,0.856575071811676,0.023892633616924286
204,쿠팡,0.0801023542881012,0.31929779052734375,0.0,0.477213591337204,0.06862562149763107,0.0,0.04274614155292511
205,씨제이올리브영,0.10459994524717331,0.6324482560157776,0.03932036831974983,0.22335264086723328,0.0,0.0,0.0
206,에프알엘코리아,0.0,0.7143344283103943,0.039765920490026474,0.17688143253326416,0.06744376569986343,0.0,0.0
207,이마트,0.17398548126220703,0.3257448375225067,0.16837431490421295,0.0,0.0,0.0,0.32287096977233887
208,한국철도공사,0.0,0.0,0.5426542162895203,0.0,0.0,0.0,0.44588932394981384
209,홈플러스,0.22616831958293915,0.19401901960372925,0.17599117755889893,0.028421856462955475,0.11357379704713821,0.03351394459605217,0.2283119112253189
210,비지에프리테일,0.5266930460929871,0.1690927892923355,0.17060913145542145,0.10295190662145615,0.021510301157832146,0.0,0.0
211,씨제이대한통운,0.22149814665317535,0.21587389707565308,0.38543111085891724,0.08031439781188965,0.0,0.03744238615036011,0.05234925076365471
212,현대백화점,0.17752331495285034,0.3379305601119995,0.3782719075679779,0.036103200167417526,0.06603477150201797,0.0,0.0
213,코리아세븐,0.544394850730896,0.1734675168991089,0.098064124584198,0.010932845063507557,0.1576148122549057,0.015414082445204258,0.0
214,교원,0.4565828740596771,0.017228858545422554,0.02579348534345627,0.2990940809249878,0.07664225995540619,0.12279698997735977,0.0
215,이랜드리테일,0.10554633289575577,0.14859990775585175,0.16842235624790192,0.1025802418589592,0.01078767515718937,0.4638173580169678,0.0
216,대한항공,0.46613040566444397,0.09160716831684113,0.24473780393600464,0.05469806119799614,0.018224649131298065,0.03847088664770126,0.0861310213804245
217,자라리테일코리아,0.0,0.7487908005714417,0.0,0.1763533502817154,0.07434350252151489,0.0,0.0
218,아성다이소,0.10917184501886368,0.25367194414138794,0.17721572518348694,0.049558524042367935,0.09155377745628357,0.31867656111717224,0.0
219,롯데하이마트,0.28945237398147583,0.1372583657503128,0.14491337537765503,0.0,0.0,0.42799291014671326,0.0
220,하이프라자,0.5767195224761963,0.40739110112190247,0.0,0.0,0.0,0.0,0.0
221,에어코리아,0.0,0.37585482001304626,0.016772110015153885,0.011811242438852787,0.517533004283905,0.0,0.07750136405229568
222,이디야,0.5405816435813904,0.07723838835954666,0.0,0.06510455161333084,0.0,0.3135247230529785,0.0
223,서브원,0.36882078647613525,0.012108768336474895,0.0738278403878212,0.06984566152095795,0.0,0.4751259982585907,0.0
224,씨제이프레시웨이,0.3209829330444336,0.27518928050994873,0.12825511395931244,0.10128997266292572,0.07899252325296402,0.05963117629289627,0.035659004002809525
225,삼성전자판매,0.16014112532138824,0.7719225287437439,0.06055047735571861,0.0,0.0,0.0,0.0
226,현대그린푸드,0.262723833322525,0.28530728816986084,0.18579833209514618,0.0,0.1422422230243683,0.07662071287631989,0.042921148240566254
227,데상트코리아,0.2531147599220276,0.0,0.0,0.4838108718395233,0.04719151556491852,0.20977267622947693,0.0
228,에이치앤엠헤네스앤모리츠,0.01942526362836361,0.43101388216018677,0.0,0.5364853143692017,0.0,0.0,0.0
229,이마트에브리데이,0.18102805316448212,0.42456191778182983,0.2912576198577881,0.0,0.0,0.06232782453298569,0.03813663870096207
230,아시아나항공,0.35113725066185,0.0,0.14622347056865692,0.0,0.0,0.44006621837615967,0.0612996369600296
231,부루벨코리아,0.15216444432735443,0.2924328148365021,0.15766288340091705,0.38593339920043945,0.0,0.0,0.0
232,한국미니스톱,0.5279225707054138,0.0,0.0,0.0,0.0,0.45551538467407227,0.0
233,엘엑스판토스,0.5706691741943359,0.0,0.24330955743789673,0.0651087611913681,0.0,0.12048838287591934,0.0
234,케이티엠앤에스,0.4333353340625763,0.4299614429473877,0.01740119978785515,0.0,0.1180228441953659,0.0,0.0
235,신세계인터내셔날,0.2524374723434448,0.17241056263446808,0.04717015475034714,0.35405197739601135,0.018695002421736717,0.04200958460569382,0.11322525888681412
236,교보문고,0.11156056076288223,0.2892557382583618,0.029888343065977097,0.1976848691701889,0.05313779041171074,0.013409942388534546,0.3050627112388611
237,컬리,0.09046494215726852,0.1951095312833786,0.0,0.46047449111938477,0.042479678988456726,0.13390547037124634,0.07563420385122299
238,코스트코코리아,0.08243276923894882,0.31421801447868347,0.20029771327972412,0.059642244130373,0.2623094916343689,0.0,0.08001492917537689
239,우리홈쇼핑,0.44032683968544006,0.1558351367712021,0.02328493446111679,0.13611313700675964,0.0,0.20068605244159698,0.043554045259952545
