,0,1,2,3,4,5,6,7,8,9
5,"(0, '0.027*""대기업"" + 0.022*""건설"" + 0.016*""시스템"" + 0.015*""프로젝트"" + 0.011*""식대"" + 0.009*""할인"" + 0.009*""수준"" + 0.009*""그룹"" + 0.009*""성과급"" + 0.008*""건설업""')","(1, '0.017*""서울"" + 0.013*""구내식당"" + 0.011*""사옥"" + 0.011*""건물"" + 0.009*""식당"" + 0.009*""점심"" + 0.009*""출퇴근"" + 0.009*""설계"" + 0.008*""때문"" + 0.008*""사내""')","(2, '0.017*""건설"" + 0.016*""식대"" + 0.016*""경력"" + 0.013*""개인"" + 0.013*""카드"" + 0.011*""순위"" + 0.011*""도급"" + 0.011*""지급"" + 0.011*""기준"" + 0.010*""법카""')","(3, '0.035*""공기업"" + 0.017*""보장"" + 0.013*""강도"" + 0.012*""초봉"" + 0.012*""수평"" + 0.012*""경우"" + 0.011*""기술"" + 0.011*""도서"" + 0.010*""교육"" + 0.009*""출퇴근""')","(4, '0.015*""보장"" + 0.014*""수평"" + 0.013*""공기업"" + 0.012*""건설"" + 0.012*""숙소"" + 0.010*""정년"" + 0.010*""포인트"" + 0.009*""대기업"" + 0.008*""수당"" + 0.008*""계약""')",,,,,
8,"(0, '0.029*""프로젝트"" + 0.019*""대기업"" + 0.016*""시스템"" + 0.016*""식대"" + 0.013*""건설"" + 0.012*""할인"" + 0.011*""성과급"" + 0.010*""점심"" + 0.010*""수평"" + 0.010*""규모""')","(1, '0.014*""사내"" + 0.014*""점심"" + 0.013*""때문"" + 0.012*""식당"" + 0.012*""건설"" + 0.011*""구내식당"" + 0.009*""휴무"" + 0.009*""신입"" + 0.008*""무료"" + 0.008*""카페""')","(2, '0.020*""경력"" + 0.020*""건설"" + 0.018*""카드"" + 0.017*""개인"" + 0.014*""도급"" + 0.014*""법카"" + 0.013*""순위"" + 0.012*""기준"" + 0.012*""식대"" + 0.010*""출퇴근""')","(3, '0.039*""공기업"" + 0.017*""보장"" + 0.014*""강도"" + 0.013*""초봉"" + 0.013*""수평"" + 0.013*""경우"" + 0.012*""기술"" + 0.012*""도서"" + 0.011*""교육"" + 0.010*""포인트""')","(4, '0.045*""공기업"" + 0.019*""보장"" + 0.014*""기준"" + 0.011*""강도"" + 0.011*""수평"" + 0.011*""순환"" + 0.010*""거의"" + 0.010*""대부분"" + 0.010*""정년"" + 0.010*""사택""')","(5, '0.018*""사옥"" + 0.015*""식대"" + 0.015*""건물"" + 0.010*""지급"" + 0.009*""서울"" + 0.009*""신입"" + 0.008*""거의"" + 0.008*""숙소"" + 0.008*""밀리"" + 0.008*""부바""')","(6, '0.029*""건설"" + 0.026*""대기업"" + 0.013*""숙소"" + 0.012*""수준"" + 0.012*""그룹"" + 0.012*""계약"" + 0.011*""시스템"" + 0.010*""건설업"" + 0.008*""정규직"" + 0.008*""수평""')","(7, '0.028*""서울"" + 0.016*""부바"" + 0.015*""구내식당"" + 0.013*""출퇴근"" + 0.013*""보장"" + 0.012*""수당"" + 0.011*""정년"" + 0.011*""설계"" + 0.011*""엔지니어링"" + 0.008*""경우""')",,
10,"(0, '0.025*""대기업"" + 0.023*""프로젝트"" + 0.016*""시스템"" + 0.016*""건설"" + 0.014*""할인"" + 0.013*""식대"" + 0.011*""성과급"" + 0.010*""선물"" + 0.009*""규모"" + 0.009*""커리어""')","(1, '0.018*""때문"" + 0.015*""점심"" + 0.013*""건설"" + 0.012*""사내"" + 0.011*""신입"" + 0.011*""식당"" + 0.011*""휴무"" + 0.010*""출퇴근"" + 0.009*""구내식당"" + 0.009*""기준""')","(2, '0.022*""경력"" + 0.021*""건설"" + 0.017*""개인"" + 0.016*""법카"" + 0.016*""카드"" + 0.015*""도급"" + 0.014*""순위"" + 0.013*""기준"" + 0.011*""입사"" + 0.010*""토목""')","(3, '0.038*""공기업"" + 0.019*""초봉"" + 0.018*""보장"" + 0.017*""강도"" + 0.015*""기술"" + 0.014*""경우"" + 0.013*""기간"" + 0.012*""도서"" + 0.011*""숙소"" + 0.010*""사택""')","(4, '0.052*""공기업"" + 0.027*""보장"" + 0.022*""정년"" + 0.014*""강도"" + 0.013*""본인"" + 0.012*""포인트"" + 0.012*""수평"" + 0.010*""교육"" + 0.010*""때문"" + 0.010*""개인""')","(5, '0.020*""사옥"" + 0.017*""건물"" + 0.016*""식대"" + 0.009*""지급"" + 0.009*""서울"" + 0.009*""부바"" + 0.008*""신입"" + 0.008*""노력"" + 0.008*""숙소"" + 0.008*""거의""')","(6, '0.029*""건설"" + 0.016*""대기업"" + 0.013*""수준"" + 0.012*""숙소"" + 0.010*""시스템"" + 0.009*""건설업"" + 0.009*""그룹"" + 0.009*""식대"" + 0.008*""수평"" + 0.008*""정규직""')","(7, '0.043*""서울"" + 0.019*""부바"" + 0.015*""출퇴근"" + 0.015*""엔지니어링"" + 0.013*""설계"" + 0.011*""대기업"" + 0.011*""구내식당"" + 0.011*""강남"" + 0.009*""최근"" + 0.009*""토목""')","(8, '0.082*""구내식당"" + 0.026*""점심"" + 0.024*""식당"" + 0.018*""수당"" + 0.016*""식비"" + 0.015*""무료"" + 0.014*""사옥"" + 0.014*""금요일"" + 0.013*""서울"" + 0.013*""편임""')","(9, '0.016*""대기업"" + 0.015*""수평"" + 0.012*""계약"" + 0.011*""포인트"" + 0.010*""사내"" + 0.010*""식당"" + 0.010*""관리"" + 0.009*""제도"" + 0.009*""출퇴근"" + 0.009*""시스템""')"
