,0,1,2,3,4,5,6,7,8,9
3,"(0, '0.033*""점심"" + 0.026*""구내식당"" + 0.019*""식대"" + 0.016*""칼퇴"" + 0.012*""월급"" + 0.012*""사옥"" + 0.010*""출근"" + 0.010*""식당"" + 0.010*""건물"" + 0.009*""부서""')","(1, '0.024*""카페"" + 0.022*""사내"" + 0.013*""업계"" + 0.012*""연봉"" + 0.012*""팀바팀"" + 0.010*""재택근무"" + 0.009*""동료"" + 0.009*""데이"" + 0.008*""커피"" + 0.008*""교육""')","(2, '0.014*""휴가"" + 0.012*""자율"" + 0.010*""재택근무"" + 0.009*""부서"" + 0.009*""점심시간"" + 0.009*""사무실"" + 0.008*""라벨"" + 0.008*""출근"" + 0.008*""사내"" + 0.008*""월급""')",,,,,,,
8,"(0, '0.058*""점심"" + 0.031*""구내식당"" + 0.025*""칼퇴"" + 0.025*""식대"" + 0.015*""저녁"" + 0.014*""건물"" + 0.012*""월급"" + 0.012*""부서"" + 0.012*""무료"" + 0.012*""라벨""')","(1, '0.020*""사내"" + 0.017*""카페"" + 0.017*""프로젝트"" + 0.017*""식대"" + 0.016*""업계"" + 0.013*""연봉"" + 0.013*""점심"" + 0.012*""통신비"" + 0.012*""광고"" + 0.012*""동료""')","(2, '0.015*""월급"" + 0.015*""재택근무"" + 0.012*""칼퇴"" + 0.012*""점심시간"" + 0.011*""사무실"" + 0.009*""부서"" + 0.008*""재택"" + 0.008*""라벨"" + 0.008*""때문"" + 0.007*""개인""')","(3, '0.029*""카페"" + 0.020*""사내"" + 0.017*""점심"" + 0.015*""구내식당"" + 0.014*""금요일"" + 0.014*""휴가"" + 0.012*""보장"" + 0.011*""칼퇴"" + 0.010*""점심시간"" + 0.010*""부서""')","(4, '0.020*""식대"" + 0.016*""간식"" + 0.015*""자율"" + 0.014*""수당"" + 0.014*""출근"" + 0.013*""영화"" + 0.013*""사무실"" + 0.013*""점심"" + 0.012*""연령"" + 0.012*""휴가""')","(5, '0.018*""카페"" + 0.018*""사내"" + 0.018*""자율"" + 0.016*""휴가"" + 0.013*""사옥"" + 0.013*""재택근무"" + 0.012*""연봉"" + 0.010*""업계"" + 0.009*""동료"" + 0.009*""본인""')","(6, '0.020*""데이"" + 0.017*""교육"" + 0.013*""출근"" + 0.012*""팀바팀"" + 0.012*""체계"" + 0.011*""수요일"" + 0.011*""간식"" + 0.011*""재택근무"" + 0.010*""신입"" + 0.009*""재택""')","(7, '0.018*""대기업"" + 0.018*""팀바팀"" + 0.016*""할인"" + 0.016*""카페"" + 0.015*""포인트"" + 0.015*""사내"" + 0.013*""업계"" + 0.011*""연봉"" + 0.011*""구내식당"" + 0.011*""건물""')",,
10,"(0, '0.074*""점심"" + 0.045*""구내식당"" + 0.034*""칼퇴"" + 0.031*""식대"" + 0.022*""저녁"" + 0.018*""라벨"" + 0.017*""건물"" + 0.016*""부서"" + 0.013*""월급"" + 0.013*""무료""')","(1, '0.022*""업계"" + 0.018*""연봉"" + 0.016*""동료"" + 0.014*""프로젝트"" + 0.014*""능력"" + 0.013*""클라이언트"" + 0.012*""재택근무"" + 0.010*""광고"" + 0.010*""기회"" + 0.010*""팀바팀""')","(2, '0.019*""월급"" + 0.013*""칼퇴"" + 0.012*""점심시간"" + 0.008*""사무실"" + 0.008*""개인"" + 0.008*""부서"" + 0.008*""복장"" + 0.007*""때문"" + 0.007*""강요"" + 0.007*""라벨""')","(3, '0.021*""구내식당"" + 0.019*""점심"" + 0.018*""휴가"" + 0.016*""보장"" + 0.014*""칼퇴"" + 0.013*""부서"" + 0.012*""금요일"" + 0.011*""점심시간"" + 0.011*""안정"" + 0.011*""강도""')","(4, '0.026*""식대"" + 0.021*""영화"" + 0.019*""수당"" + 0.015*""출근"" + 0.015*""자율"" + 0.014*""조식"" + 0.012*""연령"" + 0.011*""사무실"" + 0.011*""점심"" + 0.009*""휴가""')","(5, '0.019*""자율"" + 0.018*""사내"" + 0.016*""휴가"" + 0.015*""카페"" + 0.013*""연봉"" + 0.013*""사옥"" + 0.012*""구내식당"" + 0.012*""업계"" + 0.012*""재택근무"" + 0.010*""식당""')","(6, '0.027*""데이"" + 0.018*""교육"" + 0.016*""체계"" + 0.015*""패밀리"" + 0.014*""출근"" + 0.013*""팀바팀"" + 0.013*""간식"" + 0.013*""신입"" + 0.009*""수요일"" + 0.009*""월급""')","(7, '0.020*""대기업"" + 0.017*""할인"" + 0.017*""구내식당"" + 0.016*""팀바팀"" + 0.015*""계열"" + 0.013*""연봉"" + 0.012*""열사"" + 0.012*""업계"" + 0.011*""부서"" + 0.010*""라벨""')","(8, '0.030*""재택근무"" + 0.028*""카페"" + 0.023*""사내"" + 0.018*""재택"" + 0.016*""포인트"" + 0.013*""사무실"" + 0.012*""자율"" + 0.010*""팀바팀"" + 0.010*""교육"" + 0.010*""금요일""')","(9, '0.033*""카페"" + 0.025*""사내"" + 0.019*""점심"" + 0.017*""식대"" + 0.017*""커피"" + 0.016*""사옥"" + 0.015*""무료"" + 0.012*""택시"" + 0.012*""휴가"" + 0.011*""간식""')"
