,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,adv topic7,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,dadv topic7,average_salary,total_sale,turn_over_rate
1811,나노엔텍,1.0,4.76184975864714e-307,8.296496614448675e-308,2.1251624785210454e-308,1.825519531689515e-308,2.2742843892532884e-308,2.789457197734488e-308,7.610057366941766e-308,0.2295281560176103,0.1960008764072501,0.01998521021805413,0.005228662667756235,0.00391426015375765,0.004387984898301829,0.004993104688555672,0.003991240220576514,4909.0,342.3,0.23
1812,오디텍,0.2734390705407492,0.2025266130986698,0.023417537275544124,0.005398948028081888,0.004560840682288087,0.005668870021732362,0.00783457133710575,0.01195886441373208,0.7700738168001894,0.07561726209731229,0.018045485909141606,0.005250038855777656,0.004524423647093689,0.0048393409587779565,0.005270137364352927,0.004599851100886778,4534.0,469.0,0.34
1813,만앤휴멜코리아,0.2862205705297219,0.17779644437345513,0.023250406249816995,0.005253975284345303,0.004273140170006844,0.005880858988492015,0.007397171256711315,0.010109815228762588,0.5017918403598379,0.09297925196258947,0.01930282512839629,0.005455944058491729,0.0045616141197625925,0.00494829280819308,0.005486507245182884,0.004656588568554533,5989.0,2142.7,0.15
1814,아남전자,0.8508150821560385,0.08500847415259721,0.021749983928925496,0.006170609663746347,0.005656420457250303,0.006339587558743544,0.007276489578826994,0.01698335250387156,0.39767897075890835,0.05079330967731675,0.011639915923122862,0.003365344691818796,0.0028697974237643113,0.0030766609116591867,0.0033541916837340805,0.0029132558737310194,5988.0,3491.2,0.15
1815,세경하이테크,0.7547834915670908,0.14179183282367425,0.03543101410291846,0.009997919654466099,0.009112480098169687,0.01021255915009097,0.011958870818460251,0.02671183178512942,8.750077374675556e-307,1.0,2.3627747202587774e-307,5.426396851629487e-308,3.680244247561854e-308,4.3037105882074976e-308,5.214312471078921e-308,3.779923687622738e-308,5318.0,1332.9,0.28
1816,쎄믹스,0.12079904175039992,0.1796543375801134,0.32733995703601426,0.034582685108719195,0.016124839450578573,0.054346101499423906,0.03977590362292526,0.006620608343561234,0.8395767493083371,0.09935149977385904,0.025537278559024247,0.007549707329405072,0.006622806341861581,0.007034958891246554,0.007597677570402711,0.006729322225863747,5730.0,1780.9,0.17
1817,에이케이켐텍,0.13000189056060987,0.13339672441529732,0.08071184240778487,0.07397866432019459,0.3868316463130026,0.03088772599393356,0.028506844063622458,0.007938922164694441,2.682730330644093e-307,2.1288507262087722e-307,1.560314700719477e-307,9.323183850733997e-308,1.0,2.5236631398623267e-307,9.894841344632492e-308,3.627678036082356e-307,3041.0,2765.5,1.13
1818,인알파코리아,0.6820032552070737,0.12252866884022165,0.025030855860120306,0.006586904548874529,0.005833262988724366,0.006982353338552237,0.008335625969571091,0.04753150066250565,1.0,1.848299298739637e-307,4.810561738207199e-308,1.431937934150132e-308,1.2503517485950274e-308,1.3254477141258865e-308,1.42091548912341e-308,1.266133054297615e-308,5652.0,2233.0,0.14
1819,피플웍스,0.1276633755790379,0.19698448247421596,0.14895801182497986,0.029285794401387625,0.016461456551315444,0.02621466030729248,0.3020088127894897,0.0068472299470903695,0.9487346063637683,0.03105421395712276,0.008378410061956,0.002508978335067442,0.0022218249380317055,0.0023449180045254027,0.0025074747389998353,0.0022495736005285465,4903.0,2126.0,0.23
1820,대성하이텍,0.4668705221516947,0.08110037507664619,0.019908028812333094,0.0056078976050348275,0.0051433281348698175,0.0057508934489830365,0.006718335290403656,0.01612161384017174,0.6626056013745667,0.08500348314131176,0.022243202843169288,0.006617412374870084,0.0058000601950314885,0.006139799260798211,0.006581117199383027,0.005868541640360043,3532.0,55.9,0.66
1821,비아트론,0.15959710191669838,0.6928513681229537,0.03315605521188422,0.006546621396823261,0.0051634450671887,0.006958705893974754,0.010875300336684877,0.007081857591268082,0.5956690134073215,0.15383582157882617,0.022911136932369913,0.006302313050250154,0.005017838499387238,0.005503457205563326,0.0061248835872834894,0.005098928644286181,5912.0,783.5,0.25
1822,티엠씨,0.12865704174026485,0.5917234613385607,0.09005921873586398,0.01816753208577835,0.01174329934107011,0.024790919821760394,0.028204134734352328,0.007028548777358657,0.9012878259878878,0.06066086846199955,0.015884677358700562,0.004731505356942505,0.004143501415260373,0.004389376914486868,0.00470562605058258,0.004196618454139618,5669.0,2418.2,0.29
1823,동아전기부품,0.11701961115121949,0.14942285235128133,0.16052932970515538,0.09829242560054298,0.02498652965539359,0.13709101628052106,0.03446979258121948,0.006389410950912322,0.6861576710439559,0.09874061383270571,0.021484147917287845,0.006160976915085303,0.005192506696843925,0.005582068968875485,0.006096459104888599,0.005262385150311286,5172.0,785.4,0.4
1824,린데코리아,1.5324920006899136e-306,3.501841552703252e-307,7.125569638044701e-308,1.826659709901779e-308,1.6002098214585646e-308,1.953069332596191e-308,2.3214506354457654e-308,1.0,0.20961045178453713,0.32557598910415053,0.049849501246137934,0.012125556765874563,0.00798932166575383,0.009158543964952292,0.010619619990010562,0.008090573043849643,5269.0,3.1,0.46
1825,미원스페셜티케미칼,0.10315551282969636,0.17625565123409997,0.17641530416802578,0.01611155742786231,0.010318341023581694,0.018590463474953644,0.03509907411432843,0.00598728763339058,0.7992645148637441,0.0956001329070365,0.02097868727845628,0.006052041192108828,0.005064968921682427,0.005456495905158135,0.00594649127565313,0.005142839958329284,6430.0,5348.0,0.1
1826,에이티아이,1.0,6.903158902768317e-307,1.0460398508283346e-307,2.5750727991422674e-308,2.17664758611762e-308,2.7336399278773385e-308,3.53204179805764e-308,7.190675863622805e-308,0.23310684362713505,0.368961266767722,0.24229654214210455,0.03993443016529363,0.021217560822480955,0.027127875523397824,0.03747979426992681,0.022027901458576638,5358.0,349.7,0.14
1827,현대비앤지스틸,0.77163655226949,0.13294533116675922,0.02411258359253287,0.006064947599396518,0.005194289891322219,0.006439292183705571,0.00795420663677024,0.04565279666002337,0.5828579822509895,0.09610471833228065,0.019292578134629985,0.005453295346128933,0.004541635884101094,0.004905257949667831,0.005393474709154787,0.004602188321779219,7832.0,8549.5,0.17
1828,미래보,5.668733030292962e-307,1.0,3.7818410768013635e-307,4.950615851857672e-308,3.510263256368161e-308,5.723307715311114e-308,9.697336412944743e-308,2.896309160756301e-308,0.8584618972947095,0.08598430260031178,0.023058147142039895,0.006894769011912362,0.006096411253174266,0.00643880875100508,0.006891704520488015,0.006173959426359282,4470.0,338.7,0.17
