,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,adv topic6,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,dadv topic6,average_salary,total_sale,turn_over_rate
43,현대커머셜,0.8213252056824217,0.0678237202991663,0.011267131933633023,0.008362801252487357,0.016892142028473806,0.022307390838262327,0.014599892081595404,0.7619855717351316,0.11252556664050525,0.03472387738516447,0.011205711701918097,0.009301139420030356,0.009116038295050227,0.013335535661209794,10392.0,4776.7,0.22
44,현대하이라이프손해사정,0.2839026417607402,0.04305697964415756,0.007602094323092427,0.005756078644893554,0.013012201289161205,0.023422870277448438,0.0073817438335047275,0.7437148505316922,0.020259109655698035,0.008333010262688461,0.00351923182347535,0.0032416553449293225,0.0032720566453285547,0.003722739461953703,5601.0,719.0,0.17
45,롯데손해보험,0.1777819047342511,0.11865806103030606,0.016423927907730843,0.009466608534525278,0.0703985564630427,0.049070800560779275,0.005209284675935627,1.0,1.3095786622762956e-307,5.435174177823153e-308,2.300264324942405e-308,2.1219764051480465e-308,2.145278164180493e-308,2.4268639765059993e-308,6571.0,3800.0,0.28
46,한화손해보험,0.6880582056569089,0.02431578347419243,0.005171754415434318,0.004429890168711406,0.00634018325945323,0.007253424714101655,0.033546683541971614,1.0,2.3035945282966334e-307,1.019923582128868e-307,3.767477700734122e-308,3.2993585486622473e-308,3.3790143226756474e-308,4.126753368637714e-308,7632.0,8000.0,0.1
47,기술보증기금,1.0,2.472414689313885e-307,3.8359641670075277e-308,2.7820699738910384e-308,6.26637711005947e-308,8.467320320364675e-308,3.5484570820799043e-308,0.7243242839618053,0.025064342913987722,0.010285857820770216,0.004487776653353516,0.0041922744433985195,0.004230793268292771,0.004696725645520884,8979.0,3396.9,0.14
48,한화손해사정,0.22242351328845664,0.4805387413077964,0.014211282220847695,0.008999603609357367,0.02137151531318838,0.02356532267153566,0.006803107980058833,1.0,1.1527836568756854e-307,4.834685226333504e-308,2.051491766031359e-308,1.8939422991573445e-308,1.9231405783154854e-308,2.160916545216634e-308,4987.0,453.3,0.23
49,악사손해보험,7.674258439552628e-307,1.0,5.354245972036387e-308,3.3380380798947433e-308,7.827167347045421e-308,8.32173532067493e-308,2.3976739123510406e-308,0.7958700527388551,0.04312134467992878,0.016983077199134097,0.006295034108308099,0.005507792832335419,0.005510618127177462,0.006998686521694085,5516.0,9294.1,0.28
50,흥국생명보험,0.6639589164640178,0.024720656137504664,0.005509459657111335,0.004857082433851485,0.006484428924275036,0.007170566718988114,0.015907311727878876,0.6714804855517141,0.12978176883512,0.03925247482994765,0.01097048559120201,0.008816765793424889,0.008665659382249613,0.013430445015293481,7063.0,4400.0,0.44
51,다스카손해사정화재해상,0.6092218754375182,0.023200905858325297,0.005164764231609974,0.0045101848969427896,0.006084530405886205,0.00672799724970117,0.014757693229712434,0.847830908681584,0.03719253976294065,0.01587864774974016,0.006212727642184616,0.005559927727489622,0.005647133062021108,0.0066974791088535305,3651.0,365.0,0.45
52,산와대부,0.12840472188301713,0.06453729240499406,0.037163255767611175,0.6050553468976947,0.016113856712217364,0.01157964015422397,0.005019771602424809,7.19166757775934e-307,3.831934257114318e-307,1.7766940254163437e-307,2.840584252658821e-307,3.6049452089640966e-307,1.0,1.236133672267796e-307,5519.0,6104.1,0.8300000000000001
