,company_name,adv topic0,adv topic1,adv topic2,adv topic3,adv topic4,adv topic5,dadv topic0,dadv topic1,dadv topic2,dadv topic3,dadv topic4,dadv topic5,average_salary,total_sale,turn_over_rate
494,더클래스효성,0.14070270588877692,0.10143209937005984,0.44407715762459515,0.021270949879660942,0.05323076549341334,0.03493599217010098,0.8158366384435541,0.13660132008862527,0.016695489422584198,0.00965889433407508,0.006931887870305978,0.006900240851645846,5481.0,1400.0,0.18
495,피플앤코,0.13231782951093304,0.11056259240683525,0.10247619541805014,0.017101195211562007,0.03434395691128028,0.4052088532579569,8.459236824329773e-307,1.0,2.5750233062742763e-307,1.4906665919358135e-307,7.029269304750975e-308,7.004750932318162e-308,3891.0,229.8,0.64
496,야마하뮤직코리아,0.12465882486671447,0.09628131573663706,0.5685022942366103,0.017626323520613635,0.039485806749803495,0.037362331391191085,0.3138749064351775,0.11659007680818008,0.010542901933088076,0.0056578831629903225,0.004255610396453194,0.00431126730904974,5645.0,844.9,0.11
497,태영상선,0.8962135624826882,0.04501217248015374,0.01912671428412732,0.0052909591088461825,0.005878284000861261,0.006855056100967437,0.645208053578665,0.0443976076979333,0.008804355981988785,0.004696879800393284,0.003945194982329696,0.0039533813126214346,4829.0,999.2,0.51
498,넥스트플레이어,0.4803556613672867,0.05401554509388251,0.016213342510695505,0.00418062285398475,0.004863169985427675,0.006279567797202952,0.7969687239110979,0.06868055659373705,0.012963836350798355,0.006837797167509579,0.005715777967054757,0.005753459344436315,4356.0,144.7,0.86
499,우신라보타치,0.1471670250850327,0.16214313581335393,0.2285812326678276,0.015277092053617157,0.028751572914069535,0.043848061170729154,0.1466664024821369,0.7185016556338478,0.03590964459395077,0.019978075509666893,0.010465344181210059,0.010530145309902048,4259.0,212.9,0.35
500,공항철도,0.48890936599569945,0.3393944782248713,0.033526043033915987,0.007794518017443311,0.009494171859235984,0.012979653312754604,0.7592025355673518,0.056215325461137916,0.011283567855433298,0.00590978455409996,0.005043546893407506,0.0050763321231570725,6032.0,4186.5,0.07
501,복정제형,1.0,2.49403379431666e-307,7.27282640146005e-308,1.811091372447776e-308,2.122214807650526e-308,2.714845817078995e-308,1.0,2.8663319194543203e-307,4.975683554516101e-308,2.6259552482224265e-308,2.1483479259150483e-308,2.1696267716740083e-308,3147.0,1074.8,0.35
502,하니웰애널리틱스,0.745947066583416,0.09107226039712296,0.022658455301572518,0.005534837388586187,0.006580507762918083,0.008717391591721158,0.9330497231139293,0.04530897532324765,0.008945924345693294,0.0047054703534185355,0.0039845672044869175,0.004005339659224515,2815.0,1523.9,1.18
503,아식스코리아,1.0,4.539523689771536e-307,9.56353369232774e-308,2.1659999972444027e-308,2.64909146035582e-308,3.6048859871883973e-308,0.5579501670916301,0.16375189876638419,0.016293324109722382,0.0094638561986294,0.006376034065780428,0.0063561407880314575,3929.0,966.5,0.74
504,제때,0.18785409850252785,0.2753598989896322,0.14117802020697978,0.013521890164943153,0.021123034046653864,0.039541046987761404,0.381004432522899,0.31778448434587914,0.018496290801045367,0.011910224174415228,0.0074997559937530385,0.007362310173682626,5310.0,2292.4,0.16
505,솔리드이엔지,0.2459318728743532,0.1596928981738242,0.029888971021278805,0.006349960197762453,0.008031217313949112,0.011631302038733362,0.7233453079786573,0.06024984121724827,0.010643757270808562,0.005773399077804253,0.004650090597674686,0.004654407061833058,4690.0,526.7,0.35
506,애터미,0.2655350729981446,0.5500467906340707,0.09916648651229848,0.015345899518524,0.0223984993166769,0.047507251020285315,0.885965070118493,0.041708292712207135,0.008639316332378626,0.004544445933439759,0.0039016055686423774,0.003917434613286545,6032.0,1100.0,0.06
507,엔투비,0.5090372529559455,0.04065414718546429,0.013887174086672168,0.003535428407318271,0.004085386942201883,0.00502342465235061,0.6299467811646409,0.043411568132295957,0.009405645446677768,0.0048845697404150306,0.004287304795718833,0.004312224271740596,1350.0,1.3,0.33
508,제이더블유중외메디칼,0.7380209338332424,0.050212381858683326,0.015840835665723647,0.004053489448164261,0.004713472430522822,0.005964414401284659,0.8648654135793521,0.057766229634008105,0.010467961098599399,0.005692806655145848,0.004608793939641838,0.004609188571029635,3901.0,479.3,0.33
509,한국아즈빌,0.9213756631802057,0.042903298767718784,0.018389007180697366,0.005103773145446787,0.0056594719723130045,0.006568785753618371,0.7482877105165041,0.05597112700482731,0.010975954346599714,0.00590555332729871,0.004917286798190778,0.004921164546111459,5906.0,434.5,0.16
510,올리브인터내셔널,0.409874144349678,0.09436174994167887,0.01917993442733175,0.004606941763630761,0.005536978363379777,0.007500820050763422,8.458401835800543e-307,1.0,2.2553924967231033e-307,1.0978251172997516e-307,6.36970703312287e-308,6.518386871177157e-308,4586.0,272.0,0.52
511,펫프렌즈,1.0,2.2010717931496542e-307,7.103896439743369e-308,1.8174019524738106e-308,2.1034272617763507e-308,2.6396084538277723e-308,0.45477073145487434,0.2027713877353046,0.020720994599007662,0.01204377480072488,0.007900134625549926,0.007893714632150543,4799.0,610.1,0.6
512,한솔피엔에스,1.0,2.111483739865323e-307,6.949789268555229e-308,1.784257702713414e-308,2.0602368067762494e-308,2.5713288352092536e-308,0.408445490734696,0.039307520767666644,0.006542301987750764,0.003607080515553913,0.002839361587089107,0.002838228880786987,5481.0,2573.2,0.14
513,리테일앤인사이트,0.6581871821903873,0.16357792261830445,0.03348323701706313,0.007492181066186099,0.009203980809199978,0.012566119599626113,1.0,2.0184766527937266e-307,4.017152425225848e-308,2.1120138215456906e-308,1.7925362905827366e-308,1.80151365406715e-308,3524.0,182.6,0.64
514,이상네트웍스,0.9154872212752106,0.02831349695351978,0.011294828182656598,0.0030810556338826183,0.003460435336166753,0.004132850598605674,0.7954452032290398,0.11649734319964691,0.015911401112543206,0.008563982469241624,0.006627755157339533,0.006682296048133713,6265.0,291.6,0.29
515,디에이치케이솔루션,0.32526932529202407,0.18405662182837917,0.02545545593269128,0.005734432298589573,0.007086131911971933,0.010012864747562175,0.9011079421839965,0.06661383235921535,0.013350632585610433,0.006973122914264984,0.0059550248603163535,0.0059994450965966265,5837.0,217.7,0.11
